Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00036.trk
Object,0
Samples,450
treatment,2,
cage,28,
mark,2,
id,69,
trial,3,
date,2009-07-29 11:23:00.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,91.53,188.22,468.00,284.00,n ext
2,0.20,95.14,189.22,540.00,200.00,n ext
3,0.40,99.14,189.39,408.00,276.00,n ext
4,0.60,103.40,188.76,328.00,280.00,n ext
5,0.80,101.66,187.71,368.00,248.00,n ext
6,1.00,101.92,186.82,500.00,244.00,n ext
7,1.20,100.24,185.80,516.00,264.00,n ext
8,1.40,94.17,186.44,572.00,448.00,n ext
9,1.60,86.09,187.34,548.00,336.00,n ext
10,1.80,79.83,188.51,584.00,244.00,n ext
11,2.00,73.48,189.92,464.00,328.00,n ext
12,2.20,70.21,189.37,488.00,248.00,n ext
13,2.40,62.58,190.47,520.00,336.00,n ext
14,2.60,58.38,189.51,588.00,308.00,n ext
15,2.80,51.83,190.13,596.00,336.00,n ext
16,3.00,49.05,190.04,544.00,396.00,n ext
17,3.20,48.11,189.50,508.00,220.00,n ext
18,3.40,42.84,191.07,548.00,312.00,n ext
19,3.60,40.28,191.15,576.00,180.00,n ext
20,3.80,37.79,191.28,520.00,240.00,n ext
21,4.00,34.69,191.04,504.00,296.00,n ext
22,4.20,29.75,193.08,544.00,224.00,n ext
23,4.40,26.47,194.53,528.00,352.00,n ext
24,4.60,22.08,197.21,660.00,228.00,n ext
25,4.80,12.63,202.61,660.00,384.00,n ext
26,5.00,4.37,207.30,612.00,416.00,n ext
27,5.20,-4.24,211.88,620.00,488.00,n ext
28,5.40,-10.84,215.51,572.00,472.00,n ext
29,5.60,-15.25,217.88,588.00,472.00,n ext
30,5.80,-20.39,221.45,504.00,524.00,n ext
31,6.00,-20.83,221.17,548.00,412.00,n ext
32,6.20,-20.69,220.15,588.00,504.00,n ext
33,6.40,-20.60,219.23,568.00,452.00,n ext
34,6.60,-18.47,215.41,608.00,536.00,w ext
35,6.80,-16.31,210.79,644.00,564.00,w ext
36,7.00,-12.17,203.34,656.00,572.00,w ext
37,7.20,-7.15,193.33,652.00,580.00,w ext
38,7.40,-3.95,184.58,640.00,556.00,w ext
39,7.60,-0.25,173.10,588.00,540.00,w ext
40,7.80,5.32,159.62,600.00,524.00,w ext
41,8.00,7.65,152.08,484.00,388.00,w ext
42,8.20,9.85,146.21,492.00,312.00,w ext
43,8.40,12.73,140.23,500.00,384.00,w ext
44,8.60,14.53,134.55,488.00,260.00,w ext
45,8.80,15.63,130.80,472.00,208.00,w ext
46,9.00,16.63,127.08,440.00,320.00,w ext
47,9.20,17.11,125.23,476.00,300.00,w ext
48,9.40,16.70,123.37,512.00,212.00,w ext
49,9.60,17.13,121.52,536.00,160.00,w ext
50,9.80,16.68,119.60,640.00,168.00,w ext
51,10.00,16.68,119.60,468.00,220.00,w ext
52,10.20,19.25,119.77,560.00,380.00,w ext
53,10.40,17.99,121.55,504.00,344.00,w ext
54,10.60,14.04,127.16,448.00,360.00,w ext
55,10.80,12.48,132.94,484.00,292.00,w ext
56,11.00,8.77,144.70,464.00,452.00,w ext
57,11.20,8.25,148.42,448.00,176.00,w ext
58,11.40,6.87,154.05,488.00,296.00,w ext
59,11.60,6.22,159.22,496.00,384.00,w ext
60,11.80,8.09,161.39,488.00,440.00,w ext
61,12.00,6.26,167.94,452.00,332.00,w ext
62,12.20,7.17,167.42,428.00,224.00,w ext
63,12.40,6.08,171.85,432.00,332.00,w ext
64,12.60,6.73,174.83,392.00,296.00,w ext
65,12.80,10.41,172.32,444.00,276.00,w ext
66,13.00,15.86,168.64,536.00,340.00,west
67,13.20,21.27,164.17,608.00,368.00,west
68,13.40,30.82,156.54,532.00,532.00,west
69,13.60,36.61,151.59,568.00,364.00,west
70,13.80,44.44,145.14,696.00,528.00,west
71,14.00,52.60,139.19,708.00,596.00,west
72,14.20,60.48,132.53,740.00,624.00,west
73,14.40,67.30,126.22,728.00,620.00,west
74,14.60,74.35,119.98,828.00,724.00,west
75,14.80,80.57,114.74,852.00,712.00,west
76,15.00,86.00,110.89,888.00,716.00,west
77,15.20,90.93,108.12,808.00,736.00,west
78,15.40,96.07,106.86,936.00,768.00,west
79,15.60,101.05,106.32,892.00,668.00,north
80,15.80,106.61,105.95,884.00,648.00,east
81,16.00,112.23,105.04,932.00,744.00,east
82,16.20,117.90,104.07,868.00,712.00,east
83,16.40,123.66,102.96,848.00,724.00,east
84,16.60,130.28,100.93,820.00,732.00,east
85,16.80,135.99,97.27,836.00,704.00,reveral larger
86,17.00,142.47,90.71,772.00,736.00,reveral larger
87,17.20,150.06,81.42,792.00,740.00,east
88,17.40,158.90,69.99,724.00,844.00,east
89,17.60,168.45,56.42,648.00,724.00,east
90,17.80,179.75,41.60,648.00,656.00,east
91,18.00,189.97,26.03,640.00,552.00,e ext
92,18.20,200.56,10.59,480.00,448.00,e ext
93,18.40,205.97,1.38,428.00,364.00,e ext
94,18.60,205.15,1.03,416.00,364.00,e ext
95,18.80,205.51,-1.32,432.00,368.00,e ext
96,19.00,207.33,-6.66,396.00,380.00,e ext
97,19.20,209.04,-10.73,364.00,320.00,e ext
98,19.40,209.28,-11.70,360.00,252.00,e ext
99,19.60,209.76,-13.56,272.00,240.00,e ext
100,19.80,212.44,-17.57,244.00,172.00,e ext
101,20.00,213.81,-19.60,164.00,136.00,e ext
102,20.20,210.97,-17.80,296.00,388.00,e ext
103,20.40,211.69,-20.07,408.00,416.00,s ext
104,20.60,213.80,-24.05,412.00,460.00,s ext
105,20.80,214.47,-25.94,460.00,344.00,s ext
106,21.00,213.98,-26.93,484.00,464.00,s ext
107,21.20,211.97,-26.81,364.00,512.00,s ext
108,21.40,209.30,-24.70,464.00,348.00,s ext
109,21.60,206.55,-22.62,496.00,352.00,s ext
110,21.80,202.14,-20.17,468.00,500.00,s ext
111,22.00,200.41,-19.75,448.00,340.00,s ext
112,22.20,195.75,-16.64,412.00,356.00,s ext
113,22.40,190.94,-13.69,296.00,380.00,s ext
114,22.60,181.76,-7.46,416.00,424.00,s ext
115,22.80,172.03,-0.09,468.00,444.00,s ext
116,23.00,161.15,7.35,464.00,412.00,south
117,23.20,148.43,17.32,524.00,444.00,south
118,23.40,136.26,26.96,508.00,520.00,south
119,23.60,127.15,33.91,528.00,492.00,south
120,23.80,117.34,41.08,616.00,536.00,south
121,24.00,109.80,47.00,656.00,512.00,south
122,24.20,103.16,52.10,568.00,448.00,south
123,24.40,99.53,55.12,500.00,428.00,south
124,24.60,98.11,58.77,524.00,416.00,south
125,24.80,99.53,63.19,660.00,536.00,south
126,25.00,102.58,66.85,652.00,528.00,south
127,25.20,105.81,71.72,652.00,576.00,south
128,25.40,109.64,75.01,692.00,552.00,south
129,25.60,113.45,79.53,760.00,596.00,south
130,25.80,116.91,84.07,760.00,640.00,south
131,26.00,120.39,88.10,772.00,604.00,east
132,26.20,123.86,92.46,752.00,604.00,east
133,26.40,127.49,97.31,704.00,592.00,east
134,26.60,130.66,104.33,764.00,676.00,east
135,26.80,133.83,111.89,784.00,692.00,east
136,27.00,138.52,120.49,816.00,672.00,east
137,27.20,144.69,131.97,856.00,800.00,east
138,27.40,152.61,144.83,828.00,772.00,east
139,27.60,162.54,158.06,792.00,780.00,east
140,27.80,174.22,172.03,728.00,784.00,east
141,28.00,188.07,188.20,704.00,712.00,east
142,28.20,198.38,200.06,732.00,548.00,e ext
143,28.40,209.74,213.32,572.00,496.00,e ext
144,28.60,216.49,221.37,512.00,420.00,e ext
145,28.80,215.12,219.73,444.00,228.00,e ext
146,29.00,213.31,216.73,404.00,288.00,e ext
147,29.20,211.57,213.61,440.00,252.00,e ext
148,29.40,209.91,210.37,508.00,300.00,e ext
149,29.60,206.18,203.90,508.00,288.00,e ext
150,29.80,201.43,193.75,524.00,432.00,e ext
151,30.00,195.61,180.22,524.00,456.00,e ext
152,30.20,189.37,166.08,516.00,440.00,e ext
153,30.40,185.76,152.26,580.00,408.00,e ext
154,30.60,183.08,136.28,564.00,544.00,e ext
155,30.80,183.75,122.67,552.00,500.00,e ext
156,31.00,185.59,107.98,556.00,516.00,e ext
157,31.20,188.23,96.32,404.00,368.00,e ext
158,31.40,189.58,92.32,444.00,224.00,e ext
159,31.60,189.21,87.91,428.00,200.00,e ext
160,31.80,188.62,85.68,516.00,272.00,e ext
161,32.00,188.25,77.17,476.00,320.00,e ext
162,32.20,186.88,71.05,540.00,352.00,e ext
163,32.40,185.61,59.67,532.00,456.00,e ext
164,32.60,182.65,51.94,504.00,516.00,e ext
165,32.80,180.25,46.85,580.00,436.00,east
166,33.00,176.36,43.55,644.00,576.00,east
167,33.20,171.65,40.75,564.00,664.00,east
