Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00023.trk
Object,0
Samples,162
treatment,4,
cage,33,
mark,2,
id,103,
trial,2,
date,2009-07-29 10:33:18.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,117.24,11.89,136.00,336.00,s ext
2,0.20,119.93,13.49,344.00,280.00,s ext
3,0.40,129.68,12.59,368.00,360.00,s ext
4,0.60,130.29,14.37,540.00,260.00,s ext
5,0.80,133.48,16.36,532.00,304.00,south
6,1.00,134.87,18.71,624.00,324.00,south
7,1.20,136.39,22.66,628.00,380.00,south
8,1.40,138.19,25.45,652.00,376.00,south
9,1.60,140.40,28.73,676.00,392.00,south
10,1.80,141.63,31.40,728.00,444.00,south
11,2.00,144.44,32.47,728.00,376.00,south
12,2.20,145.87,34.04,764.00,300.00,south
13,2.40,147.16,35.61,672.00,316.00,south
14,2.60,148.66,37.73,668.00,364.00,south
15,2.80,149.33,38.82,692.00,256.00,south
16,3.00,149.28,41.02,728.00,308.00,south
17,3.20,149.21,43.25,768.00,504.00,south
18,3.40,150.02,45.02,716.00,372.00,south
19,3.60,151.64,46.36,772.00,320.00,south
20,3.80,151.46,48.80,772.00,272.00,south
21,4.00,152.52,48.99,716.00,264.00,south
22,4.20,152.12,50.84,780.00,312.00,south
23,4.40,151.95,53.45,788.00,384.00,east
24,4.60,151.25,57.30,804.00,408.00,east
25,4.80,151.18,60.07,784.00,308.00,east
26,5.00,150.19,65.28,740.00,380.00,east
27,5.20,150.00,67.34,808.00,284.00,east
28,5.40,150.05,72.52,816.00,592.00,east
29,5.60,151.43,74.33,816.00,384.00,east
30,5.80,152.52,79.90,864.00,488.00,east
31,6.00,155.21,83.31,828.00,452.00,east
32,6.20,157.05,88.52,852.00,496.00,east
33,6.40,159.36,92.81,828.00,432.00,east
34,6.60,161.85,97.50,756.00,424.00,east
35,6.80,164.56,102.62,820.00,424.00,east
36,7.00,165.91,107.62,808.00,444.00,east
37,7.20,166.64,110.95,716.00,484.00,east
38,7.40,168.34,117.77,720.00,356.00,east
39,7.60,169.23,119.73,784.00,392.00,east
40,7.80,168.68,123.83,776.00,472.00,east
41,8.00,167.59,128.71,732.00,380.00,east
42,8.20,167.12,131.02,848.00,308.00,east
43,8.40,166.07,134.04,800.00,328.00,east
44,8.60,165.13,136.86,816.00,344.00,east
45,8.80,163.40,138.83,768.00,488.00,east
46,9.00,162.93,142.45,752.00,360.00,east
47,9.20,163.34,148.16,820.00,444.00,east
48,9.40,163.60,152.33,832.00,412.00,east
49,9.60,163.05,155.37,816.00,376.00,east
50,9.80,163.03,156.65,828.00,252.00,east
51,10.00,164.04,159.96,812.00,424.00,east
52,10.20,164.07,161.12,836.00,256.00,east
53,10.40,165.19,164.23,840.00,492.00,east
54,10.60,165.29,166.29,832.00,320.00,east
55,10.80,164.80,167.28,804.00,348.00,north
56,11.00,165.98,170.06,824.00,324.00,north
57,11.20,165.42,170.88,804.00,268.00,north
58,11.40,165.41,171.72,848.00,412.00,north
59,11.60,163.52,171.50,816.00,528.00,north
60,11.80,161.63,170.49,788.00,380.00,north
61,12.00,157.29,167.76,764.00,424.00,north
62,12.20,152.03,163.66,896.00,420.00,north
63,12.40,146.95,159.88,816.00,480.00,north
64,12.60,141.41,154.92,844.00,412.00,north
65,12.80,137.02,150.21,860.00,496.00,north
66,13.00,131.80,144.56,900.00,520.00,north
67,13.20,128.03,139.76,940.00,512.00,north
68,13.40,123.68,134.19,916.00,544.00,north
69,13.60,120.74,129.94,860.00,496.00,north
70,13.80,118.73,124.90,1000.00,612.00,north
71,14.00,117.74,120.86,1028.00,508.00,north
72,14.20,116.90,116.21,1004.00,632.00,east
73,14.40,116.89,112.40,1024.00,556.00,east
74,14.60,117.65,108.03,1024.00,552.00,east
75,14.80,118.57,103.50,1008.00,632.00,east
76,15.00,119.18,98.05,972.00,604.00,east
77,15.20,120.73,92.43,988.00,648.00,east
78,15.40,121.84,87.30,956.00,552.00,east
79,15.60,124.15,81.12,964.00,704.00,south
80,15.80,126.67,75.38,880.00,524.00,south
81,16.00,129.57,67.80,864.00,656.00,south
82,16.20,132.28,61.62,864.00,528.00,south
83,16.40,136.75,53.86,896.00,552.00,south
84,16.60,139.48,47.45,800.00,536.00,south
85,16.80,141.92,41.87,764.00,516.00,south
86,17.00,143.94,37.21,772.00,440.00,south
87,17.20,144.93,33.00,800.00,500.00,south
88,17.40,145.23,29.82,760.00,368.00,south
89,17.60,146.71,26.06,788.00,380.00,south
90,17.80,148.22,22.24,740.00,352.00,south
91,18.00,149.11,17.84,716.00,400.00,south
92,18.20,151.40,12.73,624.00,356.00,south
93,18.40,152.97,8.69,628.00,364.00,s ext
94,18.60,156.20,3.88,612.00,248.00,s ext
95,18.80,154.56,4.57,628.00,168.00,s ext
96,19.00,153.76,5.78,556.00,224.00,s ext
97,19.20,152.93,5.24,504.00,180.00,s ext
98,19.40,149.64,6.53,468.00,324.00,s ext
99,19.60,143.04,8.86,464.00,476.00,s ext
100,19.80,136.83,12.64,568.00,376.00,s ext
101,20.00,129.76,15.44,564.00,324.00,s ext
102,20.20,121.49,20.94,612.00,408.00,south
103,20.40,115.01,26.61,580.00,376.00,south
104,20.60,108.90,32.69,640.00,484.00,south
105,20.80,103.53,38.23,708.00,476.00,south
106,21.00,98.72,44.10,712.00,516.00,south
107,21.20,94.59,50.23,752.00,592.00,south
108,21.40,91.19,55.12,736.00,576.00,south
109,21.60,89.37,61.24,796.00,676.00,south
110,21.80,88.77,66.56,780.00,656.00,south
111,22.00,89.14,72.54,848.00,676.00,south
112,22.20,89.43,78.33,844.00,620.00,south
113,22.40,90.28,84.13,972.00,672.00,south
114,22.60,90.25,89.66,948.00,696.00,south
115,22.80,90.61,95.85,1008.00,820.00,west
116,23.00,91.31,101.45,972.00,700.00,west
117,23.20,92.35,107.04,940.00,736.00,west
118,23.40,92.82,111.33,1004.00,600.00,north
119,23.60,93.72,116.24,996.00,664.00,north
120,23.80,94.61,121.16,948.00,704.00,north
121,24.00,94.81,126.10,992.00,580.00,north
122,24.20,95.18,130.50,964.00,620.00,north
123,24.40,94.93,134.31,904.00,660.00,north
124,24.60,93.96,137.53,848.00,568.00,north
125,24.80,90.99,140.83,916.00,580.00,north
126,25.00,88.69,144.27,928.00,652.00,north
127,25.20,85.48,149.28,792.00,832.00,north
128,25.40,85.23,152.11,836.00,508.00,north
129,25.60,88.24,155.54,872.00,612.00,north
130,25.80,92.58,156.94,788.00,604.00,north
131,26.00,98.69,157.91,728.00,484.00,north
132,26.20,106.68,157.30,792.00,544.00,north
133,26.40,114.46,155.92,808.00,592.00,north
134,26.60,121.64,155.16,876.00,572.00,north
135,26.80,127.96,153.57,936.00,652.00,north
136,27.00,133.49,152.40,872.00,640.00,north
137,27.20,138.34,151.51,904.00,648.00,north
138,27.40,143.99,152.17,836.00,668.00,north
139,27.60,148.98,153.93,952.00,636.00,north
140,27.80,153.81,155.90,884.00,668.00,north
141,28.00,157.96,158.11,836.00,488.00,east
142,28.20,162.05,160.46,764.00,552.00,east
143,28.40,163.55,160.10,800.00,492.00,east
144,28.60,165.49,159.44,764.00,572.00,east
145,28.80,164.49,155.96,832.00,492.00,east
146,29.00,162.74,150.08,788.00,532.00,east
147,29.20,159.94,143.70,808.00,436.00,east
148,29.40,157.49,137.38,816.00,424.00,east
149,29.60,155.41,131.12,880.00,448.00,east
150,29.80,152.91,124.47,840.00,448.00,east
151,30.00,151.75,120.65,792.00,336.00,east
152,30.20,149.93,115.43,788.00,452.00,reveral larger
153,30.40,146.92,110.95,828.00,464.00,platform reversal
154,30.60,145.51,108.32,836.00,312.00,platform reversal
155,30.80,145.53,107.26,764.00,224.00,platform reversal
156,31.00,144.10,107.87,824.00,236.00,platform reversal
157,31.20,144.83,107.04,772.00,172.00,platform reversal
158,31.40,144.86,105.99,808.00,436.00,platform reversal
159,31.60,144.91,104.93,820.00,284.00,platform reversal
160,31.80,144.97,103.87,812.00,376.00,platform reversal
161,32.00,146.44,103.13,900.00,328.00,platform reversal
162,32.20,145.67,104.04,776.00,284.00,platform reversal
