Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00085.trk
Object,0
Samples,85
treatment,3,
cage,42,
mark,1,
id,74,
trial,1,
date,2009-07-30 10:24:06.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-5.03,205.09,476.00,284.00,n ext
2,0.20,-8.47,207.84,372.00,456.00,n ext
3,0.40,-6.36,204.69,428.00,288.00,n ext
4,0.60,-3.60,201.51,504.00,188.00,n ext
5,0.80,-0.91,198.36,528.00,240.00,n ext
6,1.00,7.60,188.88,584.00,416.00,west
7,1.20,13.20,182.80,592.00,296.00,west
8,1.40,19.45,176.90,536.00,456.00,west
9,1.60,21.45,175.42,568.00,376.00,north
10,1.80,25.45,171.98,672.00,368.00,north
11,2.00,30.35,168.05,664.00,568.00,north
12,2.20,34.17,164.97,700.00,252.00,north
13,2.40,37.92,162.05,732.00,296.00,north
14,2.60,41.60,159.29,736.00,268.00,north
15,2.80,44.60,158.24,704.00,512.00,north
16,3.00,45.75,158.24,804.00,348.00,north
17,3.20,47.14,158.73,848.00,396.00,north
18,3.40,48.38,161.12,912.00,560.00,north
19,3.60,52.18,162.46,896.00,672.00,north
20,3.80,57.19,164.39,844.00,676.00,north
21,4.00,64.56,164.91,876.00,648.00,north
22,4.20,75.16,166.47,816.00,740.00,north
23,4.40,87.11,166.96,844.00,612.00,north
24,4.60,99.93,168.80,820.00,672.00,north
25,4.80,115.37,170.85,872.00,716.00,north
26,5.00,131.27,174.89,848.00,688.00,north
27,5.20,145.70,179.50,788.00,564.00,north
28,5.40,159.01,185.72,752.00,556.00,n ext
29,5.60,166.44,188.64,656.00,472.00,n ext
30,5.80,173.66,192.01,708.00,460.00,n ext
31,6.00,179.02,194.66,672.00,524.00,n ext
32,6.20,181.24,193.94,572.00,532.00,n ext
33,6.40,179.21,189.93,620.00,536.00,north
34,6.60,174.97,183.76,604.00,592.00,north
35,6.80,166.60,172.70,712.00,668.00,north
36,7.00,160.41,163.63,708.00,596.00,north
37,7.20,154.16,152.89,732.00,712.00,east
38,7.40,151.02,145.61,776.00,604.00,east
39,7.60,148.42,138.22,712.00,480.00,east
40,7.80,145.83,131.12,700.00,596.00,east
41,8.00,142.43,124.18,812.00,584.00,east
42,8.20,138.08,116.07,836.00,680.00,east
43,8.40,133.81,109.35,864.00,724.00,east
44,8.60,128.72,103.92,868.00,740.00,east
45,8.80,123.87,100.76,796.00,736.00,east
46,9.00,119.00,99.43,888.00,692.00,east
47,9.20,112.75,100.03,872.00,856.00,east
48,9.40,107.19,100.59,964.00,732.00,east
49,9.60,102.14,102.33,936.00,780.00,east
50,9.80,97.75,103.52,952.00,744.00,west
51,10.00,94.26,106.65,876.00,876.00,west
52,10.20,92.32,110.68,840.00,684.00,north
53,10.40,91.92,115.53,884.00,692.00,north
54,10.60,92.86,119.85,940.00,680.00,north
55,10.80,95.57,123.06,936.00,700.00,north
56,11.00,100.02,126.52,916.00,668.00,north
57,11.20,105.90,129.26,868.00,648.00,north
58,11.40,112.29,132.60,884.00,600.00,north
59,11.60,120.04,136.35,796.00,584.00,north
60,11.80,126.39,139.59,780.00,688.00,north
61,12.00,132.37,141.35,708.00,560.00,north
62,12.20,135.95,141.00,820.00,584.00,north
63,12.40,139.66,139.65,816.00,668.00,east
64,12.60,141.21,136.17,760.00,584.00,east
65,12.80,141.77,130.90,796.00,636.00,east
66,13.00,141.42,121.94,752.00,700.00,east
67,13.20,140.72,114.50,692.00,572.00,reveral larger
68,13.40,139.91,109.50,628.00,456.00,platform reversal
69,13.60,142.02,107.23,708.00,432.00,platform reversal
70,13.80,144.17,105.79,808.00,324.00,platform reversal
71,14.00,146.32,105.31,812.00,324.00,platform reversal
72,14.20,148.56,103.65,792.00,388.00,platform reversal
73,14.40,149.35,102.68,760.00,184.00,platform reversal
74,14.60,150.06,102.86,856.00,144.00,reveral larger
75,14.80,149.35,102.68,824.00,88.00,platform reversal
76,15.00,148.64,102.52,712.00,320.00,platform reversal
77,15.20,148.73,101.37,752.00,368.00,platform reversal
78,15.40,147.42,99.95,736.00,256.00,platform reversal
79,15.60,146.96,97.60,788.00,236.00,platform reversal
80,15.80,147.10,96.47,796.00,104.00,platform reversal
81,16.00,146.96,97.60,796.00,224.00,platform reversal
82,16.20,146.13,98.60,792.00,388.00,platform reversal
83,16.40,145.32,99.58,788.00,380.00,platform reversal
84,16.60,143.05,101.31,748.00,496.00,platform reversal
85,16.80,143.66,102.49,684.00,264.00,platform reversal
