Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00034.trk
Object,0
Samples,157
treatment,2,
cage,28,
mark,2,
id,69,
trial,1,
date,2009-07-29 11:18:40.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-15.29,215.94,236.00,184.00,n ext
2,0.20,-18.81,219.86,212.00,248.00,n ext
3,0.40,-14.67,216.25,432.00,332.00,n ext
4,0.60,-13.53,215.75,464.00,312.00,n ext
5,0.80,-7.92,211.48,492.00,404.00,n ext
6,1.00,-3.58,208.49,512.00,324.00,n ext
7,1.20,3.69,203.29,556.00,364.00,n ext
8,1.40,9.74,199.73,528.00,388.00,n ext
9,1.60,15.68,196.11,448.00,368.00,n ext
10,1.80,20.16,193.56,424.00,328.00,n ext
11,2.00,26.15,190.40,448.00,248.00,n ext
12,2.20,34.16,185.34,516.00,300.00,north
13,2.40,43.66,178.71,588.00,416.00,north
14,2.60,52.49,172.73,632.00,436.00,north
15,2.80,62.63,164.73,672.00,560.00,north
16,3.00,68.08,159.82,704.00,416.00,north
17,3.20,76.24,153.24,744.00,592.00,north
18,3.40,83.35,147.40,732.00,572.00,north
19,3.60,89.79,141.53,800.00,636.00,north
20,3.80,96.12,136.30,832.00,680.00,north
21,4.00,100.67,131.57,824.00,736.00,north
22,4.20,104.55,127.17,808.00,688.00,north
23,4.40,107.19,122.82,892.00,636.00,north
24,4.60,110.22,118.09,904.00,692.00,north
25,4.80,111.66,114.81,912.00,528.00,north
26,5.00,113.08,111.45,808.00,480.00,east
27,5.20,113.23,108.36,768.00,424.00,east
28,5.40,114.01,105.99,784.00,384.00,east
29,5.60,113.68,102.72,744.00,568.00,east
30,5.80,113.81,101.45,788.00,332.00,east
31,6.00,113.51,98.82,808.00,396.00,east
32,6.20,113.87,96.24,768.00,616.00,east
33,6.40,115.63,93.01,696.00,512.00,east
34,6.60,117.75,91.69,856.00,408.00,east
35,6.80,121.96,89.50,864.00,608.00,east
36,7.00,128.09,87.64,784.00,680.00,east
37,7.20,135.08,85.31,792.00,680.00,east
38,7.40,141.41,83.62,788.00,676.00,east
39,7.60,151.42,78.90,628.00,856.00,east
40,7.80,159.48,74.95,652.00,672.00,east
41,8.00,169.22,68.65,624.00,700.00,east
42,8.20,178.01,61.68,656.00,648.00,east
43,8.40,186.78,55.68,584.00,608.00,e ext
44,8.60,193.11,48.03,496.00,320.00,e ext
45,8.80,193.81,45.88,408.00,264.00,e ext
46,9.00,193.62,44.09,384.00,304.00,e ext
47,9.20,194.08,38.51,296.00,344.00,e ext
48,9.40,196.45,30.50,428.00,324.00,e ext
49,9.60,198.21,21.65,500.00,464.00,e ext
50,9.80,200.36,13.22,512.00,404.00,e ext
51,10.00,201.76,7.26,536.00,392.00,e ext
52,10.20,203.34,1.64,512.00,312.00,e ext
53,10.40,204.88,-2.60,460.00,308.00,e ext
54,10.60,206.51,-6.69,472.00,340.00,e ext
55,10.80,209.28,-11.70,408.00,312.00,e ext
56,11.00,210.00,-14.46,440.00,368.00,e ext
57,11.20,210.97,-17.80,472.00,416.00,e ext
58,11.40,208.44,-17.23,488.00,552.00,s ext
59,11.60,201.73,-11.59,552.00,552.00,s ext
60,11.80,195.96,-7.68,540.00,564.00,s ext
61,12.00,187.18,-1.73,512.00,556.00,south
62,12.20,175.53,6.47,468.00,596.00,south
63,12.40,162.62,14.78,576.00,556.00,south
64,12.60,148.10,23.86,624.00,648.00,south
65,12.80,134.76,31.61,592.00,600.00,south
66,13.00,124.94,38.64,564.00,540.00,south
67,13.20,115.15,47.14,572.00,624.00,south
68,13.40,108.08,53.45,624.00,588.00,south
69,13.60,100.72,61.09,696.00,736.00,south
70,13.80,95.64,67.73,700.00,708.00,south
71,14.00,91.50,73.04,760.00,676.00,south
72,14.20,87.97,77.96,784.00,712.00,south
73,14.40,86.08,81.20,784.00,520.00,south
74,14.60,83.00,85.29,800.00,616.00,south
75,14.80,80.00,90.16,780.00,740.00,west
76,15.00,76.18,93.82,828.00,744.00,west
77,15.20,71.43,98.54,832.00,772.00,west
78,15.40,65.37,104.88,780.00,844.00,platform larger
79,15.60,58.98,112.74,828.00,776.00,platform larger
80,15.80,49.90,122.49,764.00,856.00,west
81,16.00,40.04,135.60,732.00,824.00,west
82,16.20,30.21,148.20,736.00,668.00,west
83,16.40,19.57,162.36,712.00,640.00,west
84,16.60,9.05,177.09,668.00,516.00,w ext
85,16.80,-0.66,189.69,560.00,404.00,w ext
86,17.00,-8.00,199.60,516.00,308.00,w ext
87,17.20,-9.63,202.33,504.00,348.00,w ext
88,17.40,-11.31,205.03,504.00,280.00,w ext
89,17.60,-11.94,206.66,496.00,216.00,w ext
90,17.80,-13.69,209.24,436.00,252.00,w ext
91,18.00,-13.55,210.32,476.00,440.00,w ext
92,18.20,-9.02,206.06,508.00,448.00,w ext
93,18.40,-2.46,200.50,568.00,596.00,n ext
94,18.60,5.36,194.21,520.00,552.00,north
95,18.80,14.56,186.52,556.00,452.00,north
96,19.00,26.76,176.39,588.00,544.00,north
97,19.20,36.15,168.87,620.00,512.00,north
98,19.40,43.76,162.28,656.00,492.00,north
99,19.60,52.94,153.45,660.00,540.00,north
100,19.80,60.99,145.59,716.00,560.00,north
101,20.00,69.30,137.57,752.00,620.00,north
102,20.20,76.04,131.33,792.00,640.00,north
103,20.40,82.91,125.13,824.00,760.00,north
104,20.60,87.48,119.79,844.00,676.00,north
105,20.80,92.20,114.32,888.00,748.00,north
106,21.00,95.71,109.20,852.00,764.00,north
107,21.20,99.92,105.57,884.00,744.00,north
108,21.40,105.19,102.14,912.00,844.00,east
109,21.60,109.74,99.67,920.00,680.00,east
110,21.80,113.87,96.24,848.00,656.00,east
111,22.00,118.37,91.69,812.00,644.00,east
112,22.20,122.86,85.74,872.00,636.00,east
113,22.40,127.62,78.23,796.00,780.00,south
114,22.60,133.34,68.13,700.00,760.00,south
115,22.80,140.05,57.72,684.00,648.00,south
116,23.00,147.93,45.44,672.00,668.00,south
117,23.20,158.83,31.69,648.00,672.00,south
118,23.40,169.93,18.70,596.00,692.00,south
119,23.60,183.97,3.65,560.00,556.00,south
120,23.80,198.54,-11.90,540.00,492.00,s ext
121,24.00,206.41,-20.40,520.00,308.00,s ext
122,24.20,211.78,-25.88,368.00,344.00,s ext
123,24.40,208.83,-21.88,300.00,340.00,s ext
124,24.60,211.10,-23.32,312.00,324.00,s ext
125,24.80,213.24,-24.68,448.00,320.00,s ext
126,25.00,213.57,-23.39,468.00,468.00,s ext
127,25.20,213.48,-20.93,488.00,428.00,e ext
128,25.40,213.27,-17.80,440.00,480.00,e ext
129,25.60,209.62,-9.72,404.00,372.00,e ext
130,25.80,205.33,-0.16,452.00,464.00,e ext
131,26.00,202.48,9.02,412.00,384.00,e ext
132,26.20,200.36,13.22,416.00,204.00,e ext
133,26.40,198.28,18.77,424.00,344.00,e ext
134,26.60,197.31,20.85,376.00,248.00,e ext
135,26.80,195.45,27.93,372.00,348.00,e ext
136,27.00,191.28,38.23,448.00,340.00,e ext
137,27.20,187.61,48.30,476.00,324.00,e ext
138,27.40,184.46,58.15,492.00,304.00,e ext
139,27.60,182.30,65.89,496.00,268.00,e ext
140,27.80,177.54,75.55,512.00,400.00,east
141,28.00,173.64,82.70,504.00,320.00,east
142,28.20,168.75,87.55,520.00,416.00,east
143,28.40,163.58,90.30,612.00,412.00,east
144,28.60,156.60,91.19,608.00,580.00,east
145,28.80,151.32,92.13,660.00,492.00,reveral larger
146,29.00,146.90,93.04,572.00,488.00,reveral larger
147,29.20,145.86,95.21,540.00,296.00,platform reversal
148,29.40,145.32,99.58,592.00,364.00,platform reversal
149,29.60,145.22,100.66,640.00,120.00,platform reversal
150,29.80,145.32,99.58,604.00,188.00,platform reversal
151,30.00,144.63,99.46,608.00,164.00,platform reversal
152,30.20,144.52,100.52,588.00,172.00,platform reversal
153,30.40,145.22,100.66,696.00,188.00,platform reversal
154,30.60,145.74,102.96,728.00,208.00,platform reversal
155,30.80,147.08,104.41,772.00,172.00,platform reversal
156,31.00,146.52,102.03,660.00,248.00,platform reversal
157,31.20,145.74,102.96,660.00,264.00,platform reversal
