Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00062.trk
Object,0
Samples,62
treatment,3,
cage,36,
mark,1,
id,56,
trial,2,
date,2009-07-29 13:20:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,111.57,13.55,580.00,268.00,s ext
2,0.20,113.69,12.32,484.00,272.00,s ext
3,0.40,117.24,11.89,520.00,340.00,s ext
4,0.60,119.43,10.57,544.00,248.00,s ext
5,0.80,123.00,9.99,592.00,424.00,s ext
6,1.00,129.56,9.70,596.00,348.00,s ext
7,1.20,134.19,9.56,576.00,252.00,s ext
8,1.40,139.72,9.91,520.00,344.00,s ext
9,1.60,141.05,12.27,568.00,232.00,s ext
10,1.80,143.76,14.03,624.00,288.00,south
11,2.00,143.39,18.49,584.00,384.00,south
12,2.20,142.89,22.87,700.00,356.00,south
13,2.40,142.93,27.71,696.00,468.00,south
14,2.60,141.57,32.98,712.00,480.00,south
15,2.80,143.02,36.15,776.00,488.00,south
16,3.00,143.75,38.78,784.00,416.00,south
17,3.20,144.34,41.44,788.00,484.00,south
18,3.40,145.77,43.65,756.00,424.00,south
19,3.60,146.11,46.42,860.00,432.00,south
20,3.80,146.94,50.50,816.00,548.00,south
21,4.00,147.41,54.18,860.00,492.00,south
22,4.20,148.41,56.97,832.00,460.00,east
23,4.40,149.39,59.99,900.00,492.00,east
24,4.60,151.16,62.93,820.00,440.00,east
25,4.80,151.20,65.88,852.00,312.00,east
26,5.00,152.05,68.69,812.00,408.00,east
27,5.20,153.38,70.44,844.00,328.00,east
28,5.40,154.35,73.61,832.00,468.00,east
29,5.60,155.77,75.69,804.00,404.00,east
30,5.80,156.87,76.73,780.00,360.00,east
31,6.00,159.85,76.21,800.00,396.00,east
32,6.20,163.26,74.23,760.00,352.00,east
33,6.40,166.34,73.68,796.00,388.00,east
34,6.60,168.69,73.29,704.00,364.00,east
35,6.80,170.27,73.03,796.00,364.00,east
36,7.00,171.44,74.46,688.00,492.00,east
37,7.20,172.26,77.65,700.00,284.00,east
38,7.40,173.16,80.98,680.00,348.00,east
39,7.60,172.75,87.85,684.00,452.00,east
40,7.80,171.22,92.80,712.00,276.00,east
41,8.00,169.85,97.59,712.00,264.00,east
42,8.20,166.84,104.85,780.00,428.00,east
43,8.40,165.87,109.13,736.00,364.00,east
44,8.60,163.44,111.13,772.00,428.00,east
45,8.80,160.31,111.28,828.00,456.00,east
46,9.00,158.00,110.37,812.00,424.00,east
47,9.20,157.24,111.38,792.00,228.00,east
48,9.40,155.73,109.52,692.00,196.00,east
49,9.60,154.98,109.25,720.00,236.00,reveral larger
50,9.80,153.53,107.50,660.00,220.00,reveral larger
51,10.00,150.71,104.22,728.00,404.00,reveral larger
52,10.20,149.93,105.19,764.00,364.00,platform reversal
53,10.40,149.88,106.34,764.00,288.00,platform reversal
54,10.60,149.09,108.40,744.00,260.00,platform reversal
55,10.80,148.38,108.16,736.00,336.00,platform reversal
56,11.00,147.64,109.03,720.00,248.00,platform reversal
57,11.20,147.64,109.03,720.00,112.00,platform reversal
58,11.40,147.66,107.93,748.00,276.00,platform reversal
59,11.60,147.69,106.82,808.00,236.00,platform reversal
60,11.80,148.56,103.65,856.00,184.00,platform reversal
61,12.00,149.35,102.68,872.00,272.00,platform reversal
62,12.20,148.73,101.37,892.00,212.00,platform reversal
