Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00106.trk
Object,0
Samples,62
treatment,2,
cage,53,
mark,2,
id,96,
trial,1,
date,2009-07-30 11:51:12.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,2.53,198.03,76.00,228.00,n ext
2,0.20,-22.16,222.41,124.00,200.00,n ext
3,0.40,-20.57,220.76,196.00,80.00,n ext
4,0.60,-22.90,222.79,240.00,196.00,n ext
5,0.80,-22.28,221.86,140.00,196.00,n ext
6,1.00,-7.87,208.15,192.00,332.00,n ext
7,1.20,-12.87,212.62,340.00,284.00,n ext
8,1.40,-15.37,214.92,256.00,180.00,n ext
9,1.60,-18.44,218.22,260.00,180.00,n ext
10,1.80,-17.68,217.91,188.00,280.00,n ext
11,2.00,-15.50,216.33,248.00,276.00,n ext
12,2.20,-10.01,211.32,372.00,372.00,n ext
13,2.40,-8.83,210.57,476.00,208.00,n ext
14,2.60,-4.96,207.96,624.00,316.00,n ext
15,2.80,-2.23,206.47,632.00,336.00,n ext
16,3.00,3.69,203.29,636.00,468.00,n ext
17,3.20,11.47,199.12,620.00,432.00,n ext
18,3.40,20.18,195.78,568.00,484.00,n ext
19,3.60,30.20,191.57,604.00,412.00,n ext
20,3.80,44.66,187.46,604.00,568.00,n ext
21,4.00,56.66,185.72,596.00,520.00,n ext
22,4.20,70.07,184.14,660.00,512.00,n ext
23,4.40,86.92,185.51,660.00,584.00,n ext
24,4.60,99.97,186.69,660.00,496.00,n ext
25,4.80,117.47,190.45,624.00,516.00,n ext
26,5.00,135.96,194.37,536.00,536.00,n ext
27,5.20,150.13,197.04,640.00,464.00,n ext
28,5.40,161.91,200.04,612.00,516.00,n ext
29,5.60,176.97,205.05,632.00,524.00,n ext
30,5.80,189.38,210.28,572.00,564.00,n ext
31,6.00,198.40,214.23,600.00,508.00,n ext
32,6.20,206.81,218.28,596.00,524.00,n ext
33,6.40,215.92,224.48,580.00,576.00,n ext
34,6.60,220.30,227.88,648.00,492.00,n ext
35,6.80,221.56,228.94,616.00,608.00,n ext
36,7.00,220.72,228.10,520.00,400.00,n ext
37,7.20,214.77,221.53,548.00,476.00,e ext
38,7.40,207.30,212.67,556.00,400.00,e ext
39,7.60,199.10,202.29,644.00,408.00,e ext
40,7.80,193.37,194.57,680.00,388.00,e ext
41,8.00,186.54,184.44,728.00,464.00,east
42,8.20,180.49,174.40,688.00,480.00,east
43,8.40,177.38,168.01,672.00,368.00,east
44,8.60,172.61,158.02,704.00,416.00,east
45,8.80,168.10,148.61,784.00,480.00,east
46,9.00,163.40,138.83,776.00,456.00,east
47,9.20,160.45,131.33,816.00,448.00,east
48,9.40,157.31,124.85,804.00,420.00,east
49,9.60,154.51,118.73,744.00,372.00,east
50,9.80,153.60,115.97,728.00,248.00,east
51,10.00,150.53,110.05,720.00,472.00,reveral larger
52,10.20,149.12,107.26,748.00,212.00,platform reversal
53,10.40,149.16,106.13,736.00,244.00,platform reversal
54,10.60,148.56,103.65,720.00,232.00,platform reversal
55,10.80,148.64,102.52,756.00,236.00,platform reversal
56,11.00,148.12,100.09,756.00,208.00,platform reversal
57,11.20,147.93,102.35,720.00,196.00,platform reversal
58,11.40,148.64,102.52,700.00,340.00,platform reversal
59,11.60,147.93,102.35,760.00,156.00,platform reversal
60,11.80,145.82,101.88,780.00,292.00,platform reversal
61,12.00,144.63,99.46,728.00,412.00,platform reversal
62,12.20,143.83,100.39,764.00,204.00,platform reversal
