Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00083.trk
Object,0
Samples,59
treatment,2,
cage,41,
mark,2,
id,81,
trial,2,
date,2009-07-30 10:15:30.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,109.50,14.74,452.00,632.00,s ext
2,0.20,111.57,13.55,544.00,468.00,s ext
3,0.40,115.10,13.17,612.00,300.00,s ext
4,0.60,117.24,11.89,500.00,160.00,s ext
5,0.80,118.60,12.70,484.00,216.00,s ext
6,1.00,118.60,12.70,448.00,140.00,s ext
7,1.20,119.93,13.49,460.00,228.00,s ext
8,1.40,122.92,13.98,412.00,344.00,s ext
9,1.60,122.47,15.03,464.00,236.00,s ext
10,1.80,124.87,16.51,424.00,184.00,s ext
11,2.00,123.50,19.63,500.00,188.00,south
12,2.20,122.62,21.67,496.00,188.00,south
13,2.40,122.41,25.39,596.00,300.00,south
14,2.60,121.77,29.99,604.00,344.00,south
15,2.80,120.73,35.40,664.00,420.00,south
16,3.00,120.94,40.39,736.00,536.00,south
17,3.20,122.52,44.10,748.00,436.00,south
18,3.40,123.46,48.60,760.00,492.00,south
19,3.60,124.96,51.28,832.00,592.00,south
20,3.80,126.67,53.05,836.00,436.00,south
21,4.00,129.17,54.51,752.00,532.00,south
22,4.20,129.70,56.56,816.00,328.00,south
23,4.40,130.22,60.11,788.00,484.00,south
24,4.60,130.26,63.07,848.00,372.00,south
25,4.80,131.46,64.92,860.00,508.00,south
26,5.00,131.85,67.08,848.00,452.00,south
27,5.20,134.09,67.88,744.00,520.00,south
28,5.40,134.80,69.23,752.00,456.00,south
29,5.60,133.72,73.60,752.00,464.00,east
30,5.80,133.81,76.87,780.00,316.00,east
31,6.00,133.20,78.68,848.00,324.00,east
32,6.20,133.84,82.83,868.00,540.00,east
33,6.40,134.19,86.29,956.00,456.00,east
34,6.60,135.06,88.02,816.00,700.00,east
35,6.80,136.84,88.85,880.00,520.00,east
36,7.00,138.84,88.76,908.00,612.00,east
37,7.20,141.56,85.61,804.00,456.00,east
38,7.40,142.09,83.53,804.00,600.00,east
39,7.60,141.97,81.55,768.00,508.00,east
40,7.80,140.89,80.75,736.00,552.00,east
41,8.00,139.23,81.99,728.00,192.00,east
42,8.20,138.28,83.07,720.00,328.00,east
43,8.40,137.09,85.09,748.00,204.00,east
44,8.60,135.06,88.02,836.00,280.00,east
45,8.80,134.28,91.66,824.00,524.00,east
46,9.00,134.29,95.28,884.00,436.00,reveral larger
47,9.20,134.35,99.81,888.00,404.00,reveral larger
48,9.40,136.01,103.76,876.00,564.00,reveral larger
49,9.60,136.54,106.63,864.00,596.00,reveral larger
50,9.80,140.60,108.77,760.00,592.00,platform reversal
51,10.00,143.40,107.65,824.00,424.00,platform reversal
52,10.20,145.53,107.26,884.00,316.00,platform reversal
53,10.40,145.51,108.32,804.00,264.00,platform reversal
54,10.60,145.51,108.32,780.00,208.00,platform reversal
55,10.80,144.83,107.04,728.00,276.00,platform reversal
56,11.00,145.57,106.19,752.00,200.00,platform reversal
57,11.20,145.67,104.04,728.00,184.00,platform reversal
58,11.40,145.67,104.04,744.00,216.00,platform reversal
59,11.60,146.37,104.22,808.00,176.00,platform reversal
