Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00057.trk
Object,0
Samples,450
treatment,2,
cage,37,
mark,1,
id,57,
trial,3,
date,2009-07-29 13:00:10.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,69.52,187.69,384.00,492.00,n ext
2,0.20,56.59,194.18,308.00,428.00,n ext
3,0.40,54.26,192.92,416.00,436.00,n ext
4,0.60,48.37,192.65,356.00,452.00,n ext
5,0.80,44.62,192.08,412.00,384.00,n ext
6,1.00,40.28,191.15,428.00,392.00,n ext
7,1.20,37.31,189.33,500.00,288.00,n ext
8,1.40,35.20,186.15,528.00,420.00,n ext
9,1.60,37.53,180.70,548.00,404.00,north
10,1.80,40.35,175.73,624.00,412.00,north
11,2.00,44.81,168.82,652.00,476.00,north
12,2.20,50.04,161.55,620.00,480.00,north
13,2.40,55.73,154.10,752.00,524.00,north
14,2.60,63.63,144.63,780.00,660.00,north
15,2.80,69.30,137.57,852.00,584.00,north
16,3.00,73.76,131.80,868.00,568.00,north
17,3.20,77.63,126.42,896.00,620.00,north
18,3.40,79.35,122.20,904.00,568.00,north
19,3.60,80.38,117.44,932.00,740.00,west
20,3.80,80.13,114.06,976.00,692.00,west
21,4.00,77.87,110.57,964.00,692.00,west
22,4.20,75.99,107.59,976.00,580.00,west
23,4.40,72.21,103.38,932.00,668.00,west
24,4.60,69.36,99.66,896.00,532.00,platform larger
25,4.80,66.28,95.55,868.00,572.00,platform larger
26,5.00,62.86,89.24,768.00,612.00,platform larger
27,5.20,59.30,80.84,732.00,596.00,west
28,5.40,55.00,72.69,708.00,512.00,west
29,5.60,50.32,63.53,812.00,600.00,west
30,5.80,45.46,55.78,728.00,468.00,west
31,6.00,40.85,48.37,652.00,460.00,west
32,6.20,36.66,41.56,688.00,516.00,west
33,6.40,34.30,37.57,704.00,472.00,west
34,6.60,33.20,33.51,700.00,492.00,south
35,6.80,34.60,32.54,688.00,484.00,south
36,7.00,38.02,33.43,620.00,492.00,south
37,7.20,41.64,35.10,676.00,416.00,south
38,7.40,48.26,38.96,664.00,428.00,south
39,7.60,54.86,42.29,692.00,412.00,south
40,7.80,62.13,46.63,740.00,400.00,south
41,8.00,69.09,50.36,708.00,440.00,south
42,8.20,75.75,53.52,696.00,436.00,south
43,8.40,83.25,57.11,720.00,456.00,south
44,8.60,91.24,60.17,632.00,528.00,south
45,8.80,96.85,62.29,704.00,408.00,south
46,9.00,101.93,65.42,780.00,540.00,south
47,9.20,107.33,68.21,772.00,600.00,south
48,9.40,111.84,72.10,800.00,636.00,south
49,9.60,114.38,76.01,752.00,624.00,south
50,9.80,116.31,81.35,776.00,664.00,south
51,10.00,118.01,87.49,788.00,652.00,south
52,10.20,119.35,93.12,868.00,688.00,east
53,10.40,120.76,100.35,908.00,728.00,east
54,10.60,122.13,106.99,844.00,712.00,east
55,10.80,123.39,114.33,852.00,680.00,east
56,11.00,125.28,121.76,768.00,636.00,east
57,11.20,126.95,128.30,844.00,588.00,north
58,11.40,130.10,136.01,844.00,696.00,north
59,11.60,131.88,142.27,796.00,568.00,north
60,11.80,135.21,149.80,780.00,576.00,north
61,12.00,137.62,156.21,724.00,616.00,north
62,12.20,140.21,162.73,740.00,544.00,north
63,12.40,139.58,166.63,752.00,556.00,north
64,12.60,135.22,167.96,772.00,596.00,north
65,12.80,128.67,168.33,780.00,680.00,north
66,13.00,119.96,166.56,664.00,508.00,north
67,13.20,112.77,164.24,740.00,476.00,north
68,13.40,106.11,160.91,700.00,488.00,north
69,13.60,100.34,156.56,700.00,496.00,north
70,13.80,96.90,151.26,748.00,576.00,north
71,14.00,94.05,146.26,816.00,556.00,north
72,14.20,92.65,141.49,836.00,556.00,north
73,14.40,91.10,135.56,812.00,600.00,north
74,14.60,91.22,130.43,840.00,620.00,north
75,14.80,91.50,124.77,840.00,648.00,north
76,15.00,91.67,119.20,828.00,596.00,north
77,15.20,92.33,113.72,856.00,628.00,north
78,15.40,93.37,108.36,876.00,580.00,west
79,15.60,94.68,103.71,868.00,624.00,west
80,15.80,95.90,98.51,884.00,600.00,west
81,16.00,96.28,94.38,904.00,548.00,south
82,16.20,97.20,90.90,844.00,492.00,south
83,16.40,98.87,86.24,828.00,552.00,south
84,16.60,100.56,82.67,792.00,548.00,south
85,16.80,103.11,79.01,832.00,520.00,south
86,17.00,105.07,75.77,844.00,412.00,south
87,17.20,107.85,73.04,828.00,456.00,south
88,17.40,109.88,70.86,704.00,308.00,south
89,17.60,113.04,67.75,696.00,352.00,south
90,17.80,116.47,64.39,756.00,452.00,south
91,18.00,118.43,61.10,724.00,400.00,south
92,18.20,121.81,56.64,736.00,468.00,south
93,18.40,125.94,50.99,724.00,484.00,south
94,18.60,129.08,46.20,696.00,364.00,south
95,18.80,134.15,39.81,712.00,456.00,south
96,19.00,139.22,33.95,680.00,424.00,south
97,19.20,144.78,27.70,696.00,416.00,south
98,19.40,151.42,21.52,616.00,408.00,south
99,19.60,156.39,16.74,612.00,332.00,south
100,19.80,162.14,12.16,588.00,296.00,south
101,20.00,170.46,5.14,492.00,328.00,south
102,20.20,178.18,-1.12,552.00,284.00,s ext
103,20.40,184.73,-6.84,436.00,276.00,s ext
104,20.60,188.83,-10.36,464.00,204.00,s ext
105,20.80,190.03,-11.83,432.00,176.00,s ext
106,21.00,187.64,-8.91,420.00,156.00,s ext
107,21.20,190.30,-11.44,452.00,288.00,s ext
108,21.40,191.77,-12.52,416.00,220.00,s ext
109,21.60,190.55,-11.04,416.00,120.00,s ext
110,21.80,190.55,-11.04,356.00,236.00,s ext
111,22.00,189.10,-9.97,320.00,220.00,s ext
112,22.20,187.35,-9.31,360.00,320.00,s ext
113,22.40,182.56,-6.65,464.00,368.00,s ext
114,22.60,175.05,-1.88,472.00,368.00,s ext
115,22.80,165.37,2.83,504.00,392.00,s ext
116,23.00,156.09,7.33,496.00,344.00,s ext
117,23.20,145.14,11.76,536.00,416.00,s ext
118,23.40,131.90,16.78,524.00,460.00,south
119,23.60,120.74,19.18,480.00,380.00,south
120,23.80,109.13,21.61,504.00,424.00,south
121,24.00,97.73,22.03,556.00,396.00,south
122,24.20,87.80,21.60,544.00,412.00,south
123,24.40,77.63,19.48,540.00,380.00,s ext
124,24.60,65.10,15.26,476.00,392.00,s ext
125,24.80,59.45,12.98,420.00,216.00,s ext
126,25.00,53.63,10.48,376.00,220.00,s ext
127,25.20,53.95,11.43,368.00,160.00,s ext
128,25.40,46.54,9.04,340.00,300.00,s ext
129,25.60,41.83,8.89,392.00,356.00,s ext
130,25.80,39.13,9.30,420.00,300.00,s ext
131,26.00,32.97,7.99,452.00,352.00,s ext
132,26.20,27.02,6.34,448.00,316.00,s ext
133,26.40,21.27,4.38,420.00,292.00,s ext
134,26.60,15.71,2.10,416.00,252.00,s ext
135,26.80,13.81,1.83,396.00,228.00,s ext
136,27.00,11.15,1.33,376.00,356.00,s ext
137,27.20,10.47,2.71,396.00,292.00,s ext
138,27.40,12.34,5.47,476.00,264.00,s ext
139,27.60,14.44,9.05,524.00,376.00,south
140,27.80,18.84,14.85,568.00,388.00,south
141,28.00,21.75,19.58,620.00,492.00,south
142,28.20,26.06,26.51,608.00,564.00,south
143,28.40,31.71,35.75,668.00,628.00,west
144,28.60,34.55,43.50,632.00,636.00,west
145,28.80,35.32,50.05,660.00,636.00,west
146,29.00,36.42,58.26,736.00,628.00,west
147,29.20,36.08,68.02,772.00,660.00,west
148,29.40,34.42,77.82,724.00,688.00,west
149,29.60,31.57,90.54,724.00,648.00,west
150,29.80,27.42,101.83,728.00,572.00,west
151,30.00,23.20,112.98,704.00,496.00,w ext
152,30.20,17.49,127.05,608.00,520.00,w ext
153,30.40,12.48,138.48,528.00,392.00,w ext
154,30.60,8.41,150.12,572.00,324.00,w ext
155,30.80,5.36,161.18,544.00,460.00,w ext
156,31.00,3.51,169.52,568.00,328.00,w ext
157,31.20,1.12,178.68,524.00,412.00,w ext
158,31.40,0.34,184.55,488.00,388.00,w ext
159,31.60,1.72,186.15,592.00,360.00,w ext
160,31.80,5.08,185.72,556.00,476.00,w ext
161,32.00,7.70,184.91,568.00,356.00,west
162,32.20,15.54,179.30,572.00,476.00,west
163,32.40,21.37,176.57,628.00,528.00,north
164,32.60,27.55,173.27,648.00,564.00,north
165,32.80,33.08,171.28,780.00,612.00,north
166,33.00,38.19,170.48,768.00,628.00,north
167,33.20,42.78,170.39,692.00,540.00,north
168,33.40,46.76,171.01,724.00,448.00,north
169,33.60,51.90,172.26,704.00,540.00,north
170,33.80,54.40,174.19,648.00,408.00,north
171,34.00,58.82,175.85,652.00,380.00,north
172,34.20,60.68,178.45,616.00,356.00,north
173,34.40,63.52,180.22,620.00,348.00,n ext
174,34.60,64.29,183.35,604.00,448.00,n ext
175,34.80,66.51,184.65,576.00,308.00,n ext
176,35.00,67.06,186.28,516.00,260.00,n ext
177,35.20,68.27,186.98,440.00,292.00,n ext
178,35.40,65.14,189.18,332.00,356.00,n ext
179,35.60,58.38,189.51,368.00,388.00,n ext
180,35.80,54.41,188.69,540.00,420.00,n ext
181,36.00,48.04,187.96,564.00,496.00,n ext
182,36.20,39.87,187.66,576.00,484.00,n ext
183,36.40,35.76,186.56,616.00,424.00,n ext
184,36.60,34.20,183.47,588.00,508.00,north
185,36.80,34.22,179.35,628.00,504.00,north
186,37.00,37.11,173.87,664.00,476.00,north
187,37.20,39.75,167.93,708.00,596.00,north
188,37.40,43.19,160.82,728.00,620.00,north
189,37.60,47.09,152.49,736.00,672.00,north
190,37.80,49.79,144.93,760.00,664.00,west
191,38.00,52.27,135.25,736.00,784.00,west
192,38.20,53.32,125.93,728.00,680.00,west
193,38.40,53.34,115.83,788.00,692.00,platform larger
194,38.60,52.13,104.80,736.00,740.00,platform larger
195,38.80,49.49,91.61,712.00,784.00,platform larger
196,39.00,45.80,78.80,760.00,616.00,west
197,39.20,41.19,65.68,684.00,628.00,west
198,39.40,34.85,51.90,700.00,592.00,west
199,39.60,29.28,40.48,640.00,532.00,west
200,39.80,23.58,30.01,636.00,572.00,west
201,40.00,18.83,21.93,580.00,544.00,west
202,40.20,16.00,16.52,568.00,484.00,south
203,40.40,13.92,12.57,592.00,432.00,south
204,40.60,13.29,10.12,536.00,504.00,south
205,40.80,13.82,8.86,580.00,388.00,south
206,41.00,14.05,7.45,484.00,384.00,s ext
207,41.20,15.36,7.02,504.00,348.00,s ext
208,41.40,18.56,7.63,488.00,368.00,s ext
209,41.60,24.51,9.99,468.00,324.00,s ext
210,41.80,29.14,11.03,420.00,296.00,s ext
211,42.00,34.66,12.72,456.00,292.00,s ext
212,42.20,40.87,15.00,476.00,260.00,s ext
213,42.40,50.10,17.35,484.00,336.00,s ext
214,42.60,57.88,18.43,452.00,304.00,s ext
215,42.80,64.42,19.44,432.00,316.00,s ext
216,43.00,72.72,20.44,480.00,320.00,s ext
217,43.20,81.12,21.81,456.00,280.00,south
218,43.40,87.76,22.53,408.00,264.00,south
219,43.60,96.09,22.01,452.00,284.00,south
220,43.80,104.27,21.91,508.00,296.00,south
221,44.00,113.62,22.12,544.00,340.00,south
222,44.20,122.62,21.67,560.00,392.00,south
223,44.40,133.74,20.83,552.00,448.00,south
224,44.60,142.72,19.59,580.00,444.00,south
225,44.80,151.77,18.24,564.00,472.00,south
226,45.00,160.02,16.27,556.00,568.00,south
227,45.20,168.47,12.54,624.00,476.00,south
228,45.40,178.00,8.35,552.00,632.00,south
229,45.60,184.17,5.18,604.00,532.00,south
230,45.80,187.61,4.53,572.00,472.00,south
231,46.00,190.59,4.86,560.00,540.00,south
232,46.20,192.08,7.59,544.00,568.00,e ext
233,46.40,190.45,14.82,548.00,540.00,e ext
234,46.60,189.12,23.06,568.00,556.00,e ext
235,46.80,186.53,34.90,560.00,520.00,e ext
236,47.00,182.45,50.41,528.00,448.00,e ext
237,47.20,179.97,62.85,584.00,448.00,e ext
238,47.40,177.25,80.96,580.00,540.00,east
239,47.60,177.26,99.40,544.00,540.00,e ext
240,47.80,177.47,115.76,584.00,528.00,e ext
241,48.00,179.42,133.70,576.00,528.00,e ext
242,48.20,183.24,151.45,620.00,540.00,e ext
243,48.40,186.34,165.38,568.00,556.00,e ext
244,48.60,190.66,178.59,588.00,508.00,e ext
245,48.80,197.65,192.23,480.00,508.00,e ext
246,49.00,203.96,202.86,588.00,412.00,e ext
247,49.20,208.99,210.52,532.00,392.00,e ext
248,49.40,216.49,221.37,368.00,436.00,e ext
249,49.60,215.91,221.11,380.00,260.00,e ext
250,49.80,218.10,224.10,412.00,184.00,e ext
251,50.00,220.36,227.09,388.00,208.00,e ext
252,50.20,220.07,226.85,332.00,136.00,e ext
253,50.40,219.77,226.59,304.00,148.00,e ext
254,50.60,219.77,226.59,376.00,128.00,e ext
255,50.80,220.61,227.74,260.00,204.00,e ext
256,51.00,220.29,227.43,332.00,240.00,e ext
257,51.20,218.15,225.06,416.00,292.00,e ext
258,51.40,215.94,222.67,472.00,456.00,e ext
259,51.60,209.20,215.45,492.00,404.00,n ext
260,51.80,203.86,210.11,440.00,348.00,n ext
261,52.00,194.59,201.13,524.00,396.00,n ext
262,52.20,184.63,191.97,540.00,448.00,north
263,52.40,174.29,182.84,580.00,456.00,north
264,52.60,163.15,173.80,608.00,556.00,north
265,52.80,151.80,166.02,648.00,544.00,north
266,53.00,140.54,158.88,664.00,544.00,north
267,53.20,128.93,153.35,716.00,700.00,north
268,53.40,117.73,149.35,696.00,628.00,north
269,53.60,106.96,146.15,796.00,652.00,north
270,53.80,96.54,144.97,772.00,648.00,north
271,54.00,86.03,143.75,760.00,732.00,north
