Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00018.trk
Object,0
Samples,132
treatment,3,
cage,27,
mark,2,
id,68,
trial,3,
date,2009-07-29 10:06:38.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,96.18,192.05,2436.00,2180.00,n ext
2,0.20,76.32,191.50,1408.00,1348.00,n ext
3,0.40,75.97,188.79,1400.00,560.00,n ext
4,0.60,169.08,204.53,944.00,2344.00,n ext
5,0.80,75.79,180.05,684.00,1628.00,n ext
6,1.00,75.26,180.95,592.00,180.00,n ext
7,1.20,71.96,186.51,544.00,488.00,n ext
8,1.40,75.43,189.74,508.00,348.00,n ext
9,1.60,84.78,190.13,524.00,448.00,n ext
10,1.80,93.15,189.16,480.00,484.00,n ext
11,2.00,115.45,190.14,260.00,556.00,n ext
12,2.20,115.66,188.38,476.00,392.00,n ext
13,2.40,121.69,187.67,492.00,368.00,n ext
14,2.60,125.58,186.77,508.00,304.00,n ext
15,2.80,129.25,185.15,484.00,264.00,n ext
16,3.00,132.67,183.66,532.00,248.00,n ext
17,3.20,133.93,180.93,544.00,308.00,n ext
18,3.40,133.79,180.13,660.00,196.00,n ext
19,3.60,133.34,177.75,640.00,340.00,north
20,3.80,131.41,175.67,732.00,484.00,north
21,4.00,129.54,173.62,820.00,288.00,north
22,4.20,126.11,170.41,724.00,296.00,north
23,4.40,121.42,166.93,704.00,348.00,north
24,4.60,117.06,162.93,724.00,404.00,north
25,4.80,114.39,159.44,800.00,380.00,north
26,5.00,110.80,154.43,820.00,532.00,north
27,5.20,107.67,149.68,824.00,516.00,north
28,5.40,105.90,145.97,872.00,512.00,north
29,5.60,102.35,142.11,988.00,524.00,north
30,5.80,98.31,138.40,924.00,640.00,north
31,6.00,95.94,136.94,980.00,400.00,north
32,6.20,92.18,134.91,940.00,632.00,north
33,6.40,89.04,134.33,972.00,368.00,north
34,6.60,85.98,133.86,892.00,456.00,north
35,6.80,82.70,134.19,948.00,552.00,north
36,7.00,79.10,135.36,928.00,660.00,north
37,7.20,75.87,137.28,944.00,448.00,north
38,7.40,71.62,140.89,936.00,488.00,north
39,7.60,68.44,143.73,900.00,436.00,north
40,7.80,66.91,146.14,852.00,520.00,north
41,8.00,64.18,150.26,852.00,560.00,north
42,8.20,64.80,153.97,860.00,512.00,north
43,8.40,66.84,156.04,780.00,432.00,north
44,8.60,69.18,158.17,812.00,448.00,north
45,8.80,74.84,159.13,732.00,512.00,north
46,9.00,81.45,159.69,652.00,512.00,north
47,9.20,88.82,159.97,720.00,524.00,north
48,9.40,97.18,158.57,660.00,548.00,north
49,9.60,104.14,156.95,808.00,516.00,north
50,9.80,112.02,154.68,748.00,556.00,north
51,10.00,117.91,152.04,760.00,556.00,north
52,10.20,120.87,149.05,792.00,536.00,north
53,10.40,123.29,145.54,844.00,556.00,north
54,10.60,125.29,142.10,840.00,612.00,north
55,10.80,125.93,137.59,808.00,544.00,north
56,11.00,127.58,134.76,840.00,472.00,north
57,11.20,127.35,130.36,856.00,528.00,north
58,11.40,127.22,125.87,792.00,608.00,east
59,11.60,125.69,119.25,832.00,712.00,east
60,11.80,123.35,112.93,832.00,616.00,east
61,12.00,120.91,106.02,892.00,700.00,east
62,12.20,119.70,98.80,804.00,728.00,east
63,12.40,118.73,93.10,844.00,704.00,east
64,12.60,118.81,86.75,760.00,612.00,south
