Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00088.trk
Object,0
Samples,256
treatment,3,
cage,42,
mark,2,
id,82,
trial,1,
date,2009-07-30 10:33:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-3.80,204.03,248.00,224.00,n ext
2,0.20,-0.47,202.18,296.00,312.00,n ext
3,0.40,3.27,199.53,460.00,292.00,n ext
4,0.60,8.42,196.01,536.00,316.00,n ext
5,0.80,15.03,191.80,552.00,384.00,north
6,1.00,18.98,189.21,588.00,284.00,north
7,1.20,24.52,186.33,572.00,328.00,north
8,1.40,30.92,182.21,600.00,436.00,north
9,1.60,39.06,176.34,572.00,404.00,north
10,1.80,46.33,170.57,736.00,468.00,north
11,2.00,55.72,162.96,756.00,508.00,north
12,2.20,63.02,156.51,808.00,508.00,north
13,2.40,69.03,151.43,844.00,524.00,north
14,2.60,75.90,145.83,924.00,552.00,north
15,2.80,80.73,141.67,932.00,472.00,north
16,3.00,85.97,137.77,916.00,544.00,north
17,3.20,89.63,134.95,844.00,592.00,north
18,3.40,91.16,132.98,848.00,660.00,north
19,3.60,90.43,130.44,860.00,532.00,north
20,3.80,89.76,127.92,916.00,472.00,north
21,4.00,86.97,125.49,952.00,548.00,north
22,4.20,85.52,123.66,948.00,444.00,north
23,4.40,84.13,121.82,972.00,584.00,north
24,4.60,82.12,119.99,948.00,504.00,north
25,4.80,78.60,118.90,1016.00,660.00,west
26,5.00,74.97,116.34,1004.00,660.00,west
27,5.20,71.99,113.48,952.00,636.00,west
28,5.40,70.41,109.54,976.00,576.00,west
29,5.60,69.41,104.58,816.00,648.00,platform larger
30,5.80,69.93,100.60,868.00,516.00,west
31,6.00,70.84,97.61,900.00,488.00,west
32,6.20,72.89,95.83,884.00,480.00,west
33,6.40,74.87,94.89,856.00,468.00,west
34,6.60,78.69,95.88,892.00,492.00,west
35,6.80,-,-,-,-,-
36,7.00,86.23,96.25,960.00,960.00,west
37,7.20,89.34,96.23,972.00,460.00,west
38,7.40,94.26,96.47,1028.00,664.00,south
39,7.60,99.08,97.17,1040.00,660.00,south
40,7.80,104.48,97.84,952.00,696.00,south
41,8.00,109.21,98.99,960.00,680.00,east
42,8.20,113.21,101.37,968.00,728.00,east
43,8.40,116.06,103.75,912.00,672.00,east
44,8.60,117.09,106.59,968.00,624.00,east
45,8.80,117.58,109.98,904.00,504.00,east
46,9.00,116.88,113.67,972.00,516.00,east
47,9.20,115.59,116.45,880.00,660.00,east
48,9.40,112.93,116.96,996.00,572.00,north
49,9.60,109.63,116.15,892.00,576.00,north
50,9.80,107.12,114.42,920.00,508.00,north
51,10.00,104.80,111.61,984.00,472.00,north
52,10.20,102.05,108.23,976.00,608.00,north
53,10.40,100.14,103.83,1016.00,648.00,west
54,10.60,97.69,98.77,976.00,688.00,south
55,10.80,96.23,94.97,992.00,600.00,south
56,11.00,93.48,89.08,944.00,832.00,south
57,11.20,90.95,83.04,908.00,716.00,south
58,11.40,87.97,77.96,924.00,592.00,south
59,11.60,84.26,70.60,868.00,784.00,south
60,11.80,80.84,64.41,872.00,612.00,south
61,12.00,76.82,57.85,820.00,636.00,south
62,12.20,71.90,50.15,788.00,632.00,south
63,12.40,67.62,43.19,728.00,596.00,south
64,12.60,62.78,35.87,728.00,488.00,south
65,12.80,59.49,30.40,676.00,428.00,south
66,13.00,57.17,24.44,624.00,500.00,south
67,13.20,56.16,21.81,576.00,456.00,south
68,13.40,61.54,20.33,600.00,456.00,south
69,13.60,67.99,21.18,532.00,348.00,south
70,13.80,78.00,24.05,592.00,348.00,south
71,14.00,86.04,26.93,588.00,364.00,south
72,14.20,93.53,30.22,536.00,356.00,south
73,14.40,100.29,33.94,648.00,464.00,south
74,14.60,107.69,37.16,668.00,476.00,south
75,14.80,112.78,40.92,648.00,468.00,south
76,15.00,116.05,44.58,752.00,464.00,south
