Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00075.trk
Object,0
Samples,69
treatment,1,
cage,49,
mark,1,
id,71,
trial,3,
date,2009-07-30 09:39:25.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,78.74,180.63,240.00,300.00,n ext
2,0.20,83.55,177.76,248.00,288.00,n ext
3,0.40,84.80,175.17,376.00,232.00,north
4,0.60,86.76,170.98,560.00,392.00,north
5,0.80,88.91,166.12,608.00,448.00,north
6,1.00,92.48,160.69,616.00,448.00,north
7,1.20,94.09,156.23,708.00,404.00,north
8,1.40,95.07,149.77,684.00,576.00,north
9,1.60,94.27,145.58,760.00,564.00,north
10,1.80,92.88,140.82,812.00,612.00,north
11,2.00,90.87,136.22,876.00,608.00,north
12,2.20,89.42,131.10,904.00,660.00,north
13,2.40,87.97,126.71,892.00,652.00,north
14,2.60,86.45,122.98,904.00,588.00,north
15,2.80,84.58,120.51,800.00,464.00,north
16,3.00,83.65,117.31,812.00,468.00,north
17,3.20,81.85,114.72,796.00,416.00,west
18,3.40,80.77,114.06,736.00,500.00,west
19,3.60,78.41,113.39,680.00,480.00,west
20,3.80,75.85,113.42,856.00,464.00,west
21,4.00,71.99,113.48,804.00,516.00,west
22,4.20,68.08,113.56,864.00,500.00,west
23,4.40,65.02,112.75,836.00,580.00,platform larger
24,4.60,62.35,110.00,792.00,564.00,platform larger
25,4.80,60.41,106.06,812.00,532.00,platform
26,5.00,59.04,100.94,728.00,428.00,platform
27,5.20,57.33,95.52,812.00,452.00,platform
28,5.40,55.97,90.07,776.00,396.00,platform larger
29,5.60,55.05,85.78,764.00,468.00,platform larger
30,5.80,53.78,80.44,688.00,524.00,west
31,6.00,54.10,74.53,616.00,432.00,west
32,6.20,54.00,68.99,688.00,464.00,west
33,6.40,54.07,63.47,676.00,596.00,west
34,6.60,53.88,58.35,652.00,608.00,west
35,6.80,51.61,52.21,652.00,592.00,south
36,7.00,49.94,47.84,664.00,492.00,south
37,7.20,47.05,42.76,536.00,408.00,south
38,7.40,45.00,39.35,484.00,428.00,south
39,7.60,46.77,40.05,404.00,336.00,south
40,7.80,50.19,42.27,412.00,296.00,south
41,8.00,52.89,44.47,560.00,260.00,south
42,8.20,58.07,48.62,596.00,340.00,south
43,8.40,63.61,53.95,652.00,432.00,south
44,8.60,70.33,59.04,712.00,492.00,south
45,8.80,78.30,64.17,696.00,584.00,south
46,9.00,86.36,67.97,708.00,604.00,south
47,9.20,92.26,71.23,784.00,596.00,south
48,9.40,99.18,74.81,744.00,680.00,south
49,9.60,104.02,77.74,808.00,624.00,south
50,9.80,109.30,79.74,776.00,648.00,south
51,10.00,113.79,80.86,820.00,612.00,south
52,10.20,118.33,81.15,796.00,624.00,south
53,10.40,123.48,81.22,668.00,568.00,south
54,10.60,126.34,82.32,732.00,512.00,east
55,10.80,128.72,85.17,712.00,564.00,east
56,11.00,130.28,89.15,772.00,564.00,east
57,11.20,131.20,94.24,812.00,520.00,east
58,11.40,133.15,98.76,852.00,576.00,reveral larger
59,11.60,136.07,102.85,716.00,544.00,reveral larger
60,11.80,138.64,105.32,772.00,424.00,platform reversal
61,12.00,142.74,106.43,804.00,552.00,platform reversal
62,12.20,145.61,105.12,808.00,508.00,platform reversal
63,12.40,147.02,105.51,732.00,316.00,platform reversal
64,12.60,147.69,106.82,708.00,304.00,platform reversal
65,12.80,148.44,105.92,752.00,132.00,platform reversal
66,13.00,148.40,107.04,760.00,152.00,platform reversal
67,13.20,147.69,106.82,760.00,184.00,platform reversal
68,13.40,148.38,108.16,684.00,116.00,platform reversal
69,13.60,148.38,108.16,724.00,152.00,platform reversal
