Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00120.trk
Object,0
Samples,371
treatment,4,
cage,54,
mark,2,
id,97,
trial,3,
date,2009-07-30 12:36:42.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,75.97,188.79,344.00,908.00,n ext
2,0.20,73.26,187.25,340.00,188.00,n ext
3,0.40,73.26,187.25,392.00,196.00,n ext
4,0.60,68.99,191.32,368.00,400.00,n ext
5,0.80,61.20,192.46,340.00,372.00,n ext
6,1.00,54.26,192.92,240.00,300.00,n ext
7,1.20,52.07,191.73,220.00,180.00,n ext
8,1.40,51.83,190.13,292.00,208.00,n ext
9,1.60,47.20,188.98,328.00,316.00,n ext
10,1.80,50.49,184.94,416.00,264.00,n ext
11,2.00,52.04,179.97,476.00,388.00,north
12,2.20,53.65,175.14,596.00,376.00,north
13,2.40,55.33,170.41,680.00,428.00,north
14,2.60,58.40,163.98,652.00,540.00,north
15,2.80,60.21,158.10,748.00,552.00,north
16,3.00,60.81,154.01,744.00,532.00,north
17,3.20,61.48,149.92,732.00,620.00,north
18,3.40,59.82,147.34,752.00,588.00,north
19,3.60,56.94,145.90,700.00,596.00,north
20,3.80,52.85,145.66,716.00,512.00,north
21,4.00,48.33,146.35,744.00,516.00,west
22,4.20,43.10,147.40,740.00,548.00,west
23,4.40,38.07,149.13,656.00,508.00,west
24,4.60,32.29,152.17,772.00,596.00,west
25,4.80,24.75,157.30,780.00,528.00,west
26,5.00,16.93,163.96,736.00,532.00,west
27,5.20,9.73,169.54,712.00,528.00,w ext
28,5.40,4.15,174.29,620.00,388.00,w ext
29,5.60,3.22,174.90,568.00,196.00,w ext
30,5.80,5.16,172.43,524.00,228.00,w ext
31,6.00,6.15,170.58,424.00,220.00,w ext
32,6.20,6.26,167.94,448.00,400.00,w ext
33,6.40,9.85,159.09,448.00,448.00,w ext
34,6.60,13.93,151.39,536.00,368.00,w ext
35,6.80,20.42,138.53,592.00,400.00,w ext
36,7.00,26.64,126.49,636.00,476.00,west
