Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00009.trk
Object,0
Samples,142
treatment,2,
cage,32,
mark,1,
id,52,
trial,3,
date,2009-07-29 09:33:19.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,76.73,184.27,264.00,420.00,n ext
2,0.20,86.70,181.96,92.00,332.00,n ext
3,0.40,87.50,180.20,280.00,204.00,n ext
4,0.60,91.38,179.30,572.00,308.00,n ext
5,0.80,95.49,177.67,632.00,268.00,n ext
6,1.00,104.91,174.94,612.00,428.00,north
7,1.20,108.78,172.14,696.00,340.00,north
8,1.40,113.92,169.02,704.00,480.00,north
9,1.60,117.05,165.87,708.00,452.00,north
10,1.80,118.42,162.54,760.00,436.00,north
11,2.00,119.55,158.60,744.00,416.00,north
12,2.20,120.44,154.79,780.00,460.00,north
13,2.40,118.89,150.36,856.00,476.00,north
14,2.60,118.52,146.37,792.00,440.00,north
15,2.80,116.23,142.48,904.00,448.00,north
16,3.00,115.09,138.99,932.00,532.00,north
17,3.20,112.30,133.84,936.00,652.00,north
18,3.40,109.88,129.52,948.00,564.00,north
19,3.60,106.23,125.65,888.00,652.00,north
20,3.80,103.57,122.75,1056.00,600.00,north
21,4.00,99.08,119.72,1108.00,676.00,north
22,4.20,94.89,116.93,992.00,692.00,north
23,4.40,89.81,113.58,1056.00,856.00,north
24,4.60,85.23,111.49,1084.00,812.00,west
25,4.80,80.22,108.59,1028.00,824.00,west
26,5.00,75.14,105.29,1044.00,776.00,west
27,5.20,69.85,101.39,992.00,804.00,west
28,5.40,65.49,97.90,876.00,676.00,platform larger
29,5.60,60.18,93.59,852.00,664.00,platform
30,5.80,55.94,89.08,796.00,640.00,platform larger
31,6.00,52.66,82.65,772.00,632.00,west
32,6.20,48.47,73.56,836.00,648.00,west
33,6.40,45.85,65.62,736.00,596.00,west
34,6.60,43.43,58.29,820.00,556.00,west
35,6.80,43.65,54.34,796.00,512.00,west
36,7.00,44.20,50.53,756.00,584.00,west
37,7.20,45.69,48.93,756.00,496.00,west
38,7.40,47.27,47.49,720.00,460.00,south
39,7.60,48.53,45.30,760.00,528.00,south
40,7.80,50.01,43.20,772.00,556.00,south
41,8.00,49.92,40.51,808.00,460.00,south
42,8.20,51.48,37.58,772.00,532.00,south
43,8.40,52.66,34.68,748.00,472.00,south
44,8.60,55.02,33.31,748.00,408.00,south
45,8.80,56.62,32.04,752.00,340.00,south
46,9.00,59.16,29.56,692.00,388.00,south
47,9.20,62.68,28.58,728.00,324.00,south
48,9.40,66.24,26.53,712.00,336.00,south
49,9.60,70.52,26.00,608.00,448.00,south
50,9.80,78.25,26.73,648.00,464.00,south
51,10.00,86.03,27.83,640.00,408.00,south
52,10.20,94.92,31.18,612.00,420.00,south
53,10.40,101.53,34.81,680.00,484.00,south
54,10.60,105.74,39.85,688.00,496.00,south
55,10.80,108.38,43.86,740.00,508.00,south
56,11.00,110.22,49.36,724.00,600.00,south
57,11.20,112.72,54.53,736.00,540.00,south
58,11.40,114.10,58.88,792.00,552.00,south
59,11.60,116.14,62.99,832.00,568.00,south
60,11.80,117.63,67.79,836.00,564.00,south
61,12.00,118.92,72.57,832.00,644.00,south
62,12.20,121.04,76.49,812.00,564.00,south
63,12.40,122.14,81.40,896.00,604.00,south
64,12.60,123.31,86.45,924.00,716.00,east
65,12.80,125.28,91.70,916.00,648.00,east
66,13.00,126.97,96.47,924.00,608.00,east
67,13.20,128.85,102.33,940.00,616.00,east
68,13.40,131.17,107.75,968.00,628.00,east
69,13.60,133.25,114.13,940.00,644.00,east
70,13.80,135.62,123.75,912.00,820.00,east
71,14.00,138.68,131.90,956.00,668.00,east
72,14.20,141.70,139.71,900.00,688.00,east
73,14.40,145.40,147.58,912.00,636.00,north
74,14.60,150.41,155.48,780.00,596.00,north
75,14.80,154.58,162.02,836.00,608.00,north
76,15.00,159.20,168.68,832.00,516.00,north
77,15.20,165.02,175.61,816.00,520.00,north
78,15.40,171.50,182.12,776.00,472.00,north
79,15.60,175.64,186.08,648.00,336.00,north
80,15.80,181.43,192.02,604.00,556.00,north
81,16.00,184.46,195.71,748.00,552.00,n ext
82,16.20,182.55,196.36,708.00,528.00,n ext
83,16.40,178.03,194.41,684.00,456.00,n ext
84,16.60,165.91,187.80,732.00,552.00,n ext
85,16.80,154.83,182.42,744.00,524.00,north
86,17.00,140.31,175.96,716.00,580.00,north
87,17.20,127.42,169.35,792.00,580.00,north
88,17.40,115.64,164.08,800.00,696.00,north
89,17.60,106.46,158.73,828.00,660.00,north
90,17.80,97.65,152.73,844.00,752.00,north
91,18.00,91.70,146.93,896.00,780.00,north
92,18.20,86.94,141.67,948.00,788.00,north
93,18.40,83.43,136.06,948.00,888.00,north
94,18.60,80.93,129.88,964.00,920.00,north
95,18.80,79.22,124.21,992.00,908.00,north
96,19.00,75.95,119.12,1012.00,900.00,west
97,19.20,73.49,112.70,972.00,872.00,west
98,19.40,70.56,105.54,980.00,840.00,west
99,19.60,67.53,97.58,968.00,860.00,platform larger
100,19.80,62.75,87.50,972.00,844.00,west
101,20.00,57.34,77.30,840.00,820.00,west
102,20.20,51.27,66.38,820.00,692.00,west
103,20.40,45.38,57.04,780.00,640.00,west
104,20.60,38.97,47.96,800.00,524.00,west
105,20.80,31.65,38.14,728.00,496.00,west
106,21.00,23.77,27.51,716.00,540.00,west
107,21.20,14.79,16.25,696.00,564.00,west
108,21.40,5.06,4.51,668.00,564.00,s ext
109,21.60,0.57,-1.04,584.00,428.00,s ext
110,21.80,-2.64,-5.04,536.00,488.00,s ext
111,22.00,-0.65,-3.83,568.00,496.00,s ext
112,22.20,4.75,0.01,588.00,564.00,s ext
113,22.40,13.90,6.66,572.00,496.00,s ext
114,22.60,26.16,15.36,456.00,548.00,south
115,22.80,38.04,22.74,600.00,528.00,south
116,23.00,51.43,30.37,628.00,572.00,south
117,23.20,63.09,36.68,656.00,572.00,south
118,23.40,75.39,42.90,728.00,624.00,south
119,23.60,84.23,47.23,752.00,592.00,south
120,23.80,93.43,50.89,688.00,632.00,south
121,24.00,101.71,54.41,764.00,628.00,south
122,24.20,107.93,58.02,740.00,608.00,south
123,24.40,112.25,62.08,816.00,636.00,south
124,24.60,115.72,66.67,788.00,692.00,south
125,24.80,117.68,72.06,804.00,704.00,south
126,25.00,119.18,78.21,868.00,792.00,south
127,25.20,121.50,83.67,948.00,808.00,south
128,25.40,123.23,89.45,916.00,816.00,east
129,25.60,125.96,94.83,904.00,740.00,east
130,25.80,128.54,99.04,820.00,628.00,east
131,26.00,132.14,102.09,856.00,484.00,east
132,26.20,135.25,105.39,872.00,536.00,reveral larger
133,26.40,137.87,107.93,880.00,512.00,reveral larger
134,26.60,139.91,109.50,780.00,484.00,platform reversal
135,26.80,142.71,107.44,856.00,508.00,platform reversal
136,27.00,144.13,106.83,828.00,380.00,platform reversal
137,27.20,145.57,106.19,784.00,348.00,platform reversal
138,27.40,145.67,104.04,744.00,240.00,platform reversal
139,27.60,144.17,105.79,760.00,376.00,platform reversal
140,27.80,144.86,105.99,740.00,308.00,platform reversal
141,28.00,145.53,107.26,804.00,232.00,platform reversal
142,28.20,146.24,107.47,728.00,188.00,platform reversal
