Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00015.trk
Object,0
Samples,96
treatment,3,
cage,27,
mark,1,
id,91,
trial,3,
date,2009-07-29 09:55:10.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,78.32,191.36,1456.00,960.00,n ext
2,0.20,78.32,191.36,1236.00,388.00,n ext
3,0.40,76.21,185.20,740.00,960.00,n ext
4,0.60,78.25,181.53,636.00,352.00,n ext
5,0.80,71.29,184.84,584.00,428.00,n ext
6,1.00,51.56,194.38,264.00,632.00,n ext
7,1.20,40.11,197.40,340.00,380.00,n ext
8,1.40,40.09,195.81,564.00,416.00,n ext
9,1.60,24.66,200.65,392.00,524.00,n ext
10,1.80,25.07,199.11,432.00,320.00,n ext
11,2.00,22.07,199.10,416.00,408.00,n ext
12,2.20,14.29,201.72,472.00,456.00,n ext
13,2.40,9.86,202.56,592.00,416.00,n ext
14,2.60,8.47,200.99,556.00,500.00,n ext
15,2.80,10.42,197.50,568.00,348.00,n ext
16,3.00,15.03,191.80,500.00,412.00,north
17,3.20,20.69,185.29,640.00,356.00,north
18,3.40,26.93,177.29,708.00,500.00,north
19,3.60,34.71,168.08,700.00,528.00,north
20,3.80,41.60,159.29,756.00,512.00,north
21,4.00,47.64,150.89,816.00,604.00,north
22,4.20,54.24,141.52,892.00,636.00,west
23,4.40,59.26,133.68,916.00,632.00,west
24,4.60,63.77,127.01,880.00,532.00,west
25,4.80,67.30,121.65,920.00,528.00,west
26,5.00,71.53,115.03,940.00,644.00,west
27,5.20,74.42,108.97,956.00,584.00,west
28,5.40,77.88,104.16,1048.00,652.00,west
29,5.60,79.65,100.23,948.00,532.00,west
30,5.80,82.36,98.05,952.00,500.00,west
31,6.00,84.41,95.22,908.00,444.00,west
32,6.20,85.72,93.61,904.00,396.00,west
33,6.40,87.64,92.79,892.00,364.00,west
34,6.60,89.56,91.96,836.00,328.00,south
35,6.80,92.11,91.26,840.00,316.00,south
36,7.00,93.43,90.29,856.00,312.00,south
37,7.20,94.72,89.91,876.00,196.00,south
38,7.40,96.03,89.51,892.00,304.00,south
39,7.60,97.34,89.10,844.00,520.00,south
40,7.80,99.87,89.43,820.00,512.00,south
41,8.00,102.94,90.37,844.00,464.00,south
42,8.20,104.65,91.76,904.00,356.00,south
43,8.40,106.85,93.79,908.00,396.00,south
44,8.60,108.50,95.18,864.00,380.00,south
45,8.80,110.66,97.26,868.00,324.00,east
46,9.00,113.43,99.46,884.00,504.00,east
47,9.20,116.24,101.79,936.00,420.00,east
48,9.40,118.51,104.18,992.00,440.00,east
49,9.60,121.47,107.54,932.00,508.00,east
50,9.80,123.34,109.42,876.00,312.00,east
51,10.00,125.27,111.41,860.00,304.00,east
52,10.20,-,-,-,-,-
53,10.40,129.42,116.50,928.00,928.00,east
54,10.60,132.33,119.19,808.00,368.00,east
55,10.80,133.22,121.09,828.00,580.00,east
56,11.00,134.43,124.60,872.00,500.00,east
57,11.20,135.79,128.17,820.00,436.00,east
58,11.40,135.93,131.65,904.00,516.00,east
59,11.60,135.14,133.80,824.00,368.00,east
60,11.80,134.55,136.59,840.00,392.00,north
61,12.00,133.50,137.82,856.00,328.00,north
62,12.20,132.20,138.31,912.00,328.00,north
63,12.40,130.85,138.79,824.00,512.00,north
64,12.60,129.47,139.27,884.00,676.00,north
65,12.80,126.65,137.32,820.00,664.00,north
66,13.00,123.68,134.19,884.00,528.00,north
67,13.20,121.52,130.26,900.00,512.00,north
68,13.40,120.27,126.09,964.00,600.00,north
69,13.60,119.89,122.23,968.00,564.00,north
70,13.80,121.72,119.72,964.00,596.00,east
71,14.00,122.94,118.21,940.00,504.00,east
72,14.20,124.20,117.33,864.00,660.00,east
73,14.40,125.56,117.84,800.00,504.00,east
74,14.60,127.55,117.92,868.00,372.00,east
75,14.80,128.93,118.48,852.00,256.00,east
76,15.00,131.10,120.12,868.00,320.00,east
77,15.20,132.51,120.76,948.00,312.00,east
78,15.40,133.22,121.09,936.00,204.00,east
79,15.60,135.37,122.12,864.00,440.00,east
80,15.80,136.70,122.00,916.00,364.00,east
81,16.00,138.63,121.36,864.00,380.00,east
82,16.20,140.57,120.66,940.00,356.00,east
83,16.40,142.53,119.88,940.00,320.00,east
84,16.60,143.07,118.31,816.00,420.00,reveral larger
85,16.80,144.28,116.01,644.00,356.00,reveral larger
86,17.00,144.17,114.00,704.00,244.00,reveral larger
87,17.20,144.08,109.93,808.00,400.00,platform reversal
88,17.40,144.80,108.09,776.00,208.00,platform reversal
89,17.60,145.51,108.32,788.00,172.00,platform reversal
90,17.80,145.50,109.38,732.00,168.00,platform reversal
91,18.00,144.79,109.14,672.00,196.00,platform reversal
92,18.20,144.80,108.09,784.00,176.00,platform reversal
93,18.40,145.53,107.26,776.00,216.00,platform reversal
94,18.60,145.61,105.12,840.00,184.00,platform reversal
95,18.80,144.91,104.93,804.00,180.00,platform reversal
96,19.00,145.61,105.12,808.00,236.00,platform reversal
