Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00001.trk
Object,0
Samples,117
treatment,1,
cage,26,
mark,1,
id,90,
trial,1,
date,2009-07-29 09:04:21.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,0.29,199.56,432.00,828.00,n ext
2,0.20,-3.45,203.10,208.00,360.00,n ext
3,0.40,-1.52,200.05,260.00,268.00,n ext
4,0.60,2.26,196.02,344.00,220.00,n ext
5,0.80,6.07,191.55,424.00,240.00,north
6,1.00,10.89,185.69,484.00,260.00,west
7,1.20,16.53,178.53,544.00,308.00,west
8,1.40,19.78,173.64,596.00,364.00,west
9,1.60,23.77,167.36,612.00,344.00,west
10,1.80,24.76,164.43,668.00,352.00,west
11,2.00,25.67,161.37,700.00,312.00,west
12,2.20,28.19,156.30,700.00,376.00,west
13,2.40,29.78,153.52,680.00,620.00,west
14,2.60,32.77,148.05,652.00,404.00,west
15,2.80,36.42,143.33,740.00,392.00,west
16,3.00,41.22,137.33,796.00,400.00,west
17,3.20,45.39,130.83,860.00,424.00,west
18,3.40,47.52,127.15,784.00,444.00,west
19,3.60,49.92,120.33,860.00,452.00,west
20,3.80,50.52,115.90,804.00,456.00,platform larger
21,4.00,50.90,111.42,764.00,416.00,platform larger
22,4.20,50.54,105.67,896.00,460.00,platform larger
23,4.40,49.82,99.72,812.00,508.00,platform larger
24,4.60,49.40,94.98,788.00,496.00,platform larger
25,4.80,49.41,87.16,640.00,572.00,west
26,5.00,49.96,84.25,716.00,292.00,west
27,5.20,51.52,79.16,708.00,464.00,west
28,5.40,53.14,76.49,704.00,508.00,west
29,5.60,56.20,75.02,724.00,428.00,west
30,5.80,59.98,74.23,748.00,488.00,west
31,6.00,61.86,73.90,652.00,416.00,west
32,6.20,61.98,71.89,676.00,392.00,west
33,6.40,63.64,70.87,624.00,508.00,west
34,6.60,66.57,71.86,596.00,580.00,west
35,6.80,70.46,73.87,724.00,400.00,south
36,7.00,74.41,76.35,776.00,476.00,south
37,7.20,80.39,79.37,800.00,664.00,south
38,7.40,86.16,82.46,820.00,540.00,south
39,7.60,91.63,84.42,844.00,584.00,south
40,7.80,96.25,85.88,788.00,536.00,south
41,8.00,100.11,87.00,800.00,460.00,south
42,8.20,103.89,87.97,952.00,480.00,south
43,8.40,107.60,88.82,872.00,560.00,south
44,8.60,111.15,90.23,856.00,592.00,south
45,8.80,113.28,92.26,884.00,652.00,south
46,9.00,114.79,94.31,848.00,524.00,east
47,9.20,116.73,97.82,888.00,560.00,east
48,9.40,117.61,100.63,896.00,456.00,east
49,9.60,117.90,104.07,864.00,376.00,east
