Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00108.trk
Object,0
Samples,73
treatment,2,
cage,53,
mark,2,
id,96,
trial,3,
date,2009-07-30 11:55:31.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,88.42,186.39,352.00,668.00,n ext
2,0.20,98.61,184.81,512.00,560.00,n ext
3,0.40,106.79,182.81,592.00,400.00,n ext
4,0.60,118.16,181.89,616.00,440.00,n ext
5,0.80,125.38,180.95,692.00,340.00,n ext
6,1.00,132.06,179.61,720.00,420.00,n ext
7,1.20,138.18,178.65,724.00,412.00,north
8,1.40,142.43,178.16,772.00,320.00,north
9,1.60,144.80,177.15,784.00,308.00,north
10,1.80,146.98,176.21,800.00,288.00,north
11,2.00,149.35,176.12,800.00,328.00,north
12,2.20,151.22,175.30,788.00,324.00,north
13,2.40,153.34,175.32,816.00,316.00,north
14,2.60,155.36,175.38,796.00,268.00,north
15,2.80,156.81,174.69,700.00,256.00,north
16,3.00,157.24,173.95,764.00,264.00,north
17,3.20,157.14,172.41,804.00,480.00,north
18,3.40,156.99,170.86,740.00,344.00,north
19,3.60,155.54,168.46,784.00,252.00,north
20,3.80,152.92,165.25,808.00,280.00,north
21,4.00,150.30,160.50,792.00,400.00,north
22,4.20,146.79,155.07,824.00,424.00,north
23,4.40,144.95,151.17,836.00,356.00,north
24,4.60,142.62,147.42,892.00,520.00,north
25,4.80,141.07,143.54,928.00,396.00,north
26,5.00,140.25,139.40,884.00,436.00,east
27,5.20,139.23,136.23,980.00,408.00,east
28,5.40,138.31,133.04,900.00,456.00,east
29,5.60,137.50,129.82,944.00,396.00,east
30,5.80,135.90,125.37,940.00,452.00,east
31,6.00,133.73,119.82,912.00,436.00,east
32,6.20,131.98,115.23,920.00,488.00,east
33,6.40,130.49,110.77,916.00,460.00,east
34,6.60,129.21,107.23,912.00,404.00,east
35,6.80,127.39,104.44,924.00,428.00,east
36,7.00,125.67,101.80,976.00,492.00,east
37,7.20,122.89,98.41,952.00,480.00,east
38,7.40,120.72,96.04,912.00,488.00,east
39,7.60,119.35,93.12,908.00,452.00,east
40,7.80,118.03,90.29,904.00,452.00,east
41,8.00,116.89,86.85,924.00,564.00,south
42,8.20,116.26,84.12,868.00,424.00,south
43,8.40,115.64,81.41,812.00,432.00,south
44,8.60,116.82,77.12,760.00,452.00,south
45,8.80,118.18,72.69,888.00,488.00,south
46,9.00,121.02,68.57,828.00,492.00,south
47,9.20,124.16,64.17,800.00,428.00,south
48,9.40,129.75,58.04,780.00,460.00,south
49,9.60,133.69,54.36,772.00,456.00,south
50,9.80,135.96,52.70,668.00,384.00,south
51,10.00,141.54,48.72,712.00,492.00,south
52,10.20,144.60,47.94,716.00,316.00,south
53,10.40,147.26,48.80,664.00,444.00,south
54,10.60,148.90,50.22,660.00,372.00,south
55,10.80,148.47,54.44,696.00,444.00,south
56,11.00,147.34,59.20,728.00,384.00,east
57,11.20,145.90,65.12,804.00,428.00,east
58,11.40,144.76,71.11,724.00,456.00,east
59,11.60,143.94,75.21,744.00,388.00,east
60,11.80,144.67,79.05,788.00,372.00,east
61,12.00,144.85,83.19,788.00,376.00,east
62,12.20,145.43,86.36,768.00,340.00,reveral larger
63,12.40,146.59,90.76,728.00,456.00,reveral larger
64,12.60,146.96,97.60,780.00,532.00,platform reversal
65,12.80,147.22,102.19,684.00,336.00,platform reversal
66,13.00,147.08,104.41,688.00,244.00,platform reversal
67,13.20,147.73,105.71,728.00,224.00,platform reversal
68,13.40,148.38,108.16,720.00,328.00,platform reversal
69,13.60,147.69,106.82,764.00,300.00,platform reversal
70,13.80,148.44,105.92,784.00,292.00,platform reversal
71,14.00,149.16,106.13,744.00,168.00,platform reversal
72,14.20,148.44,105.92,748.00,180.00,platform reversal
73,14.40,149.16,106.13,792.00,220.00,platform reversal
