Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00064.trk
Object,0
Samples,450
treatment,3,
cage,36,
mark,2,
id,106,
trial,1,
date,2009-07-29 13:29:05.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-36.72,236.15,500.00,940.00,w ext
2,0.20,-18.44,218.22,308.00,808.00,n ext
3,0.40,-20.37,219.65,248.00,332.00,n ext
4,0.60,-13.04,211.74,348.00,388.00,n ext
5,0.80,-4.50,201.94,516.00,552.00,w ext
6,1.00,0.82,195.57,552.00,388.00,w ext
7,1.20,9.24,185.43,580.00,444.00,west
8,1.40,18.82,174.35,608.00,444.00,west
9,1.60,27.43,164.17,660.00,492.00,west
10,1.80,34.35,156.09,736.00,444.00,west
11,2.00,40.64,148.64,724.00,516.00,west
12,2.20,47.74,140.37,712.00,500.00,west
13,2.40,51.52,135.52,744.00,448.00,west
14,2.60,55.46,129.96,804.00,572.00,west
15,2.80,56.77,127.00,824.00,436.00,west
16,3.00,56.94,123.36,828.00,468.00,west
17,3.20,56.59,118.67,944.00,508.00,west
18,3.40,53.90,113.70,936.00,672.00,platform larger
19,3.60,50.90,111.42,876.00,500.00,platform larger
20,3.80,47.79,108.81,904.00,404.00,platform larger
21,4.00,45.83,107.32,892.00,356.00,west
22,4.20,43.07,105.57,744.00,676.00,west
23,4.40,42.08,101.39,832.00,472.00,west
24,4.60,40.35,92.82,744.00,456.00,west
25,4.80,40.32,85.02,708.00,428.00,west
26,5.00,40.23,75.36,780.00,488.00,west
27,5.20,39.52,67.36,788.00,464.00,west
28,5.40,40.43,60.63,788.00,688.00,west
29,5.60,38.57,52.14,776.00,628.00,west
30,5.80,37.49,46.09,796.00,644.00,west
31,6.00,35.63,40.67,704.00,476.00,west
32,6.20,34.76,37.50,676.00,468.00,west
33,6.40,34.47,35.44,700.00,360.00,south
34,6.60,34.20,33.49,676.00,448.00,south
35,6.80,33.42,31.59,672.00,372.00,south
36,7.00,30.76,27.82,632.00,360.00,south
37,7.20,31.20,26.97,596.00,380.00,south
38,7.40,31.03,25.22,588.00,480.00,south
39,7.60,33.62,26.26,564.00,320.00,south
40,7.80,40.11,30.70,576.00,388.00,south
41,8.00,46.48,34.70,636.00,380.00,south
42,8.20,55.59,40.36,720.00,556.00,south
43,8.40,61.26,42.51,744.00,416.00,south
44,8.60,68.15,44.74,812.00,460.00,south
45,8.80,72.47,44.89,720.00,484.00,south
46,9.00,73.47,44.50,704.00,392.00,south
47,9.20,75.22,42.11,704.00,480.00,south
48,9.40,74.88,40.53,736.00,280.00,south
49,9.60,74.21,37.32,656.00,392.00,south
50,9.80,72.68,36.14,656.00,400.00,south
51,10.00,73.71,34.86,688.00,328.00,south
52,10.20,77.66,34.17,764.00,404.00,south
53,10.40,83.16,32.67,676.00,392.00,south
54,10.60,88.96,32.53,696.00,308.00,south
55,10.80,94.73,32.94,688.00,336.00,south
56,11.00,102.04,32.15,620.00,348.00,south
57,11.20,106.10,32.88,696.00,412.00,south
58,11.40,111.13,34.25,676.00,420.00,south
59,11.60,118.15,35.88,652.00,480.00,south
60,11.80,121.32,39.48,724.00,448.00,south
61,12.00,125.59,41.72,744.00,460.00,south
62,12.20,130.00,44.36,740.00,524.00,south
63,12.40,132.27,46.65,788.00,456.00,south
64,12.60,136.19,48.13,808.00,604.00,south
65,12.80,138.94,48.44,740.00,572.00,south
66,13.00,141.75,47.14,736.00,372.00,south
67,13.20,145.77,43.65,712.00,544.00,south
68,13.40,147.67,42.63,676.00,356.00,south
69,13.60,150.92,39.36,608.00,244.00,south
70,13.80,154.30,35.93,660.00,516.00,south
71,14.00,156.04,34.16,724.00,448.00,south
72,14.20,158.83,31.69,612.00,248.00,south
73,14.40,161.46,28.58,596.00,488.00,south
74,14.60,160.42,29.27,628.00,528.00,south
75,14.80,160.76,26.99,712.00,332.00,south
76,15.00,159.13,26.65,808.00,232.00,south
77,15.20,157.06,25.82,728.00,392.00,south
78,15.40,155.55,25.99,616.00,352.00,south
79,15.60,153.58,25.65,592.00,240.00,south
80,15.80,148.82,28.11,632.00,472.00,south
81,16.00,143.38,31.42,676.00,388.00,south
82,16.20,138.04,34.42,644.00,296.00,south
83,16.40,132.79,37.13,596.00,264.00,south
84,16.60,129.96,38.85,584.00,380.00,south
85,16.80,126.30,42.32,556.00,388.00,south
86,17.00,122.48,46.49,668.00,360.00,south
87,17.20,120.33,49.34,728.00,292.00,south
88,17.40,118.00,52.92,640.00,456.00,south
89,17.60,116.80,56.19,736.00,320.00,south
90,17.80,115.69,59.38,680.00,472.00,south
91,18.00,113.09,64.88,764.00,508.00,south
92,18.20,112.23,67.85,760.00,340.00,south
93,18.40,111.07,72.17,744.00,432.00,south
94,18.60,109.48,75.70,840.00,424.00,south
95,18.80,107.53,81.73,872.00,640.00,south
96,19.00,105.35,86.81,952.00,720.00,south
97,19.20,102.17,91.52,968.00,704.00,south
98,19.40,98.66,95.32,1032.00,672.00,south
99,19.60,95.83,99.10,1004.00,652.00,west
100,19.80,92.43,102.21,1044.00,632.00,west
101,20.00,89.52,105.51,932.00,640.00,west
102,20.20,87.88,107.85,904.00,572.00,west
103,20.40,86.62,110.92,832.00,568.00,west
104,20.60,86.18,112.81,884.00,444.00,west
105,20.80,86.62,116.00,916.00,584.00,north
106,21.00,86.53,118.54,944.00,420.00,north
107,21.20,87.96,120.41,916.00,444.00,north
108,21.40,89.43,122.27,932.00,568.00,north
109,21.60,91.16,123.52,956.00,528.00,north
110,21.80,95.27,124.27,948.00,616.00,north
111,22.00,99.50,125.23,952.00,460.00,north
112,22.20,105.37,126.71,984.00,624.00,north
113,22.40,108.44,126.73,880.00,448.00,north
114,22.60,113.76,127.53,868.00,628.00,north
115,22.80,117.45,126.90,948.00,560.00,north
116,23.00,120.86,125.08,912.00,604.00,north
117,23.20,123.47,123.60,944.00,512.00,east
118,23.40,125.20,121.07,856.00,712.00,east
119,23.60,125.46,116.43,908.00,652.00,east
120,23.80,124.63,111.93,968.00,580.00,east
121,24.00,122.87,105.01,932.00,700.00,east
122,24.20,120.93,98.93,976.00,676.00,east
123,24.40,118.73,93.10,928.00,744.00,east
124,24.60,116.89,86.85,948.00,764.00,south
125,24.80,114.47,80.81,900.00,808.00,south
126,25.00,110.78,76.31,972.00,768.00,south
127,25.20,106.46,72.39,884.00,720.00,south
128,25.40,101.44,68.90,944.00,740.00,south
129,25.60,94.86,65.58,824.00,640.00,south
130,25.80,87.58,62.26,828.00,644.00,south
131,26.00,79.62,58.12,808.00,588.00,south
132,26.20,73.21,54.58,792.00,536.00,south
133,26.40,65.79,48.95,832.00,632.00,south
134,26.60,60.29,44.53,800.00,528.00,south
135,26.80,55.18,39.56,728.00,392.00,south
136,27.00,50.11,35.11,692.00,260.00,south
137,27.20,46.54,32.00,660.00,352.00,south
138,27.40,43.35,29.63,608.00,372.00,south
139,27.60,38.70,26.31,532.00,412.00,south
140,27.80,35.93,24.57,688.00,292.00,south
141,28.00,32.33,23.59,624.00,360.00,south
142,28.20,30.30,23.43,616.00,336.00,south
