Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00092.trk
Object,0
Samples,285
treatment,4,
cage,50,
mark,1,
id,72,
trial,2,
date,2009-07-30 10:48:45.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,108.90,16.77,584.00,228.00,s ext
2,0.20,109.50,14.74,552.00,312.00,s ext
3,0.40,110.76,10.58,412.00,268.00,s ext
4,0.60,108.93,10.73,384.00,132.00,s ext
5,0.80,107.38,9.82,232.00,200.00,s ext
6,1.00,107.75,14.87,368.00,216.00,s ext
7,1.20,109.70,19.64,184.00,256.00,south
8,1.40,108.04,13.85,460.00,340.00,s ext
9,1.60,105.52,9.93,368.00,276.00,s ext
10,1.80,103.66,10.02,376.00,144.00,s ext
11,2.00,102.26,8.00,204.00,212.00,s ext
12,2.20,101.79,10.09,176.00,76.00,s ext
13,2.40,101.20,21.05,88.00,264.00,south
14,2.60,97.31,14.22,284.00,292.00,s ext
15,2.80,95.51,14.20,448.00,260.00,s ext
16,3.00,92.00,13.11,476.00,244.00,s ext
17,3.20,86.66,9.81,264.00,276.00,s ext
18,3.40,88.48,10.94,180.00,140.00,s ext
19,3.60,90.07,14.03,316.00,200.00,s ext
20,3.80,92.00,13.11,372.00,192.00,s ext
21,4.00,93.97,12.16,436.00,160.00,s ext
22,4.20,97.85,11.18,572.00,232.00,s ext
23,4.40,101.56,11.12,456.00,292.00,s ext
24,4.60,103.17,12.09,380.00,268.00,s ext
25,4.80,107.68,8.76,140.00,248.00,s ext
26,5.00,107.68,8.76,156.00,48.00,s ext
27,5.20,106.81,11.91,312.00,180.00,s ext
28,5.40,106.08,7.82,184.00,168.00,s ext
29,5.60,105.52,9.93,324.00,140.00,s ext
30,5.80,106.08,7.82,212.00,136.00,s ext
31,6.00,107.38,9.82,156.00,112.00,s ext
32,6.20,111.09,9.53,100.00,168.00,s ext
33,6.40,110.44,11.63,340.00,248.00,s ext
34,6.60,114.78,9.14,452.00,184.00,s ext
35,6.80,118.46,8.68,488.00,140.00,s ext
36,7.00,120.29,8.41,476.00,260.00,s ext
37,7.20,127.57,7.12,420.00,344.00,s ext
38,7.40,128.85,7.86,424.00,252.00,s ext
39,7.60,133.61,7.76,392.00,344.00,s ext
40,7.80,139.96,7.01,388.00,372.00,s ext
41,8.00,145.40,7.15,420.00,480.00,s ext
42,8.20,149.76,8.26,452.00,464.00,s ext
43,8.40,151.42,11.04,532.00,424.00,south
44,8.60,151.35,14.41,580.00,344.00,south
45,8.80,150.41,18.87,544.00,332.00,south
46,9.00,147.40,24.96,648.00,512.00,south
47,9.20,140.96,34.01,636.00,524.00,south
48,9.40,134.77,41.90,652.00,496.00,south
49,9.60,130.33,48.85,712.00,524.00,south
50,9.80,125.65,57.10,732.00,596.00,south
51,10.00,123.34,64.38,668.00,696.00,south
52,10.20,123.20,70.26,784.00,644.00,south
53,10.40,123.59,76.76,804.00,684.00,south
54,10.60,124.13,83.37,860.00,720.00,east
55,10.80,124.97,90.16,888.00,708.00,east
56,11.00,126.12,97.97,884.00,764.00,east
57,11.20,127.99,105.35,916.00,736.00,east
58,11.40,130.59,113.93,972.00,824.00,east
59,11.60,134.90,123.38,920.00,828.00,east
60,11.80,139.26,131.55,892.00,644.00,east
61,12.00,146.36,143.49,876.00,816.00,east
62,12.20,153.93,154.93,804.00,680.00,east
63,12.40,162.58,166.34,792.00,716.00,north
64,12.60,173.44,179.61,832.00,744.00,north
65,12.80,187.67,195.21,736.00,752.00,north
66,13.00,200.81,208.81,716.00,548.00,n ext
67,13.20,212.82,220.77,624.00,500.00,n ext
68,13.40,216.03,224.01,612.00,268.00,n ext
69,13.60,215.32,223.46,608.00,372.00,n ext
70,13.80,214.06,222.88,508.00,492.00,n ext
71,14.00,209.52,219.26,536.00,340.00,n ext
72,14.20,204.00,215.32,488.00,480.00,n ext
73,14.40,191.13,205.81,596.00,468.00,n ext
74,14.60,183.92,200.89,700.00,472.00,n ext
75,14.80,171.50,191.63,712.00,476.00,n ext
76,15.00,159.52,182.58,728.00,472.00,north
77,15.20,148.99,175.34,772.00,516.00,north
78,15.40,138.74,167.49,844.00,568.00,north
79,15.60,128.34,160.09,752.00,604.00,north
80,15.80,120.37,154.10,840.00,624.00,north
