Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00073.trk
Object,0
Samples,450
treatment,1,
cage,49,
mark,1,
id,71,
trial,1,
date,2009-07-30 09:34:00.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-7.87,208.15,184.00,688.00,n ext
2,0.20,-2.73,203.43,144.00,216.00,n ext
3,0.40,5.02,195.63,324.00,300.00,north
4,0.60,9.94,190.51,488.00,252.00,north
5,0.80,16.89,183.40,608.00,360.00,north
6,1.00,21.30,178.20,680.00,328.00,north
7,1.20,25.45,173.65,656.00,376.00,north
8,1.40,28.39,169.36,688.00,488.00,north
9,1.60,30.25,166.30,716.00,548.00,west
10,1.80,31.11,163.82,700.00,368.00,west
11,2.00,31.06,162.51,564.00,600.00,west
12,2.20,35.33,157.01,604.00,456.00,west
13,2.40,40.76,149.39,696.00,396.00,west
14,2.60,44.94,143.27,748.00,388.00,west
15,2.80,49.46,137.13,796.00,408.00,west
16,3.00,54.46,129.36,824.00,532.00,west
17,3.20,57.26,124.21,868.00,444.00,west
18,3.40,61.09,119.14,960.00,484.00,west
19,3.60,64.53,114.50,880.00,472.00,west
20,3.80,66.77,111.06,892.00,372.00,west
21,4.00,69.30,108.67,880.00,436.00,west
22,4.20,72.48,105.75,884.00,436.00,west
23,4.40,76.11,103.20,916.00,688.00,west
24,4.60,79.09,99.43,1020.00,672.00,west
25,4.80,81.91,94.64,1016.00,796.00,west
26,5.00,83.83,89.33,1028.00,772.00,west
27,5.20,84.87,83.34,992.00,788.00,south
28,5.40,85.15,78.43,1000.00,680.00,south
29,5.60,85.30,72.82,928.00,672.00,south
30,5.80,84.66,67.51,956.00,588.00,south
31,6.00,85.03,63.67,908.00,528.00,south
32,6.20,85.49,59.73,916.00,464.00,south
33,6.40,86.20,57.11,884.00,424.00,south
34,6.60,87.05,55.15,788.00,424.00,south
35,6.80,92.27,53.04,820.00,552.00,south
36,7.00,97.85,51.23,756.00,560.00,south
37,7.20,102.22,51.33,656.00,548.00,south
38,7.40,104.81,54.38,628.00,460.00,south
39,7.60,106.00,58.13,724.00,416.00,south
40,7.80,105.08,62.57,780.00,528.00,south
41,8.00,102.37,68.24,812.00,608.00,south
42,8.20,100.08,73.56,824.00,660.00,south
43,8.40,97.40,78.51,896.00,632.00,south
44,8.60,94.36,83.09,912.00,728.00,south
45,8.80,90.95,86.74,944.00,752.00,south
46,9.00,87.69,89.07,928.00,664.00,south
47,9.20,-,-,-,-,-
48,9.40,80.03,92.83,888.00,888.00,west
49,9.60,76.82,94.00,896.00,608.00,west
50,9.80,74.78,97.06,896.00,640.00,west
51,10.00,73.14,101.21,928.00,624.00,west
52,10.20,72.34,106.52,916.00,564.00,west
53,10.40,71.56,112.71,944.00,660.00,west
54,10.60,70.51,118.16,908.00,612.00,west
55,10.80,68.34,122.26,928.00,676.00,west
56,11.00,64.86,125.99,848.00,792.00,west
57,11.20,61.64,127.52,912.00,576.00,west
58,11.40,60.32,126.19,892.00,484.00,west
59,11.60,58.71,122.15,912.00,508.00,west
60,11.80,58.87,115.62,960.00,576.00,platform larger
61,12.00,57.83,108.73,896.00,632.00,platform
62,12.20,56.98,100.46,908.00,636.00,platform
63,12.40,55.23,94.82,860.00,496.00,platform
64,12.60,53.66,86.09,816.00,716.00,platform larger
65,12.80,53.64,79.45,832.00,616.00,west
66,13.00,54.44,73.13,816.00,648.00,west
67,13.20,54.78,67.35,876.00,612.00,west
68,13.40,54.44,61.17,784.00,668.00,west
