Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00116.trk
Object,0
Samples,191
treatment,4,
cage,54,
mark,1,
id,64,
trial,2,
date,2009-07-30 12:23:48.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,114.99,18.11,408.00,420.00,s ext
2,0.20,112.99,14.41,368.00,296.00,s ext
3,0.40,111.91,12.51,360.00,232.00,s ext
4,0.60,114.41,10.21,432.00,312.00,s ext
5,0.80,119.43,10.57,464.00,384.00,s ext
6,1.00,123.83,11.84,508.00,572.00,s ext
7,1.20,129.68,12.59,524.00,384.00,s ext
8,1.40,134.62,14.20,568.00,420.00,s ext
9,1.60,138.51,16.69,484.00,396.00,south
10,1.80,139.03,20.05,576.00,300.00,south
11,2.00,137.43,24.88,544.00,424.00,south
12,2.20,135.31,30.60,660.00,428.00,south
13,2.40,132.12,36.55,632.00,444.00,south
14,2.60,128.75,43.19,704.00,456.00,south
15,2.80,126.16,48.63,660.00,468.00,south
16,3.00,121.56,55.19,724.00,560.00,south
17,3.20,116.95,60.64,828.00,624.00,south
18,3.40,110.99,66.55,868.00,648.00,south
19,3.60,105.03,71.72,880.00,692.00,south
20,3.80,99.74,76.82,864.00,704.00,south
21,4.00,95.84,80.83,980.00,724.00,south
22,4.20,92.94,85.92,936.00,780.00,south
23,4.40,90.85,91.01,900.00,692.00,south
24,4.60,88.77,95.50,976.00,724.00,west
25,4.80,87.01,101.44,948.00,772.00,west
26,5.00,85.66,106.37,1048.00,652.00,west
27,5.20,83.03,112.73,1024.00,824.00,west
28,5.40,79.44,120.19,980.00,884.00,west
29,5.60,75.15,127.49,1004.00,776.00,north
30,5.80,70.61,135.22,912.00,812.00,north
31,6.00,65.56,142.67,864.00,680.00,north
32,6.20,59.92,151.14,832.00,800.00,north
33,6.40,53.27,160.13,848.00,728.00,north
34,6.60,46.75,169.15,824.00,696.00,north
35,6.80,41.64,176.99,800.00,680.00,north
36,7.00,37.67,184.44,688.00,752.00,north
37,7.20,42.39,186.04,580.00,684.00,n ext
38,7.40,51.36,185.46,552.00,524.00,n ext
39,7.60,65.57,181.47,592.00,432.00,n ext
40,7.80,76.30,179.15,632.00,384.00,n ext
41,8.00,86.94,177.63,696.00,432.00,n ext
42,8.20,101.36,175.46,740.00,564.00,north
43,8.40,115.17,173.97,772.00,560.00,north
44,8.60,124.85,173.03,796.00,520.00,north
45,8.80,133.99,173.63,776.00,676.00,north
46,9.00,141.63,175.82,804.00,452.00,north
47,9.20,155.20,180.84,780.00,688.00,north
48,9.40,161.20,181.93,752.00,564.00,north
49,9.60,166.70,183.36,800.00,520.00,north
50,9.80,169.84,182.47,736.00,536.00,north
51,10.00,170.92,180.52,772.00,620.00,north
52,10.20,170.28,176.55,736.00,676.00,north
53,10.40,165.95,169.16,736.00,576.00,north
54,10.60,160.00,159.79,796.00,612.00,east
55,10.80,153.99,149.79,800.00,628.00,east
56,11.00,148.47,140.39,804.00,588.00,east
57,11.20,143.56,132.76,936.00,684.00,east
