Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00095.trk
Object,0
Samples,383
treatment,4,
cage,50,
mark,2,
id,113,
trial,2,
date,2009-07-30 10:59:44.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,108.05,19.77,72.00,180.00,south
2,0.20,-,-,-,-,-
3,0.40,99.73,20.11,172.00,-,s ext
4,0.60,102.43,22.93,276.00,200.00,south
5,0.80,101.84,25.77,348.00,216.00,south
6,1.00,104.07,29.38,236.00,232.00,south
7,1.20,105.11,31.15,280.00,148.00,south
8,1.40,104.69,32.95,292.00,116.00,south
9,1.60,107.03,34.59,324.00,200.00,south
10,1.80,107.92,36.28,344.00,156.00,south
11,2.00,109.01,37.06,400.00,192.00,south
12,2.20,110.06,37.83,492.00,188.00,south
13,2.40,112.37,38.44,512.00,124.00,south
14,2.60,114.30,39.88,544.00,200.00,south
15,2.80,112.50,41.79,484.00,356.00,south
16,3.00,111.96,43.51,596.00,360.00,south
17,3.20,109.80,47.00,584.00,292.00,south
18,3.40,106.93,49.61,608.00,320.00,south
19,3.60,104.08,52.86,636.00,300.00,south
20,3.80,102.74,54.42,604.00,160.00,south
21,4.00,100.45,55.91,600.00,236.00,south
22,4.20,99.17,58.10,660.00,260.00,south
23,4.40,98.04,59.50,556.00,344.00,south
24,4.60,99.70,61.77,492.00,384.00,south
25,4.80,-,-,-,-,-
26,5.00,103.79,64.74,660.00,660.00,south
27,5.20,107.48,67.50,628.00,424.00,south
28,5.40,110.23,69.44,668.00,328.00,south
29,5.60,113.57,71.22,668.00,400.00,south
30,5.80,116.93,72.18,712.00,460.00,south
31,6.00,121.35,73.55,732.00,556.00,south
32,6.20,127.26,73.73,664.00,660.00,south
33,6.40,130.19,74.54,676.00,468.00,south
34,6.60,134.43,73.40,684.00,456.00,east
35,6.80,138.74,70.39,596.00,440.00,east
36,7.00,141.01,67.89,644.00,392.00,east
37,7.20,144.78,62.08,632.00,412.00,east
38,7.40,148.16,56.26,648.00,392.00,south
39,7.60,148.80,52.65,612.00,436.00,south
40,7.80,147.79,50.04,608.00,420.00,south
41,8.00,145.51,49.72,644.00,372.00,south
42,8.20,140.99,49.72,664.00,468.00,south
43,8.40,135.62,50.61,708.00,500.00,south
44,8.60,128.15,53.34,688.00,532.00,south
45,8.80,120.28,56.24,668.00,524.00,south
46,9.00,114.10,58.88,632.00,460.00,south
47,9.20,108.86,61.66,620.00,436.00,south
48,9.40,104.94,63.30,652.00,360.00,south
49,9.60,101.72,66.82,604.00,488.00,south
50,9.80,98.83,70.10,664.00,412.00,south
51,10.00,96.98,73.26,576.00,456.00,south
52,10.20,-,-,-,-,-
53,10.40,96.64,79.05,692.00,692.00,south
54,10.60,97.15,82.28,716.00,360.00,south
55,10.80,97.66,84.84,700.00,328.00,south
56,11.00,97.48,87.29,692.00,304.00,south
57,11.20,97.38,88.50,800.00,220.00,south
58,11.40,97.82,90.99,764.00,284.00,south
59,11.60,98.23,93.46,772.00,320.00,south
60,11.80,98.66,95.32,736.00,452.00,south
61,12.00,99.68,97.25,696.00,312.00,south
62,12.20,100.75,98.58,740.00,276.00,south
63,12.40,101.81,99.91,688.00,340.00,south
64,12.60,102.87,101.24,740.00,292.00,south
65,12.80,105.12,102.73,732.00,352.00,east
66,13.00,107.33,104.86,716.00,392.00,east
67,13.20,108.48,105.65,716.00,232.00,east
68,13.40,110.91,106.05,748.00,400.00,east
69,13.60,112.74,106.38,708.00,288.00,east
70,13.80,114.58,106.73,724.00,336.00,east
71,14.00,116.44,107.11,672.00,252.00,east
72,14.20,117.68,107.37,720.00,224.00,east
73,14.40,119.58,107.12,764.00,236.00,east
74,14.60,121.47,107.54,812.00,232.00,east
75,14.80,122.73,107.85,804.00,224.00,east
76,15.00,125.30,107.76,768.00,364.00,east
77,15.20,127.28,106.74,712.00,400.00,east
78,15.40,128.63,105.50,744.00,304.00,east
79,15.60,130.01,104.19,704.00,336.00,east
80,15.80,131.42,102.81,740.00,324.00,east
81,16.00,132.30,100.39,768.00,300.00,east
82,16.20,133.26,97.88,788.00,380.00,reveral larger
