Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00086.trk
Object,0
Samples,62
treatment,3,
cage,42,
mark,1,
id,74,
trial,2,
date,2009-07-30 10:25:53.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,112.65,15.44,464.00,356.00,s ext
2,0.20,120.35,12.43,492.00,348.00,s ext
3,0.40,125.09,12.59,532.00,336.00,s ext
4,0.60,133.04,11.78,556.00,344.00,s ext
5,0.80,139.45,12.78,548.00,328.00,s ext
6,1.00,141.57,15.68,580.00,432.00,south
7,1.20,141.29,20.12,588.00,376.00,south
8,1.40,138.34,27.07,544.00,452.00,south
9,1.60,135.58,33.76,692.00,468.00,south
10,1.80,130.94,42.49,676.00,632.00,south
11,2.00,127.77,48.92,736.00,572.00,south
12,2.20,123.30,57.01,792.00,624.00,south
13,2.40,117.88,64.86,784.00,728.00,south
14,2.60,115.11,71.03,816.00,608.00,south
15,2.80,113.47,76.79,876.00,660.00,south
16,3.00,113.11,80.91,908.00,592.00,south
17,3.20,113.13,83.61,904.00,500.00,south
18,3.40,114.82,87.59,1040.00,712.00,south
19,3.60,116.77,90.30,928.00,512.00,east
20,3.80,118.24,92.39,1004.00,396.00,east
21,4.00,119.84,93.84,920.00,396.00,east
22,4.20,122.08,95.39,932.00,668.00,east
23,4.40,123.95,95.50,988.00,648.00,east
24,4.60,126.73,94.07,1012.00,512.00,east
25,4.80,129.74,91.67,968.00,524.00,east
26,5.00,132.43,88.18,940.00,420.00,east
27,5.20,135.75,85.24,924.00,368.00,east
28,5.40,137.88,82.20,892.00,496.00,east
29,5.60,140.09,77.13,820.00,504.00,east
30,5.80,141.89,72.02,892.00,520.00,east
31,6.00,142.18,66.59,852.00,496.00,east
32,6.20,142.87,59.61,868.00,720.00,south
33,6.40,142.20,55.96,788.00,488.00,south
34,6.60,140.07,53.89,768.00,452.00,south
35,6.80,139.38,52.71,720.00,320.00,south
36,7.00,135.06,53.07,712.00,624.00,south
37,7.20,131.02,55.36,736.00,400.00,south
38,7.40,126.28,59.14,768.00,464.00,south
39,7.60,121.19,64.17,812.00,532.00,south
40,7.80,117.12,69.31,808.00,524.00,south
41,8.00,114.58,75.29,768.00,624.00,south
42,8.20,114.14,79.47,876.00,580.00,south
43,8.40,113.98,85.59,948.00,696.00,south
44,8.60,114.89,90.29,908.00,704.00,south
45,8.80,116.92,96.47,880.00,788.00,east
46,9.00,119.08,98.74,1000.00,664.00,east
47,9.20,121.92,101.22,1032.00,712.00,east
48,9.40,124.91,103.19,956.00,644.00,east
49,9.60,128.03,104.57,996.00,512.00,east
50,9.80,130.61,105.14,988.00,424.00,east
51,10.00,133.19,106.62,892.00,384.00,reveral larger
52,10.20,136.54,106.63,860.00,528.00,reveral larger
53,10.40,140.72,104.87,796.00,552.00,platform reversal
54,10.60,144.86,105.99,856.00,588.00,platform reversal
55,10.80,146.27,106.40,884.00,212.00,platform reversal
56,11.00,146.95,107.70,812.00,336.00,platform reversal
57,11.20,147.66,107.93,860.00,184.00,platform reversal
58,11.40,148.38,108.16,860.00,168.00,platform reversal
59,11.60,148.40,107.04,792.00,308.00,platform reversal
60,11.80,147.69,106.82,796.00,396.00,platform reversal
61,12.00,148.56,103.65,724.00,400.00,platform reversal
62,12.20,149.35,102.68,784.00,236.00,platform reversal
