Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00041.trk
Object,0
Samples,77
treatment,3,
cage,31,
mark,2,
id,55,
trial,2,
date,2009-07-29 11:53:25.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,112.94,9.35,472.00,384.00,s ext
2,0.20,121.17,6.22,372.00,420.00,s ext
3,0.40,125.75,7.48,348.00,400.00,s ext
4,0.60,130.09,8.59,372.00,416.00,s ext
5,0.80,135.90,9.11,396.00,400.00,s ext
6,1.00,139.72,9.91,532.00,400.00,s ext
7,1.20,143.56,12.32,448.00,380.00,s ext
8,1.40,144.74,16.28,488.00,392.00,south
9,1.60,143.48,20.15,516.00,348.00,south
10,1.80,141.60,25.02,516.00,368.00,south
11,2.00,139.13,29.22,556.00,312.00,south
12,2.20,135.58,33.76,572.00,312.00,south
13,2.40,132.28,38.10,552.00,276.00,south
14,2.60,128.10,42.60,636.00,300.00,south
15,2.80,125.71,45.65,604.00,272.00,south
16,3.00,124.50,48.32,684.00,264.00,south
17,3.20,119.66,53.34,700.00,392.00,south
18,3.40,116.51,56.99,692.00,416.00,south
19,3.60,112.70,60.55,768.00,380.00,south
20,3.80,108.15,64.61,740.00,484.00,south
21,4.00,104.99,67.56,836.00,448.00,south
22,4.20,101.79,72.32,768.00,612.00,south
23,4.40,99.80,76.18,772.00,524.00,south
24,4.60,98.68,80.58,840.00,508.00,south
25,4.80,97.57,86.07,820.00,652.00,south
26,5.00,96.57,90.81,836.00,600.00,south
27,5.20,96.13,96.16,876.00,616.00,south
28,5.40,95.04,100.77,1004.00,680.00,west
29,5.60,93.83,105.40,880.00,620.00,west
30,5.80,93.05,110.14,936.00,656.00,north
31,6.00,92.43,116.16,896.00,744.00,north
32,6.20,92.38,121.68,920.00,704.00,north
33,6.40,92.79,127.91,888.00,680.00,north
34,6.60,94.28,133.65,900.00,716.00,north
35,6.80,95.92,140.23,872.00,772.00,north
36,7.00,99.48,145.86,828.00,660.00,north
37,7.20,104.89,152.74,816.00,764.00,north
38,7.40,110.46,158.65,772.00,636.00,north
39,7.60,119.96,166.56,764.00,696.00,north
40,7.80,128.15,174.69,820.00,680.00,north
41,8.00,137.80,183.67,700.00,696.00,n ext
42,8.20,147.08,192.88,600.00,524.00,n ext
43,8.40,148.06,196.34,480.00,352.00,n ext
44,8.60,146.65,198.30,248.00,352.00,n ext
45,8.80,142.05,195.24,264.00,264.00,n ext
46,9.00,133.80,192.96,316.00,340.00,n ext
47,9.20,123.66,187.21,380.00,536.00,n ext
48,9.40,118.05,183.56,564.00,424.00,n ext
49,9.60,109.40,178.82,620.00,496.00,n ext
50,9.80,101.79,173.82,684.00,496.00,north
51,10.00,95.64,167.76,652.00,576.00,north
52,10.20,93.26,162.22,692.00,576.00,north
53,10.40,94.09,156.23,720.00,556.00,north
54,10.60,95.75,151.21,752.00,544.00,north
55,10.80,98.60,145.10,740.00,564.00,north
56,11.00,102.81,139.53,776.00,660.00,north
57,11.20,105.26,135.40,820.00,588.00,north
58,11.40,109.07,129.94,844.00,768.00,north
59,11.60,111.48,125.67,900.00,696.00,north
60,11.80,115.00,121.21,940.00,776.00,north
61,12.00,118.90,116.83,912.00,844.00,east
62,12.20,122.71,113.42,956.00,740.00,east
63,12.40,127.87,109.20,944.00,900.00,east
64,12.60,133.27,104.91,948.00,796.00,reveral larger
65,12.80,137.65,100.33,800.00,716.00,platform reversal
66,13.00,140.78,96.81,684.00,556.00,platform reversal
67,13.20,142.59,93.86,588.00,416.00,reveral larger
68,13.40,144.64,94.00,588.00,256.00,platform reversal
69,13.60,145.32,99.58,676.00,400.00,platform reversal
70,13.80,145.82,101.88,736.00,244.00,platform reversal
71,14.00,145.82,101.88,708.00,180.00,platform reversal
72,14.20,146.44,103.13,760.00,324.00,platform reversal
73,14.40,146.32,105.31,756.00,188.00,platform reversal
74,14.60,147.73,105.71,792.00,164.00,platform reversal
75,14.80,146.98,106.61,744.00,216.00,platform reversal
76,15.00,147.66,107.93,768.00,144.00,platform reversal
77,15.20,148.44,105.92,788.00,332.00,platform reversal
