Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00011.trk
Object,0
Samples,48
treatment,2,
cage,32,
mark,2,
id,102,
trial,2,
date,2009-07-29 09:41:41.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,111.57,13.55,332.00,196.00,s ext
2,0.20,117.64,10.82,332.00,248.00,s ext
3,0.40,119.86,9.49,404.00,224.00,s ext
4,0.60,127.06,8.23,416.00,372.00,s ext
5,0.80,129.56,9.70,472.00,336.00,s ext
6,1.00,131.91,11.10,436.00,332.00,s ext
7,1.20,134.62,14.20,528.00,428.00,s ext
8,1.40,135.45,17.63,540.00,364.00,south
9,1.60,136.11,21.00,560.00,284.00,south
10,1.80,137.22,23.25,576.00,328.00,south
11,2.00,138.19,25.45,540.00,276.00,south
12,2.20,138.45,28.67,636.00,328.00,south
13,2.40,137.37,32.30,640.00,284.00,south
14,2.60,137.47,35.43,624.00,320.00,south
15,2.80,136.38,38.97,680.00,320.00,south
16,3.00,136.38,42.04,648.00,360.00,south
17,3.20,135.30,45.49,700.00,308.00,south
18,3.40,134.77,47.96,684.00,232.00,south
19,3.60,134.24,50.42,660.00,416.00,south
20,3.80,135.62,50.61,684.00,312.00,south
21,4.00,136.46,51.75,732.00,328.00,south
22,4.20,137.25,52.90,752.00,340.00,south
23,4.40,138.86,53.69,720.00,400.00,south
24,4.60,140.41,54.50,748.00,420.00,south
25,4.80,141.37,56.35,760.00,284.00,south
26,5.00,143.09,57.90,752.00,384.00,south
27,5.20,143.45,60.98,780.00,388.00,south
28,5.40,144.78,62.08,784.00,332.00,east
29,5.60,144.41,65.72,788.00,300.00,east
30,5.80,144.14,69.44,716.00,488.00,east
31,6.00,144.76,71.11,708.00,240.00,east
32,6.20,146.52,71.52,776.00,308.00,east
33,6.40,146.78,74.46,768.00,384.00,east
34,6.60,146.41,77.66,736.00,416.00,east
35,6.80,146.84,80.77,728.00,296.00,east
36,7.00,145.69,85.25,728.00,272.00,east
37,7.20,146.57,87.40,808.00,264.00,reveral larger
38,7.40,147.09,91.91,816.00,440.00,reveral larger
39,7.60,147.66,97.70,704.00,392.00,platform reversal
40,7.80,147.31,101.07,744.00,312.00,platform reversal
41,8.00,147.93,102.35,732.00,284.00,platform reversal
42,8.20,147.93,102.35,756.00,160.00,platform reversal
43,8.40,148.50,104.79,788.00,240.00,platform reversal
44,8.60,148.50,104.79,724.00,232.00,platform reversal
45,8.80,149.21,104.98,764.00,240.00,platform reversal
46,9.00,148.44,105.92,764.00,184.00,platform reversal
47,9.20,148.44,105.92,732.00,168.00,platform reversal
48,9.40,147.73,105.71,744.00,220.00,platform reversal
