Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00044.trk
Object,0
Samples,450
treatment,4,
cage,38,
mark,1,
id,58,
trial,2,
date,2009-07-29 12:06:16.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,108.04,13.85,272.00,264.00,s ext
2,0.20,113.34,13.37,376.00,208.00,s ext
3,0.40,114.37,15.25,376.00,232.00,s ext
4,0.60,119.10,15.59,440.00,216.00,s ext
5,0.80,121.59,17.12,452.00,196.00,s ext
6,1.00,123.50,19.63,468.00,280.00,south
7,1.20,123.27,23.39,528.00,300.00,south
8,1.40,122.59,28.05,544.00,304.00,south
9,1.60,120.19,33.79,568.00,416.00,south
10,1.80,118.36,38.39,580.00,372.00,south
11,2.00,116.37,43.71,572.00,352.00,south
12,2.20,114.86,47.98,616.00,324.00,south
13,2.40,113.75,51.30,644.00,276.00,south
14,2.60,112.72,54.53,680.00,300.00,south
15,2.80,112.72,57.57,684.00,284.00,south
16,3.00,112.94,59.78,660.00,392.00,south
17,3.20,114.41,63.25,700.00,440.00,south
18,3.40,114.90,66.80,764.00,432.00,south
19,3.60,117.38,68.55,756.00,472.00,south
20,3.80,119.97,69.51,784.00,476.00,south
21,4.00,121.98,69.81,772.00,460.00,south
22,4.20,124.26,69.27,700.00,552.00,south
23,4.40,126.78,66.39,708.00,472.00,south
24,4.60,126.60,63.49,764.00,408.00,south
25,4.80,125.91,60.00,768.00,468.00,south
26,5.00,123.66,56.17,764.00,508.00,south
27,5.20,119.00,52.72,752.00,652.00,south
28,5.40,115.66,48.65,740.00,604.00,south
29,5.60,113.14,43.36,644.00,624.00,south
30,5.80,111.36,37.69,712.00,564.00,south
31,6.00,110.58,31.65,592.00,520.00,south
32,6.20,109.30,26.30,616.00,416.00,south
33,6.40,108.33,18.77,564.00,476.00,s ext
34,6.60,106.26,13.96,504.00,348.00,s ext
35,6.80,98.04,10.16,428.00,436.00,s ext
36,7.00,93.97,12.16,428.00,328.00,s ext
37,7.20,80.91,11.32,404.00,416.00,s ext
38,7.40,71.53,11.01,480.00,356.00,s ext
39,7.60,62.23,10.09,448.00,408.00,s ext
40,7.80,51.43,8.97,472.00,416.00,s ext
41,8.00,39.03,6.27,432.00,456.00,s ext
42,8.20,29.39,4.29,312.00,496.00,s ext
43,8.40,23.91,3.50,364.00,412.00,s ext
44,8.60,16.96,1.34,400.00,476.00,s ext
45,8.80,12.18,-0.12,452.00,404.00,s ext
46,9.00,5.13,-3.30,364.00,472.00,s ext
47,9.20,2.97,-3.31,456.00,492.00,s ext
48,9.40,-1.37,-5.82,424.00,488.00,s ext
49,9.60,-4.79,-7.77,476.00,564.00,s ext
50,9.80,-7.61,-9.76,484.00,528.00,s ext
51,10.00,-7.01,-8.60,436.00,504.00,s ext
52,10.20,-3.80,-4.38,404.00,512.00,w ext
53,10.40,-3.01,-2.48,464.00,452.00,w ext
54,10.60,-1.23,1.27,516.00,556.00,w ext
55,10.80,1.58,7.09,428.00,592.00,w ext
56,11.00,5.14,14.85,448.00,556.00,w ext
57,11.20,7.06,22.00,412.00,548.00,w ext
58,11.40,10.05,32.69,476.00,560.00,w ext
59,11.60,12.18,41.72,492.00,544.00,w ext
60,11.80,13.73,55.58,472.00,636.00,w ext
61,12.00,15.40,68.15,508.00,612.00,w ext
62,12.20,16.03,79.13,468.00,648.00,w ext
63,12.40,15.84,92.19,536.00,532.00,w ext
64,12.60,14.06,109.43,552.00,680.00,w ext
65,12.80,12.78,121.27,536.00,560.00,w ext
66,13.00,11.04,134.99,516.00,572.00,w ext
67,13.20,7.52,150.40,500.00,536.00,w ext
68,13.40,3.57,163.59,508.00,552.00,w ext
69,13.60,0.61,173.98,472.00,564.00,w ext
70,13.80,-4.12,185.85,472.00,616.00,w ext
71,14.00,-7.40,194.45,516.00,556.00,w ext
72,14.20,-8.47,198.61,480.00,580.00,w ext
73,14.40,-8.00,199.60,484.00,436.00,w ext
74,14.60,-5.43,198.55,468.00,400.00,w ext
75,14.80,-1.72,196.35,488.00,372.00,w ext
76,15.00,4.60,190.89,468.00,388.00,w ext
77,15.20,14.23,182.00,488.00,452.00,west
78,15.40,25.46,171.39,580.00,460.00,north
79,15.60,35.06,163.81,636.00,512.00,north
80,15.80,44.11,156.65,652.00,552.00,north
81,16.00,53.72,147.96,728.00,668.00,north
82,16.20,62.80,139.62,744.00,696.00,north
83,16.40,69.61,132.10,788.00,700.00,north
84,16.60,77.01,123.14,776.00,788.00,north
85,16.80,82.55,116.69,880.00,760.00,west
86,17.00,87.86,110.99,892.00,844.00,west
87,17.20,93.32,104.74,888.00,916.00,west
88,17.40,98.83,99.51,820.00,852.00,south
89,17.60,102.97,95.25,916.00,792.00,south
90,17.80,108.55,90.77,904.00,804.00,south
91,18.00,114.63,85.57,800.00,848.00,south
92,18.20,121.47,79.31,896.00,768.00,south
93,18.40,127.97,73.55,820.00,756.00,south
94,18.60,136.74,66.15,808.00,780.00,south
95,18.80,145.51,59.21,688.00,680.00,south
96,19.00,154.38,52.12,720.00,640.00,east
97,19.20,163.82,43.84,712.00,624.00,east
98,19.40,173.07,35.80,684.00,636.00,east
99,19.60,182.77,26.78,580.00,536.00,east
100,19.80,191.04,19.35,484.00,488.00,e ext
101,20.00,198.64,12.14,536.00,420.00,e ext
102,20.20,200.36,13.22,460.00,492.00,e ext
103,20.40,200.11,18.87,496.00,412.00,e ext
104,20.60,197.36,29.98,420.00,420.00,e ext
105,20.80,195.26,41.57,500.00,376.00,e ext
106,21.00,193.22,55.85,500.00,432.00,e ext
107,21.20,191.29,70.75,436.00,440.00,e ext
108,21.40,189.84,90.19,416.00,452.00,e ext
109,21.60,189.41,105.27,468.00,356.00,e ext
110,21.80,189.21,123.88,428.00,416.00,e ext
111,22.00,190.42,139.94,496.00,428.00,e ext
