Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00013.trk
Object,0
Samples,76
treatment,3,
cage,27,
mark,1,
id,91,
trial,1,
date,2009-07-29 09:50:36.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-5.37,205.98,308.00,200.00,n ext
2,0.20,-21.60,221.55,184.00,420.00,n ext
3,0.40,-22.28,221.86,228.00,204.00,n ext
4,0.60,-19.72,218.60,312.00,340.00,n ext
5,0.80,-15.44,214.01,448.00,392.00,n ext
6,1.00,-16.00,213.98,420.00,252.00,w ext
7,1.20,-15.83,212.49,264.00,380.00,w ext
8,1.40,-11.48,207.15,412.00,356.00,w ext
9,1.60,-6.24,200.90,412.00,392.00,w ext
10,1.80,-2.54,196.54,460.00,328.00,w ext
11,2.00,4.71,187.37,568.00,372.00,w ext
12,2.20,9.01,182.56,696.00,240.00,west
13,2.40,13.28,177.13,640.00,304.00,west
14,2.60,17.25,172.71,656.00,232.00,west
15,2.80,20.10,169.92,736.00,200.00,west
16,3.00,24.76,164.43,768.00,264.00,west
17,3.20,27.43,161.90,756.00,228.00,west
18,3.40,30.93,158.92,724.00,304.00,west
19,3.60,33.49,156.59,692.00,176.00,west
20,3.80,36.00,154.35,684.00,200.00,west
21,4.00,38.46,152.19,736.00,220.00,west
22,4.20,40.87,150.12,748.00,164.00,west
23,4.40,42.53,149.24,664.00,212.00,west
24,4.60,44.06,147.70,700.00,324.00,west
25,4.80,45.70,146.89,780.00,280.00,west
26,5.00,46.52,146.49,792.00,196.00,west
27,5.20,47.34,146.09,840.00,184.00,west
28,5.40,47.50,146.75,880.00,176.00,west
29,5.60,49.33,146.60,804.00,252.00,west
30,5.80,50.16,146.20,860.00,152.00,west
31,6.00,51.18,146.43,816.00,188.00,north
32,6.20,52.02,146.04,824.00,152.00,north
33,6.40,52.22,146.64,808.00,248.00,north
34,6.60,53.28,146.83,784.00,168.00,north
35,6.80,53.28,146.83,732.00,124.00,north
36,7.00,54.13,146.45,776.00,260.00,north
37,7.20,55.22,146.63,836.00,148.00,north
38,7.40,55.46,147.19,748.00,240.00,north
39,7.60,56.33,146.81,708.00,392.00,north
40,7.80,57.20,146.45,680.00,388.00,north
41,8.00,57.47,146.99,724.00,244.00,north
42,8.20,60.68,145.06,784.00,252.00,north
43,8.40,65.56,142.67,856.00,360.00,north
44,8.60,69.89,141.35,844.00,444.00,north
45,8.80,73.36,140.45,856.00,308.00,north
46,9.00,76.38,139.13,860.00,332.00,north
47,9.20,79.85,138.51,888.00,292.00,north
48,9.40,83.01,138.72,900.00,332.00,north
49,9.60,85.68,138.45,888.00,292.00,north
50,9.80,87.46,138.32,808.00,272.00,north
51,10.00,90.14,138.20,852.00,268.00,north
52,10.20,93.75,138.18,864.00,348.00,north
53,10.40,95.57,138.24,936.00,224.00,north
54,10.60,97.39,138.33,848.00,256.00,north
55,10.80,101.07,138.66,876.00,356.00,north
56,11.00,104.04,137.76,912.00,404.00,north
57,11.20,108.70,137.34,944.00,488.00,north
58,11.40,113.18,135.32,964.00,596.00,north
59,11.60,117.20,132.90,928.00,604.00,north
60,11.80,120.74,129.94,988.00,692.00,north
61,12.00,124.78,127.94,956.00,648.00,north
62,12.20,128.46,125.13,976.00,748.00,east
63,12.40,132.01,121.98,912.00,720.00,east
64,12.60,135.58,118.31,984.00,688.00,east
65,12.80,139.32,113.93,912.00,720.00,reveral larger
66,13.00,139.98,113.28,860.00,292.00,reveral larger
67,13.20,141.31,111.91,720.00,292.00,reveral larger
68,13.40,142.68,110.45,808.00,336.00,platform reversal
69,13.60,144.10,107.87,860.00,396.00,platform reversal
70,13.80,144.10,107.87,796.00,144.00,platform reversal
71,14.00,144.10,107.87,776.00,132.00,platform reversal
72,14.20,144.13,106.83,860.00,132.00,platform reversal
73,14.40,144.13,106.83,808.00,180.00,platform reversal
74,14.60,144.13,106.83,720.00,160.00,platform reversal
75,14.80,144.10,107.87,768.00,112.00,platform reversal
76,15.00,144.10,107.87,760.00,152.00,platform reversal
