Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00097.trk
Object,0
Samples,450
treatment,1,
cage,51,
mark,1,
id,61,
trial,1,
date,2009-07-30 11:16:12.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-,-,-,-,-
2,0.20,-22.16,222.41,200.00,-,n ext
3,0.40,-20.01,219.88,260.00,276.00,n ext
4,0.60,-15.37,214.92,380.00,360.00,n ext
5,0.80,-13.86,213.28,476.00,336.00,n ext
6,1.00,-14.24,212.87,388.00,392.00,n ext
7,1.20,-12.47,210.63,400.00,260.00,n ext
8,1.40,-7.89,205.02,400.00,480.00,w ext
9,1.60,-0.05,195.87,476.00,412.00,w ext
10,1.80,9.55,184.03,548.00,448.00,west
11,2.00,17.08,174.29,584.00,436.00,west
12,2.20,23.88,164.19,660.00,540.00,west
13,2.40,26.51,158.20,700.00,560.00,west
14,2.60,27.99,152.48,672.00,564.00,west
15,2.80,27.65,148.26,716.00,500.00,west
16,3.00,27.14,143.60,804.00,424.00,west
17,3.20,24.98,140.29,712.00,428.00,west
18,3.40,23.25,134.79,668.00,412.00,west
19,3.60,21.86,131.84,676.00,328.00,west
20,3.80,20.03,126.94,656.00,332.00,w ext
21,4.00,17.99,121.55,644.00,396.00,w ext
22,4.20,16.93,113.90,564.00,456.00,w ext
23,4.40,17.24,106.25,560.00,388.00,w ext
24,4.60,17.50,94.81,584.00,368.00,w ext
25,4.80,18.77,84.29,560.00,456.00,w ext
26,5.00,22.12,77.62,524.00,484.00,w ext
27,5.20,26.78,72.91,560.00,500.00,west
28,5.40,30.39,69.92,660.00,460.00,west
29,5.60,34.97,66.09,752.00,620.00,west
30,5.80,40.25,62.23,728.00,776.00,west
31,6.00,42.94,58.64,756.00,708.00,west
32,6.20,45.95,55.52,764.00,736.00,west
33,6.40,47.59,51.48,724.00,792.00,west
34,6.60,47.88,46.38,624.00,764.00,south
35,6.80,46.65,40.98,676.00,612.00,south
36,7.00,43.77,34.06,624.00,628.00,south
37,7.20,42.81,28.77,628.00,516.00,south
38,7.40,42.82,24.23,600.00,548.00,south
