Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00008.trk
Object,0
Samples,62
treatment,2,
cage,32,
mark,1,
id,52,
trial,2,
date,2009-07-29 09:31:14.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,99.91,19.14,388.00,460.00,s ext
2,0.20,91.48,18.02,80.00,412.00,s ext
3,0.40,91.21,20.89,284.00,228.00,south
4,0.60,91.05,22.76,392.00,172.00,south
5,0.80,89.25,25.42,480.00,192.00,south
6,1.00,87.58,27.99,488.00,264.00,south
7,1.20,87.50,32.38,600.00,344.00,south
8,1.40,87.49,35.79,560.00,312.00,south
9,1.60,87.53,39.93,664.00,376.00,south
10,1.80,86.34,42.97,660.00,276.00,south
11,2.00,86.49,46.12,616.00,268.00,south
12,2.20,86.66,49.19,688.00,320.00,south
13,2.40,86.76,50.71,688.00,176.00,south
14,2.60,85.88,53.47,784.00,320.00,south
15,2.80,85.04,55.44,772.00,452.00,south
16,3.00,83.25,57.11,764.00,352.00,south
17,3.20,82.46,58.27,860.00,400.00,south
18,3.40,78.94,59.22,856.00,460.00,south
19,3.60,76.19,58.93,792.00,432.00,south
20,3.80,71.54,57.72,776.00,504.00,south
21,4.00,66.62,55.46,844.00,492.00,south
22,4.20,60.90,51.34,776.00,476.00,south
23,4.40,52.22,44.60,792.00,536.00,south
24,4.60,46.26,39.21,732.00,396.00,south
25,4.80,36.18,30.74,812.00,568.00,south
26,5.00,24.46,20.11,724.00,520.00,south
27,5.20,11.53,8.06,620.00,600.00,south
28,5.40,3.84,0.79,580.00,352.00,s ext
29,5.60,-5.30,-8.10,536.00,284.00,s ext
30,5.80,-0.15,-3.03,328.00,272.00,s ext
31,6.00,-1.67,-4.92,244.00,332.00,s ext
32,6.20,-0.56,-4.30,280.00,268.00,s ext
33,6.40,4.44,-0.76,424.00,440.00,s ext
34,6.60,9.89,3.27,556.00,508.00,s ext
35,6.80,17.72,8.31,572.00,448.00,s ext
36,7.00,31.08,16.52,500.00,520.00,south
37,7.20,44.77,24.00,572.00,560.00,south
38,7.40,55.50,29.53,680.00,492.00,south
39,7.60,67.40,35.34,676.00,564.00,south
40,7.80,79.69,39.39,664.00,620.00,south
41,8.00,88.84,42.53,720.00,584.00,south
42,8.20,99.94,44.12,684.00,564.00,south
43,8.40,106.58,46.43,740.00,520.00,south
44,8.60,113.49,48.97,740.00,616.00,south
45,8.80,118.68,53.55,716.00,648.00,south
46,9.00,122.04,58.07,744.00,676.00,south
47,9.20,124.01,62.74,764.00,636.00,south
48,9.40,126.11,68.06,800.00,708.00,south
49,9.60,127.67,74.39,848.00,776.00,south
50,9.80,129.80,79.37,816.00,672.00,east
51,10.00,132.43,85.59,792.00,736.00,east
52,10.20,135.42,92.59,920.00,736.00,east
53,10.40,137.56,101.27,828.00,732.00,platform reversal
54,10.60,139.96,106.63,804.00,584.00,platform reversal
55,10.80,142.02,107.23,728.00,420.00,platform reversal
56,11.00,144.13,106.83,828.00,372.00,platform reversal
57,11.20,143.43,106.63,808.00,380.00,platform reversal
58,11.40,144.80,108.09,808.00,336.00,platform reversal
59,11.60,146.24,107.47,788.00,372.00,platform reversal
60,11.80,145.53,107.26,796.00,344.00,platform reversal
61,12.00,145.53,107.26,792.00,180.00,platform reversal
62,12.20,145.53,107.26,812.00,340.00,platform reversal
