Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00005.trk
Object,0
Samples,190
treatment,1,
cage,26,
mark,2,
id,67,
trial,2,
date,2009-07-29 09:17:58.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,118.60,12.70,244.00,308.00,s ext
2,0.20,126.06,10.43,332.00,264.00,s ext
3,0.40,133.04,8.88,460.00,224.00,s ext
4,0.60,143.40,5.95,456.00,332.00,s ext
5,0.80,148.54,4.20,340.00,244.00,s ext
6,1.00,150.40,5.34,308.00,240.00,s ext
7,1.20,150.60,8.80,372.00,224.00,s ext
8,1.40,148.42,13.98,472.00,284.00,south
9,1.60,147.71,18.44,464.00,352.00,south
10,1.80,146.90,22.83,504.00,288.00,south
11,2.00,146.02,27.15,528.00,360.00,south
12,2.20,145.09,31.41,556.00,308.00,south
13,2.40,145.41,33.52,616.00,324.00,south
14,2.60,145.01,36.69,640.00,320.00,south
15,2.80,145.34,40.94,628.00,404.00,south
16,3.00,144.21,45.18,592.00,388.00,south
17,3.20,143.45,50.02,632.00,440.00,south
18,3.40,142.72,54.94,688.00,424.00,south
19,3.60,142.87,59.61,736.00,480.00,south
20,3.80,143.54,63.46,740.00,492.00,east
21,4.00,144.56,68.37,720.00,580.00,east
22,4.20,146.52,71.52,696.00,440.00,east
23,4.40,148.18,76.21,732.00,476.00,east
24,4.60,149.75,82.61,744.00,500.00,east
25,4.80,152.46,89.70,784.00,552.00,reveral larger
26,5.00,155.12,96.35,748.00,508.00,east
27,5.20,157.57,102.19,716.00,416.00,east
28,5.40,161.12,108.82,728.00,436.00,east
29,5.60,164.33,117.23,684.00,452.00,east
30,5.80,166.31,123.86,556.00,456.00,east
31,6.00,166.92,129.60,532.00,376.00,east
32,6.20,166.69,133.25,576.00,332.00,east
33,6.40,164.86,135.53,620.00,364.00,east
34,6.60,161.42,136.32,656.00,396.00,east
35,6.80,156.38,135.65,712.00,496.00,east
36,7.00,151.74,133.32,716.00,468.00,east
37,7.20,145.61,130.18,732.00,600.00,east
38,7.40,139.48,126.56,760.00,564.00,east
39,7.60,132.97,123.87,748.00,636.00,east
40,7.80,126.53,120.95,856.00,708.00,east
41,8.00,119.75,120.29,808.00,752.00,east
42,8.20,113.60,120.19,880.00,792.00,north
43,8.40,109.43,120.92,816.00,568.00,north
44,8.60,104.48,121.10,768.00,672.00,north
45,8.80,100.44,119.88,916.00,660.00,north
46,9.00,96.85,117.09,860.00,744.00,north
47,9.20,93.72,113.21,860.00,728.00,north
48,9.40,90.71,109.33,888.00,668.00,west
49,9.60,87.80,104.70,904.00,696.00,west
50,9.80,83.96,100.97,840.00,632.00,west
51,10.00,79.83,98.20,852.00,740.00,west
52,10.20,74.18,96.17,796.00,768.00,west
53,10.40,67.65,94.31,744.00,708.00,west
54,10.60,62.24,94.28,816.00,656.00,platform larger
55,10.80,56.59,96.28,788.00,668.00,platform
56,11.00,51.97,100.29,740.00,608.00,platform larger
57,11.20,47.84,103.99,676.00,520.00,platform larger
58,11.40,43.07,105.57,688.00,428.00,west
59,11.60,37.90,108.78,740.00,492.00,west
60,11.80,32.43,112.50,704.00,500.00,west
61,12.00,25.47,118.36,656.00,536.00,west
62,12.20,17.96,125.22,644.00,540.00,w ext
63,12.40,14.91,127.13,548.00,224.00,w ext
64,12.60,14.91,127.13,504.00,132.00,w ext
65,12.80,17.11,125.23,452.00,172.00,w ext
66,13.00,16.63,127.08,468.00,192.00,w ext
67,13.20,14.41,129.03,420.00,288.00,w ext
