Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00031.trk
Object,0
Samples,194
treatment,2,
cage,28,
mark,1,
id,92,
trial,1,
date,2009-07-29 11:07:54.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,-9.32,209.69,124.00,264.00,n ext
2,0.20,-5.03,205.09,252.00,168.00,n ext
3,0.40,-3.63,203.57,416.00,164.00,n ext
4,0.60,1.47,198.56,472.00,184.00,n ext
5,0.80,6.51,193.27,500.00,204.00,north
6,1.00,12.51,186.77,524.00,256.00,north
7,1.20,18.09,181.06,456.00,340.00,north
8,1.40,19.16,180.27,560.00,272.00,north
9,1.60,22.35,177.44,600.00,216.00,north
10,1.80,26.49,173.47,624.00,336.00,north
11,2.00,29.47,170.35,752.00,552.00,north
12,2.20,34.17,164.97,760.00,448.00,north
13,2.40,40.98,156.47,892.00,532.00,north
14,2.60,46.99,148.45,892.00,576.00,west
15,2.80,52.94,137.47,852.00,704.00,west
16,3.00,57.18,130.33,1016.00,612.00,west
17,3.20,61.13,120.90,880.00,736.00,west
18,3.40,64.80,111.00,916.00,788.00,platform larger
19,3.60,66.93,103.38,944.00,708.00,platform larger
20,3.80,69.49,98.07,896.00,744.00,west
21,4.00,72.91,95.09,940.00,812.00,west
22,4.20,76.83,93.30,968.00,676.00,west
23,4.40,81.95,92.03,980.00,740.00,west
24,4.60,85.77,91.10,1040.00,572.00,west
25,4.80,88.98,89.38,1024.00,608.00,south
26,5.00,92.20,88.84,968.00,608.00,south
27,5.20,95.43,88.81,968.00,632.00,south
28,5.40,99.12,90.56,940.00,652.00,south
29,5.60,102.03,92.73,940.00,624.00,south
30,5.80,105.31,96.11,920.00,684.00,south
31,6.00,107.86,100.06,976.00,632.00,east
32,6.20,111.02,104.83,996.00,772.00,east
33,6.40,114.38,110.50,936.00,708.00,east
34,6.60,118.25,117.26,896.00,808.00,east
35,6.80,122.83,123.98,976.00,792.00,north
36,7.00,128.44,132.12,940.00,796.00,north
37,7.20,135.29,141.21,928.00,772.00,north
38,7.40,142.63,150.76,908.00,836.00,north
39,7.60,148.76,158.97,880.00,660.00,north
40,7.80,154.13,166.06,804.00,532.00,north
41,8.00,159.08,171.80,772.00,424.00,north
42,8.20,163.33,178.37,808.00,500.00,north
43,8.40,168.21,184.35,764.00,412.00,north
44,8.60,172.18,188.78,756.00,328.00,north
45,8.80,176.62,194.82,692.00,464.00,n ext
46,9.00,178.09,198.08,680.00,396.00,n ext
47,9.20,177.54,200.28,664.00,552.00,n ext
48,9.40,173.58,199.74,652.00,468.00,n ext
49,9.60,161.89,196.55,596.00,536.00,n ext
50,9.80,146.57,191.18,616.00,564.00,n ext
51,10.00,134.76,185.83,624.00,408.00,n ext
52,10.20,120.05,179.77,676.00,516.00,n ext
53,10.40,108.39,174.53,716.00,560.00,north
54,10.60,96.89,168.62,768.00,628.00,north
55,10.80,87.12,163.84,792.00,640.00,north
56,11.00,80.60,159.05,824.00,672.00,north
57,11.20,75.79,154.01,800.00,720.00,north
58,11.40,71.08,149.57,840.00,752.00,north
59,11.60,66.91,146.14,824.00,776.00,north
60,11.80,63.29,144.09,848.00,720.00,north
