Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00039.trk
Object,0
Samples,450
treatment,3,
cage,31,
mark,1,
id,51,
trial,3,
date,2009-07-29 11:43:04.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,76.73,184.27,260.00,256.00,n ext
2,0.20,70.80,188.41,236.00,256.00,n ext
3,0.40,63.14,192.14,280.00,212.00,n ext
4,0.60,59.27,192.80,288.00,168.00,n ext
5,0.80,58.07,192.15,232.00,176.00,n ext
6,1.00,58.38,189.51,224.00,288.00,n ext
7,1.20,57.40,184.75,232.00,368.00,n ext
8,1.40,58.83,182.81,336.00,200.00,n ext
9,1.60,59.30,180.33,380.00,276.00,n ext
10,1.80,60.00,179.38,396.00,288.00,north
11,2.00,58.24,178.26,528.00,332.00,north
12,2.20,55.09,177.60,508.00,340.00,north
13,2.40,53.60,176.58,508.00,328.00,north
14,2.60,52.98,174.64,612.00,264.00,north
15,2.80,50.55,172.74,592.00,396.00,north
16,3.00,46.86,172.87,684.00,332.00,north
17,3.20,43.00,172.68,760.00,484.00,north
18,3.40,39.21,172.19,792.00,424.00,north
19,3.60,35.93,171.75,820.00,604.00,north
20,3.80,33.90,169.69,796.00,632.00,north
21,4.00,32.42,167.84,828.00,568.00,north
22,4.20,33.00,163.26,804.00,648.00,west
23,4.40,33.59,158.06,680.00,628.00,west
24,4.60,36.33,149.15,652.00,612.00,west
25,4.80,39.86,138.86,704.00,572.00,west
26,5.00,41.87,129.49,672.00,608.00,west
27,5.20,41.88,121.04,724.00,604.00,west
28,5.40,41.44,110.62,596.00,584.00,west
29,5.60,41.76,103.98,612.00,408.00,west
30,5.80,41.07,94.43,580.00,472.00,west
31,6.00,41.11,85.42,668.00,432.00,west
32,6.20,40.05,74.12,624.00,548.00,west
33,6.40,39.52,67.36,620.00,420.00,west
34,6.60,39.05,60.39,624.00,420.00,west
35,6.80,38.91,56.13,604.00,428.00,west
36,7.00,39.03,51.85,584.00,412.00,west
37,7.20,40.42,49.79,572.00,412.00,west
38,7.40,42.29,48.98,612.00,384.00,west
39,7.60,44.21,48.32,548.00,392.00,west
40,7.80,43.70,45.30,536.00,468.00,south
41,8.00,42.63,41.51,524.00,380.00,south
42,8.20,42.08,38.73,524.00,344.00,south
43,8.40,40.40,35.17,540.00,328.00,south
44,8.60,-,-,-,-,-
45,8.80,36.92,28.10,564.00,564.00,south
46,9.00,35.93,24.57,484.00,456.00,south
47,9.20,38.35,24.53,508.00,392.00,south
48,9.40,42.94,26.05,480.00,348.00,south
49,9.60,50.03,29.69,488.00,312.00,south
50,9.80,55.99,33.09,520.00,312.00,south
51,10.00,64.70,37.99,516.00,372.00,south
52,10.20,69.34,41.74,504.00,292.00,south
53,10.40,75.04,46.41,532.00,380.00,south
54,10.60,80.24,50.72,584.00,412.00,south
55,10.80,84.96,54.71,576.00,416.00,south
56,11.00,90.28,60.01,568.00,512.00,south
57,11.20,94.00,64.77,620.00,452.00,south
58,11.40,95.58,69.08,644.00,488.00,south
59,11.60,98.53,73.42,660.00,496.00,south
60,11.80,100.40,77.53,660.00,472.00,south
61,12.00,102.76,81.57,732.00,552.00,south
62,12.20,104.24,85.48,716.00,464.00,south
63,12.40,106.15,90.00,692.00,512.00,south
64,12.60,107.46,93.84,732.00,472.00,south
65,12.80,108.77,97.70,756.00,496.00,east
66,13.00,110.79,101.05,772.00,520.00,east
67,13.20,112.90,104.52,760.00,612.00,east
68,13.40,115.13,108.13,812.00,564.00,east
69,13.60,117.53,112.57,800.00,540.00,east
70,13.80,120.91,117.49,720.00,568.00,east
71,14.00,124.02,122.55,716.00,508.00,east
72,14.20,126.83,127.61,744.00,532.00,east
73,14.40,130.22,133.63,684.00,540.00,north
74,14.60,132.85,138.07,780.00,376.00,north
75,14.80,136.97,143.93,772.00,480.00,north
76,15.00,140.63,149.51,752.00,484.00,north
77,15.20,144.36,154.55,664.00,392.00,north
78,15.40,147.32,159.07,740.00,348.00,north
79,15.60,151.71,164.45,668.00,384.00,north
80,15.80,156.50,170.06,680.00,332.00,north
81,16.00,158.48,173.28,616.00,440.00,north
82,16.20,158.62,174.82,660.00,428.00,north
83,16.40,156.34,175.43,588.00,464.00,north
84,16.60,152.92,174.53,620.00,272.00,north
85,16.80,147.54,172.25,640.00,348.00,north
86,17.00,139.00,168.23,624.00,400.00,north
87,17.20,129.10,163.67,692.00,452.00,north
88,17.40,122.28,160.77,720.00,404.00,north
89,17.60,114.44,157.32,708.00,516.00,north
90,17.80,107.18,153.78,716.00,512.00,north
91,18.00,99.55,150.03,720.00,572.00,north
92,18.20,95.09,146.29,772.00,516.00,north
93,18.40,91.45,142.16,784.00,572.00,north
94,18.60,88.62,137.60,828.00,628.00,north
95,18.80,85.16,133.93,792.00,580.00,north
96,19.00,83.41,130.88,788.00,540.00,north
97,19.20,81.37,127.23,876.00,696.00,north
98,19.40,78.80,123.60,848.00,644.00,north
99,19.60,76.76,120.43,836.00,588.00,west
100,19.80,74.32,116.38,796.00,632.00,west
101,20.00,71.76,111.94,824.00,580.00,west
102,20.20,69.13,106.19,820.00,612.00,west
103,20.40,67.90,101.01,832.00,556.00,platform larger
104,20.60,65.65,92.83,728.00,688.00,platform larger
105,20.80,64.78,87.54,716.00,460.00,west
106,21.00,63.12,79.70,744.00,572.00,west
107,21.20,61.65,73.08,716.00,508.00,west
108,21.40,59.91,67.32,684.00,512.00,west
109,21.60,58.33,61.33,664.00,524.00,south
110,21.80,57.71,56.85,648.00,512.00,south
111,22.00,56.02,51.86,652.00,508.00,south
112,22.20,54.18,46.89,656.00,516.00,south
113,22.40,51.08,41.22,592.00,568.00,south
114,22.60,46.48,34.70,596.00,460.00,south
115,22.80,44.70,30.40,552.00,444.00,south
116,23.00,40.96,24.39,528.00,400.00,south
117,23.20,40.26,21.69,468.00,276.00,south
118,23.40,41.76,18.74,492.00,512.00,south
119,23.60,47.24,19.85,448.00,316.00,south
120,23.80,54.54,21.24,452.00,300.00,south
121,24.00,60.99,23.40,448.00,316.00,south
122,24.20,69.33,27.36,432.00,352.00,south
123,24.40,77.21,30.79,492.00,316.00,south
124,24.60,83.30,35.21,488.00,380.00,south
125,24.80,88.84,39.28,456.00,336.00,south
126,25.00,92.66,42.12,540.00,300.00,south
127,25.20,96.19,44.81,520.00,356.00,south
128,25.40,100.50,48.17,564.00,404.00,south
129,25.60,103.46,50.53,580.00,392.00,south
130,25.80,107.05,53.52,592.00,324.00,south
131,26.00,111.48,55.44,624.00,376.00,south
132,26.20,114.62,57.30,576.00,384.00,south
133,26.40,115.16,60.94,620.00,372.00,south
134,26.60,116.47,64.39,604.00,448.00,south
135,26.80,116.04,68.06,628.00,416.00,south
136,27.00,115.42,72.40,656.00,428.00,south
137,27.20,114.00,77.43,680.00,480.00,south
138,27.40,112.11,82.31,716.00,524.00,south
139,27.60,109.97,86.31,740.00,512.00,south
140,27.80,107.30,90.70,820.00,568.00,south
141,28.00,105.47,94.90,812.00,592.00,south
142,28.20,102.55,98.81,836.00,576.00,south
143,28.40,100.21,103.25,904.00,620.00,west
144,28.60,97.28,107.01,828.00,668.00,north
145,28.80,94.90,110.31,800.00,492.00,north
146,29.00,91.70,113.68,736.00,568.00,north
147,29.20,89.20,116.04,752.00,424.00,north
148,29.40,86.34,119.17,816.00,464.00,north
149,29.60,81.32,123.98,860.00,620.00,north
150,29.80,77.72,127.73,836.00,576.00,north
151,30.00,73.76,131.80,840.00,436.00,north
152,30.20,68.48,137.80,756.00,580.00,north
153,30.40,64.03,141.87,776.00,372.00,north
154,30.60,57.13,148.43,812.00,484.00,north
155,30.80,48.64,156.75,732.00,592.00,north
156,31.00,42.56,162.35,752.00,484.00,north
157,31.20,36.31,169.33,636.00,492.00,north
158,31.40,31.43,174.43,680.00,388.00,north
159,31.60,26.51,180.56,680.00,368.00,north
160,31.80,22.36,185.63,636.00,348.00,north
161,32.00,18.01,190.77,616.00,340.00,north
162,32.20,17.26,192.68,580.00,412.00,n ext
163,32.40,18.34,194.05,516.00,376.00,n ext
164,32.60,20.52,193.91,452.00,304.00,n ext
165,32.80,26.59,190.77,496.00,284.00,n ext
166,33.00,35.20,186.15,508.00,340.00,n ext
167,33.20,43.07,181.61,524.00,336.00,north
168,33.40,48.38,178.99,472.00,252.00,north
169,33.60,54.35,175.63,556.00,340.00,north
170,33.80,62.20,171.28,556.00,400.00,north
171,34.00,67.45,167.11,604.00,360.00,north
172,34.20,74.13,162.15,656.00,420.00,north
173,34.40,78.97,157.78,616.00,432.00,north
174,34.60,82.59,153.06,588.00,388.00,north
175,34.80,85.09,147.92,716.00,528.00,north
176,35.00,87.30,142.99,764.00,544.00,north
177,35.20,89.50,137.56,820.00,576.00,north
178,35.40,90.57,132.35,792.00,596.00,north
179,35.60,92.22,127.27,820.00,572.00,north
180,35.80,93.07,121.70,848.00,620.00,north
181,36.00,93.59,116.84,852.00,652.00,north
182,36.20,93.44,111.38,852.00,656.00,north
183,36.40,93.05,106.51,916.00,704.00,west
184,36.60,91.38,100.85,908.00,744.00,west
185,36.80,89.99,95.73,812.00,624.00,west
186,37.00,88.31,91.08,824.00,612.00,south
187,37.20,85.65,85.43,836.00,604.00,south
188,37.40,83.18,79.69,812.00,576.00,south
189,37.60,81.09,74.61,764.00,560.00,south
190,37.80,76.81,68.00,656.00,572.00,south
191,38.00,73.09,62.72,676.00,508.00,south
192,38.20,68.15,57.41,652.00,512.00,south
193,38.40,61.60,51.13,672.00,556.00,south
194,38.60,56.20,46.43,632.00,448.00,south
195,38.80,49.05,41.54,576.00,488.00,south
196,39.00,43.85,38.56,536.00,432.00,south
197,39.20,40.40,37.94,552.00,400.00,south
198,39.40,37.68,37.19,516.00,348.00,south
199,39.60,37.96,40.19,604.00,384.00,south
200,39.80,37.78,43.56,580.00,480.00,west
201,40.00,38.46,46.93,652.00,392.00,west
202,40.20,38.57,50.78,672.00,420.00,west
203,40.40,38.49,55.01,696.00,456.00,west
204,40.60,39.39,61.55,644.00,452.00,west
205,40.80,38.10,67.34,656.00,540.00,west
206,41.00,36.47,75.30,652.00,588.00,west
207,41.20,33.81,80.13,640.00,436.00,west
208,41.40,30.78,87.14,624.00,448.00,west
209,41.60,27.33,91.84,592.00,424.00,west
210,41.80,24.53,95.75,612.00,276.00,w ext
211,42.00,20.69,99.72,572.00,368.00,w ext
212,42.20,18.08,98.83,468.00,368.00,w ext
213,42.40,17.50,94.81,400.00,372.00,w ext
214,42.60,18.67,89.70,388.00,396.00,w ext
215,42.80,20.52,81.72,488.00,460.00,w ext
216,43.00,22.91,76.49,528.00,384.00,w ext
217,43.20,26.62,71.37,556.00,460.00,west
218,43.40,29.31,67.85,588.00,400.00,west
219,43.60,30.63,62.75,500.00,376.00,west
220,43.80,33.22,61.49,476.00,432.00,west
221,44.00,34.50,58.52,480.00,348.00,west
222,44.20,37.43,57.35,564.00,396.00,west
223,44.40,40.68,57.59,620.00,384.00,west
224,44.60,43.52,56.93,620.00,440.00,west
225,44.80,46.36,56.49,600.00,460.00,west
226,45.00,48.33,55.51,624.00,472.00,west
227,45.20,50.86,54.46,588.00,452.00,west
228,45.40,52.57,52.88,568.00,444.00,south
229,45.60,53.84,51.55,596.00,404.00,south
230,45.80,56.24,50.89,504.00,428.00,south
231,46.00,58.53,51.15,564.00,292.00,south
232,46.20,61.60,51.13,568.00,444.00,south
233,46.40,63.12,48.93,600.00,376.00,south
234,46.60,63.75,46.15,612.00,436.00,south
235,46.80,65.47,43.03,640.00,508.00,south
236,47.00,66.28,39.26,588.00,436.00,south
237,47.20,67.40,35.34,648.00,396.00,south
238,47.40,68.85,31.22,604.00,460.00,south
239,47.60,75.59,29.63,604.00,432.00,south
240,47.80,84.47,26.76,516.00,504.00,south
241,48.00,94.10,24.78,552.00,364.00,south
242,48.20,104.04,22.87,528.00,384.00,south
243,48.40,112.35,21.31,488.00,360.00,south
244,48.60,123.95,18.60,488.00,432.00,south
245,48.80,134.48,17.01,500.00,412.00,south
246,49.00,143.09,15.15,496.00,356.00,south
247,49.20,149.89,15.04,516.00,396.00,south
248,49.40,157.48,13.88,520.00,388.00,south
249,49.60,163.07,13.09,532.00,436.00,south
250,49.80,168.15,12.08,556.00,472.00,south
251,50.00,175.21,9.20,512.00,548.00,south
252,50.20,180.39,6.50,528.00,488.00,south
253,50.40,186.40,2.20,524.00,380.00,south
254,50.60,192.27,-2.34,524.00,392.00,south
255,50.80,194.41,-2.69,560.00,380.00,s ext
256,51.00,195.26,-1.82,520.00,376.00,s ext
257,51.20,193.65,2.69,516.00,364.00,e ext
258,51.40,191.08,8.49,496.00,364.00,east
259,51.60,185.71,18.78,540.00,444.00,east
260,51.80,180.98,29.14,552.00,396.00,east
261,52.00,176.85,38.48,548.00,356.00,east
262,52.20,173.28,47.75,596.00,432.00,east
263,52.40,169.68,58.54,588.00,432.00,east
264,52.60,166.87,69.22,580.00,392.00,east
265,52.80,165.19,78.28,588.00,408.00,east
266,53.00,163.58,90.30,600.00,508.00,east
267,53.20,162.34,100.55,556.00,388.00,east
268,53.40,161.12,108.82,616.00,460.00,east
269,53.60,159.69,117.64,656.00,528.00,east
270,53.80,157.82,122.83,612.00,428.00,east
271,54.00,155.60,128.18,664.00,500.00,east
272,54.20,152.87,132.29,652.00,460.00,east
273,54.40,150.88,135.28,672.00,556.00,east
274,54.60,150.09,139.41,752.00,568.00,east
275,54.80,150.66,144.69,720.00,568.00,east
276,55.00,150.89,149.80,648.00,576.00,east
277,55.20,151.37,153.53,672.00,440.00,north
278,55.40,153.37,158.66,652.00,468.00,north
279,55.60,154.58,162.02,696.00,404.00,north
280,55.80,157.49,166.98,784.00,456.00,north
281,56.00,161.67,173.61,692.00,540.00,north
282,56.20,165.02,178.62,640.00,420.00,north
283,56.40,169.12,184.52,616.00,448.00,north
284,56.60,172.18,188.78,644.00,332.00,north
285,56.80,175.98,193.95,588.00,384.00,n ext
286,57.00,180.56,200.08,576.00,444.00,n ext
287,57.20,182.56,202.75,520.00,232.00,n ext
288,57.40,185.85,205.72,512.00,272.00,n ext
289,57.60,181.99,203.39,464.00,328.00,n ext
290,57.80,178.78,202.05,436.00,412.00,n ext
291,58.00,174.14,200.62,496.00,428.00,n ext
292,58.20,164.92,196.62,524.00,420.00,n ext
293,58.40,158.34,195.71,512.00,388.00,n ext
294,58.60,152.74,194.19,520.00,288.00,n ext
295,58.80,145.09,192.21,464.00,368.00,n ext
296,59.00,137.22,189.75,496.00,392.00,n ext
297,59.20,127.51,187.21,488.00,328.00,n ext
298,59.40,117.99,184.40,592.00,336.00,n ext
299,59.60,108.96,181.32,584.00,328.00,n ext
300,59.80,98.94,177.83,556.00,404.00,n ext
301,60.00,92.39,176.74,536.00,308.00,n ext
302,60.20,84.80,175.17,628.00,340.00,north
303,60.40,80.83,173.76,620.00,384.00,north
304,60.60,76.53,170.95,616.00,420.00,north
305,60.80,75.58,167.95,544.00,352.00,north
306,61.00,73.43,165.23,612.00,404.00,north
307,61.20,73.86,160.74,704.00,404.00,north
308,61.40,74.37,156.37,672.00,448.00,north
309,61.60,72.80,152.54,716.00,556.00,north
310,61.80,72.09,149.33,732.00,496.00,north
311,62.00,70.14,145.86,784.00,564.00,north
312,62.20,68.93,142.93,708.00,508.00,north
313,62.40,66.23,140.48,752.00,532.00,north
314,62.60,64.60,137.65,788.00,564.00,north
315,62.80,62.35,134.90,768.00,572.00,west
