Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00076.trk
Object,0
Samples,234
treatment,1,
cage,49,
mark,2,
id,111,
trial,1,
date,2009-07-30 09:47:33.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,0.14,200.03,196.00,228.00,n ext
2,0.20,-9.32,209.69,284.00,264.00,n ext
3,0.40,-15.50,216.33,268.00,296.00,n ext
4,0.60,-14.34,215.53,436.00,320.00,n ext
5,0.80,-13.15,214.73,480.00,364.00,n ext
6,1.00,-7.69,210.16,456.00,336.00,n ext
7,1.20,1.87,202.00,552.00,400.00,n ext
8,1.40,8.51,196.73,588.00,340.00,n ext
9,1.60,15.03,191.80,632.00,380.00,north
10,1.80,20.30,188.38,660.00,364.00,north
11,2.00,25.35,184.81,680.00,284.00,north
12,2.20,29.29,182.55,608.00,296.00,north
13,2.40,35.52,178.68,608.00,464.00,north
14,2.60,40.86,174.29,696.00,392.00,north
15,2.80,48.36,167.21,708.00,468.00,north
16,3.00,54.02,161.07,812.00,496.00,north
17,3.20,58.39,154.28,764.00,560.00,north
18,3.40,63.78,146.52,812.00,616.00,north
19,3.60,68.26,140.51,880.00,644.00,north
20,3.80,73.77,134.45,912.00,672.00,north
21,4.00,78.66,130.22,888.00,536.00,north
22,4.20,82.38,126.47,948.00,468.00,north
23,4.40,84.82,123.70,940.00,592.00,north
24,4.60,86.81,119.80,892.00,576.00,north
25,4.80,88.55,116.02,1004.00,584.00,north
26,5.00,89.23,110.45,1004.00,696.00,west
27,5.20,89.70,104.30,1000.00,708.00,west
28,5.40,90.41,98.26,1080.00,752.00,west
29,5.60,90.83,91.61,1016.00,792.00,south
30,5.80,91.62,85.04,1008.00,936.00,south
31,6.00,90.81,76.11,960.00,1040.00,south
32,6.20,89.67,67.42,880.00,984.00,south
33,6.40,88.30,58.94,904.00,872.00,south
34,6.60,84.37,48.76,796.00,900.00,south
35,6.80,81.01,39.66,776.00,804.00,south
36,7.00,75.47,28.77,716.00,836.00,south
37,7.20,71.02,20.10,596.00,632.00,s ext
38,7.40,70.17,14.52,576.00,380.00,s ext
39,7.60,67.89,11.29,444.00,236.00,s ext
40,7.80,71.86,13.90,384.00,284.00,s ext
41,8.00,77.27,13.80,452.00,420.00,s ext
42,8.20,84.60,13.65,524.00,400.00,s ext
43,8.40,93.97,12.16,576.00,564.00,s ext
44,8.60,109.24,9.68,528.00,528.00,s ext
45,8.80,124.41,6.70,528.00,512.00,s ext
46,9.00,139.01,3.39,508.00,492.00,s ext
