Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00060.trk
Object,0
Samples,265
treatment,2,
cage,37,
mark,2,
id,107,
trial,3,
date,2009-07-29 13:11:21.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,77.54,185.97,480.00,368.00,n ext
2,0.20,76.32,191.50,440.00,352.00,n ext
3,0.40,77.27,193.29,408.00,232.00,n ext
4,0.60,85.92,191.97,412.00,404.00,n ext
5,0.80,96.82,190.21,304.00,556.00,n ext
6,1.00,105.61,188.04,508.00,572.00,n ext
7,1.20,117.72,187.83,448.00,684.00,n ext
8,1.40,127.55,188.06,616.00,608.00,n ext
9,1.60,139.02,189.48,604.00,612.00,n ext
10,1.80,149.88,190.90,576.00,508.00,n ext
11,2.00,158.33,192.29,536.00,336.00,n ext
12,2.20,161.72,190.68,600.00,464.00,n ext
13,2.40,164.10,188.41,584.00,424.00,n ext
14,2.60,162.71,184.38,688.00,456.00,north
15,2.80,160.20,178.78,628.00,500.00,north
16,3.00,158.62,174.82,728.00,452.00,north
17,3.20,154.75,168.42,724.00,524.00,north
18,3.40,152.31,162.86,724.00,592.00,north
19,3.60,151.05,157.99,816.00,644.00,north
20,3.80,152.21,155.22,840.00,600.00,north
21,4.00,151.69,151.55,812.00,492.00,east
22,4.20,149.76,147.17,708.00,584.00,east
23,4.40,148.02,142.76,760.00,540.00,east
24,4.60,144.82,137.17,840.00,464.00,east
25,4.80,141.19,131.29,796.00,476.00,east
26,5.00,138.14,126.57,828.00,416.00,east
27,5.20,133.94,121.42,764.00,792.00,east
28,5.40,131.01,119.36,916.00,416.00,east
29,5.60,126.09,115.96,848.00,636.00,east
30,5.80,121.40,113.02,916.00,588.00,east
31,6.00,116.95,109.83,976.00,684.00,east
32,6.20,112.70,107.00,992.00,704.00,east
33,6.40,108.79,102.64,928.00,824.00,east
34,6.60,106.81,98.71,892.00,652.00,east
35,6.80,106.15,94.35,964.00,712.00,south
36,7.00,106.44,88.13,900.00,728.00,south
37,7.20,107.72,84.34,880.00,492.00,south
38,7.40,109.85,80.39,924.00,564.00,south
39,7.60,112.58,77.55,788.00,552.00,south
40,7.80,115.30,75.21,720.00,412.00,south
41,8.00,119.16,73.95,772.00,500.00,south
42,8.20,122.07,73.41,712.00,476.00,south
43,8.40,125.54,74.88,724.00,484.00,south
44,8.60,128.48,75.73,888.00,412.00,south
45,8.80,131.74,77.35,820.00,572.00,east
46,9.00,135.25,78.24,800.00,500.00,east
47,9.20,139.44,79.13,852.00,540.00,east
48,9.40,144.04,81.22,824.00,660.00,east
49,9.60,148.64,81.61,804.00,556.00,east
50,9.80,151.89,82.38,792.00,420.00,east
51,10.00,156.24,81.94,664.00,624.00,east
52,10.20,157.11,84.50,624.00,344.00,east
53,10.40,158.53,88.56,692.00,452.00,east
54,10.60,158.61,92.73,648.00,292.00,east
55,10.80,157.79,99.52,700.00,404.00,east
56,11.00,155.79,106.97,708.00,384.00,east
57,11.20,154.98,111.74,740.00,352.00,east
58,11.40,152.98,117.97,676.00,496.00,east
59,11.60,154.31,124.21,668.00,480.00,east
60,11.80,155.60,128.18,808.00,460.00,east
61,12.00,158.34,135.12,780.00,428.00,east
62,12.20,162.06,141.77,828.00,448.00,east
63,12.40,167.42,152.50,772.00,512.00,east
64,12.60,169.74,157.01,796.00,304.00,east
65,12.80,174.32,165.03,716.00,688.00,east
66,13.00,179.64,171.63,744.00,452.00,east
67,13.20,183.89,175.98,724.00,340.00,east
68,13.40,188.23,180.55,656.00,660.00,e ext
69,13.60,188.35,178.53,664.00,472.00,e ext
70,13.80,185.77,172.60,668.00,292.00,e ext
71,14.00,182.42,165.61,684.00,288.00,east
72,14.20,177.51,154.84,688.00,396.00,east
73,14.40,174.04,147.32,720.00,400.00,east
74,14.60,171.82,140.74,784.00,456.00,east
75,14.80,169.89,134.23,736.00,384.00,east
76,15.00,169.11,128.32,724.00,372.00,east
77,15.20,167.74,121.86,700.00,528.00,east
78,15.40,165.89,116.56,744.00,324.00,east
79,15.60,161.89,109.10,696.00,472.00,east
80,15.80,158.91,105.30,692.00,292.00,east
81,16.00,156.08,101.82,688.00,412.00,east
82,16.20,152.21,95.94,720.00,552.00,reveral larger
83,16.40,148.69,90.81,672.00,584.00,reveral larger
84,16.60,145.18,87.46,672.00,512.00,reveral larger
85,16.80,142.24,85.55,660.00,476.00,east
86,17.00,137.51,85.98,680.00,564.00,east
87,17.20,131.99,87.35,672.00,576.00,east
88,17.40,126.88,90.10,660.00,556.00,east
89,17.60,121.08,93.89,656.00,644.00,east
