Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00029.trk
Object,0
Samples,290
treatment,1,
cage,30,
mark,2,
id,100,
trial,2,
date,2009-07-29 10:57:40.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,108.63,11.78,280.00,304.00,s ext
2,0.20,108.63,11.78,412.00,212.00,s ext
3,0.40,107.38,9.82,284.00,272.00,s ext
4,0.60,102.93,13.11,360.00,316.00,s ext
5,0.80,93.45,16.14,264.00,544.00,s ext
6,1.00,91.30,19.94,408.00,496.00,s ext
7,1.20,86.11,22.38,480.00,336.00,south
8,1.40,79.68,25.21,356.00,380.00,south
9,1.60,79.81,26.99,472.00,220.00,south
10,1.80,77.10,29.93,392.00,312.00,south
11,2.00,75.72,30.49,484.00,268.00,south
12,2.20,75.85,31.34,588.00,216.00,south
13,2.40,76.11,33.03,636.00,256.00,south
14,2.60,76.37,34.70,528.00,268.00,south
15,2.80,76.64,36.35,600.00,232.00,south
16,3.00,76.77,37.17,532.00,204.00,south
17,3.20,77.05,38.79,520.00,292.00,south
18,3.40,79.69,39.39,496.00,344.00,south
19,3.60,82.18,38.28,540.00,292.00,south
20,3.80,82.18,38.28,668.00,192.00,south
21,4.00,83.46,37.70,680.00,236.00,south
22,4.20,86.10,35.61,708.00,404.00,south
23,4.40,86.06,33.07,660.00,296.00,south
24,4.60,84.50,28.53,688.00,332.00,south
25,4.80,81.20,23.64,596.00,388.00,south
26,5.00,79.35,19.73,640.00,284.00,s ext
27,5.20,77.38,15.72,652.00,252.00,s ext
28,5.40,75.59,15.45,584.00,132.00,s ext
29,5.60,75.51,14.50,412.00,196.00,s ext
30,5.80,77.38,15.72,360.00,276.00,s ext
31,6.00,84.54,15.60,336.00,392.00,s ext
32,6.20,93.33,17.12,380.00,396.00,s ext
33,6.40,99.91,19.14,476.00,376.00,s ext
34,6.60,105.89,21.83,508.00,352.00,south
35,6.80,111.11,25.21,560.00,356.00,south
36,7.00,115.46,29.27,584.00,464.00,south
37,7.20,115.88,35.39,584.00,456.00,south
38,7.40,115.23,40.59,604.00,492.00,south
39,7.60,112.07,46.76,612.00,448.00,south
40,7.80,109.11,53.37,640.00,540.00,south
41,8.00,106.79,58.84,752.00,504.00,south
42,8.20,104.66,64.74,752.00,584.00,south
43,8.40,102.98,69.64,776.00,512.00,south
44,8.60,102.85,75.71,828.00,700.00,south
45,8.80,103.02,79.65,832.00,596.00,south
46,9.00,104.42,84.22,852.00,644.00,south
47,9.20,106.44,88.13,920.00,572.00,south
48,9.40,107.64,92.61,892.00,596.00,south
49,9.60,110.05,97.20,964.00,616.00,east
50,9.80,111.93,101.83,852.00,624.00,east
51,10.00,113.97,106.61,932.00,592.00,east
52,10.20,116.26,111.59,940.00,568.00,east
53,10.40,118.23,116.62,936.00,588.00,east
54,10.60,120.49,121.19,952.00,608.00,east
55,10.80,121.76,126.67,892.00,724.00,north
56,11.00,121.62,130.90,916.00,736.00,north
57,11.20,119.70,133.80,940.00,600.00,north
58,11.40,116.68,136.39,972.00,600.00,north
59,11.60,113.26,139.10,908.00,584.00,north
60,11.80,109.38,141.99,880.00,652.00,north
61,12.00,105.99,145.31,892.00,636.00,north
62,12.20,102.10,148.88,836.00,456.00,north
63,12.40,97.45,153.44,940.00,576.00,north
64,12.60,92.02,158.43,832.00,580.00,north
65,12.80,86.11,163.11,812.00,436.00,north
66,13.00,79.88,167.45,712.00,396.00,north
67,13.20,73.00,172.21,656.00,560.00,north
68,13.40,66.37,174.13,608.00,424.00,north
69,13.60,61.00,174.55,688.00,392.00,north
70,13.80,55.09,174.69,640.00,400.00,north
71,14.00,53.85,172.27,684.00,332.00,north
72,14.20,53.60,168.97,760.00,428.00,north
73,14.40,54.29,164.78,760.00,512.00,north
74,14.60,56.92,159.29,788.00,484.00,north
75,14.80,59.40,153.89,864.00,508.00,north
76,15.00,62.86,146.85,792.00,624.00,north
77,15.20,65.39,140.75,796.00,580.00,north
78,15.40,68.77,133.68,820.00,632.00,north
79,15.60,71.54,126.80,896.00,660.00,west
80,15.80,74.35,119.98,932.00,692.00,west
81,16.00,76.49,113.41,980.00,696.00,west
82,16.20,78.15,106.33,880.00,732.00,west
83,16.40,79.65,100.23,920.00,640.00,west
84,16.60,81.26,95.15,956.00,764.00,west
85,16.80,83.22,91.08,824.00,644.00,west
86,17.00,86.41,89.38,824.00,592.00,south
87,17.20,89.63,88.29,784.00,504.00,south
88,17.40,94.15,88.59,856.00,536.00,south
89,17.60,98.71,88.07,896.00,592.00,south
90,17.80,102.54,88.48,852.00,508.00,south
91,18.00,106.44,88.13,844.00,528.00,south
92,18.20,111.26,89.58,728.00,580.00,south
93,18.40,113.02,90.27,820.00,476.00,south
94,18.60,114.90,93.65,836.00,496.00,east
95,18.80,117.34,97.87,924.00,584.00,east
96,19.00,118.76,101.48,960.00,532.00,east
97,19.20,121.50,106.85,880.00,648.00,east
98,19.40,123.98,111.73,904.00,608.00,east
99,19.60,126.76,116.20,936.00,608.00,east
100,19.80,130.59,121.33,940.00,620.00,east
101,20.00,135.62,127.37,952.00,556.00,east
102,20.20,141.30,134.19,900.00,604.00,east
103,20.40,148.24,141.60,836.00,592.00,east
104,20.60,155.03,149.36,836.00,576.00,east
105,20.80,161.58,156.02,812.00,448.00,east
106,21.00,167.54,162.50,772.00,568.00,east
107,21.20,173.71,168.28,728.00,612.00,east
108,21.40,177.11,169.76,632.00,520.00,east
109,21.60,178.41,169.03,768.00,392.00,east
110,21.80,177.58,164.39,752.00,416.00,east
111,22.00,176.46,157.98,716.00,436.00,east
112,22.20,175.34,149.58,676.00,432.00,east
113,22.40,173.61,142.14,636.00,560.00,east
114,22.60,171.19,132.45,636.00,472.00,east
115,22.80,167.85,123.35,692.00,464.00,east
116,23.00,162.65,112.24,724.00,520.00,east
117,23.20,158.99,103.94,728.00,532.00,east
118,23.40,156.02,95.15,696.00,568.00,east
119,23.60,155.21,83.31,736.00,624.00,east
120,23.80,155.04,75.84,760.00,536.00,east
121,24.00,155.21,65.40,700.00,636.00,east
122,24.20,155.27,59.11,712.00,548.00,east
123,24.40,156.01,51.21,712.00,592.00,east
124,24.60,155.06,47.51,736.00,520.00,south
125,24.80,152.95,44.06,732.00,572.00,south
126,25.00,152.43,39.93,704.00,548.00,south
127,25.20,150.01,37.72,680.00,496.00,south
128,25.40,146.09,36.16,696.00,600.00,south
129,25.60,139.17,37.07,660.00,596.00,south
130,25.80,132.79,37.13,716.00,472.00,south
131,26.00,125.80,36.77,764.00,480.00,south
132,26.20,118.15,35.88,648.00,524.00,south
133,26.40,109.51,35.28,720.00,488.00,south
134,26.60,100.14,34.82,656.00,480.00,south
135,26.80,91.85,32.77,644.00,452.00,south
136,27.00,78.69,31.08,508.00,560.00,south
137,27.20,69.72,29.08,556.00,392.00,south
138,27.40,62.40,27.73,600.00,380.00,south
139,27.60,52.47,25.52,540.00,484.00,south
140,27.80,46.27,24.73,528.00,380.00,south
141,28.00,42.82,24.23,524.00,292.00,south
