Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00111.trk
Object,0
Samples,247
treatment,3,
cage,52,
mark,1,
id,62,
trial,3,
date,2009-07-30 12:04:05.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,70.07,184.14,384.00,228.00,n ext
2,0.20,58.80,191.14,112.00,344.00,n ext
3,0.40,56.16,192.53,236.00,124.00,n ext
4,0.60,54.26,192.92,352.00,140.00,n ext
5,0.80,53.64,189.70,416.00,472.00,n ext
6,1.00,50.83,189.57,464.00,312.00,n ext
7,1.20,46.32,188.46,460.00,364.00,n ext
8,1.40,43.87,186.98,568.00,340.00,n ext
9,1.60,42.39,186.04,584.00,256.00,n ext
10,1.80,42.18,182.63,668.00,380.00,north
11,2.00,42.24,179.28,692.00,400.00,north
12,2.20,46.03,173.85,728.00,452.00,north
13,2.40,48.38,169.06,716.00,436.00,north
14,2.60,52.23,164.32,796.00,360.00,north
15,2.80,55.43,159.24,756.00,440.00,north
16,3.00,61.03,152.65,800.00,556.00,north
17,3.20,66.51,145.62,772.00,532.00,north
18,3.40,70.42,139.24,872.00,572.00,north
19,3.60,74.92,132.22,884.00,684.00,north
20,3.80,78.23,125.00,912.00,708.00,north
21,4.00,79.69,119.49,924.00,684.00,west
22,4.20,80.95,113.38,932.00,624.00,west
23,4.40,82.23,108.05,996.00,624.00,west
24,4.60,83.72,102.90,972.00,632.00,west
25,4.80,85.53,97.38,1036.00,712.00,west
26,5.00,87.66,92.17,1008.00,740.00,west
27,5.20,89.63,87.06,996.00,716.00,south
28,5.40,90.94,82.42,860.00,672.00,south
29,5.60,93.05,77.20,892.00,616.00,south
30,5.80,94.64,72.94,832.00,572.00,south
31,6.00,95.64,67.73,796.00,532.00,south
32,6.20,97.60,64.47,828.00,456.00,south
33,6.40,99.70,61.77,816.00,420.00,south
34,6.60,102.96,58.93,864.00,528.00,south
35,6.80,108.50,55.72,864.00,496.00,south
36,7.00,113.98,53.59,808.00,432.00,south
37,7.20,121.02,49.96,784.00,512.00,south
38,7.40,128.48,45.62,740.00,420.00,south
39,7.60,133.19,43.25,756.00,320.00,south
40,7.80,138.49,41.17,744.00,428.00,south
41,8.00,143.75,38.78,740.00,428.00,south
42,8.20,148.66,37.73,756.00,520.00,south
43,8.40,151.90,38.80,712.00,492.00,south
44,8.60,154.57,39.37,728.00,416.00,south
45,8.80,156.34,41.24,688.00,384.00,south
46,9.00,156.90,43.19,728.00,280.00,south
47,9.20,156.58,45.79,708.00,332.00,south
48,9.40,156.93,47.23,744.00,276.00,east
49,9.60,156.01,51.21,692.00,308.00,east
50,9.80,155.19,55.29,680.00,332.00,east
51,10.00,154.27,58.60,688.00,256.00,east
52,10.20,153.44,61.94,676.00,236.00,east
53,10.40,153.69,62.84,668.00,200.00,east
54,10.60,151.76,67.73,644.00,504.00,east
55,10.80,150.88,70.14,704.00,268.00,east
56,11.00,148.93,73.89,796.00,316.00,east
57,11.20,147.12,77.51,700.00,272.00,east
58,11.40,146.07,78.78,728.00,172.00,east
59,11.60,144.44,82.19,756.00,252.00,east
60,11.80,143.46,83.36,852.00,328.00,east
61,12.00,141.56,85.61,820.00,312.00,east
62,12.20,139.96,86.74,832.00,252.00,east
63,12.40,137.50,88.82,820.00,324.00,east
64,12.60,135.97,89.81,828.00,304.00,east
65,12.80,134.00,89.87,808.00,468.00,east
66,13.00,132.69,89.91,856.00,408.00,east
67,13.20,131.39,89.95,872.00,392.00,east
68,13.40,129.83,88.34,776.00,448.00,east
69,13.60,130.03,85.02,756.00,380.00,east
70,13.80,131.01,81.59,776.00,404.00,east
71,14.00,133.12,77.04,804.00,404.00,east
72,14.20,135.85,72.99,820.00,336.00,east
73,14.40,138.41,69.66,852.00,320.00,east
74,14.60,141.13,66.14,804.00,488.00,east
75,14.80,144.30,63.14,752.00,436.00,east
76,15.00,147.35,61.81,772.00,468.00,east
77,15.20,149.13,61.92,740.00,376.00,east
78,15.40,151.42,60.89,736.00,356.00,east
79,15.60,151.68,64.68,696.00,408.00,east
80,15.80,152.05,68.69,684.00,364.00,east
81,16.00,152.65,70.66,756.00,224.00,east
82,16.20,152.50,75.21,736.00,300.00,east
83,16.40,152.52,79.90,768.00,328.00,east
84,16.60,153.75,83.42,792.00,320.00,east
85,16.80,154.38,87.19,768.00,312.00,east
86,17.00,155.13,91.10,728.00,360.00,east
87,17.20,156.02,95.15,740.00,300.00,east
88,17.40,157.33,96.70,800.00,276.00,east
89,17.60,158.99,103.94,700.00,460.00,east
