Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00089.trk
Object,0
Samples,212
treatment,3,
cage,42,
mark,2,
id,82,
trial,2,
date,2009-07-30 10:35:30.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,105.73,15.99,296.00,84.00,s ext
2,0.20,102.69,14.13,356.00,164.00,s ext
3,0.40,101.12,13.17,368.00,124.00,s ext
4,0.60,99.30,13.20,396.00,100.00,s ext
5,0.80,98.92,15.21,292.00,296.00,s ext
6,1.00,93.33,17.12,364.00,336.00,s ext
7,1.20,91.30,19.94,440.00,236.00,s ext
8,1.40,89.47,21.72,396.00,260.00,south
9,1.60,89.30,24.50,372.00,280.00,south
10,1.80,89.16,27.23,444.00,200.00,south
11,2.00,89.04,29.90,492.00,208.00,south
12,2.20,90.41,32.66,488.00,356.00,south
13,2.40,91.80,33.64,532.00,308.00,south
14,2.60,95.96,34.74,540.00,288.00,south
15,2.80,95.86,35.60,604.00,160.00,south
16,3.00,99.85,36.56,572.00,416.00,south
17,3.20,102.05,39.12,580.00,296.00,south
18,3.40,104.10,41.60,568.00,292.00,south
19,3.60,105.79,44.84,620.00,284.00,south
20,3.80,107.12,48.81,608.00,404.00,south
21,4.00,108.08,53.45,648.00,408.00,south
22,4.20,109.85,57.88,664.00,464.00,south
23,4.40,111.36,62.17,720.00,416.00,south
24,4.60,112.87,65.63,712.00,504.00,south
25,4.80,115.47,67.43,656.00,536.00,south
26,5.00,116.34,69.44,696.00,408.00,south
27,5.20,119.20,69.66,752.00,424.00,south
28,5.40,121.70,70.59,664.00,664.00,south
29,5.60,122.07,73.41,692.00,364.00,south
30,5.80,122.19,77.02,756.00,424.00,south
31,6.00,122.14,81.40,724.00,512.00,south
32,6.20,122.21,85.80,752.00,452.00,east
33,6.40,122.27,90.97,796.00,540.00,east
34,6.60,123.45,94.72,832.00,484.00,east
35,6.80,124.13,98.54,808.00,536.00,east
36,7.00,125.29,99.43,648.00,696.00,east
37,7.20,126.55,99.59,672.00,408.00,east
38,7.40,128.76,97.43,728.00,264.00,east
39,7.60,130.28,95.89,776.00,296.00,east
40,7.80,132.49,94.29,760.00,320.00,east
41,8.00,134.76,92.58,812.00,300.00,east
42,8.20,138.63,89.74,728.00,460.00,reveral larger
43,8.40,141.76,87.62,768.00,368.00,reveral larger
44,8.60,144.74,86.40,628.00,388.00,reveral larger
45,8.80,147.23,81.80,588.00,616.00,east
46,9.00,147.83,77.36,628.00,320.00,east
47,9.20,147.88,73.13,600.00,340.00,east
48,9.40,147.66,70.16,620.00,268.00,east
49,9.60,147.79,68.15,652.00,392.00,east
50,9.80,145.73,67.02,612.00,368.00,east
51,10.00,144.70,66.50,592.00,372.00,east
52,10.20,140.92,69.66,588.00,356.00,east
53,10.40,136.91,73.52,604.00,360.00,east
