Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00101.trk
Object,0
Samples,450
treatment,1,
cage,51,
mark,2,
id,94,
trial,2,
date,2009-07-30 11:31:53.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,107.75,14.87,500.00,368.00,s ext
2,0.20,118.05,9.75,440.00,404.00,s ext
3,0.40,119.43,10.57,584.00,304.00,s ext
4,0.60,123.00,9.99,516.00,340.00,s ext
5,0.80,129.03,10.79,508.00,472.00,s ext
6,1.00,130.82,13.29,516.00,376.00,s ext
7,1.20,130.84,16.12,488.00,388.00,south
8,1.40,131.36,17.85,552.00,240.00,south
9,1.60,136.39,18.25,568.00,504.00,south
10,1.80,135.80,19.33,676.00,300.00,south
11,2.00,142.43,16.26,688.00,412.00,south
12,2.20,143.93,15.72,644.00,388.00,south
13,2.40,146.13,14.03,596.00,360.00,south
14,2.60,149.85,9.97,688.00,340.00,s ext
15,2.80,150.52,7.08,588.00,300.00,s ext
16,3.00,150.52,7.08,652.00,192.00,s ext
17,3.20,147.27,8.31,644.00,408.00,s ext
18,3.40,144.94,10.04,664.00,428.00,s ext
19,3.60,138.46,12.16,700.00,428.00,s ext
20,3.80,130.84,16.12,692.00,512.00,south
21,4.00,125.08,19.31,676.00,400.00,south
22,4.20,119.52,22.22,648.00,348.00,south
23,4.40,115.35,25.64,680.00,280.00,south
24,4.60,110.24,28.06,744.00,376.00,south
25,4.80,105.11,31.15,744.00,344.00,south
26,5.00,99.02,33.05,772.00,540.00,south
27,5.20,94.40,36.39,704.00,516.00,south
28,5.40,92.80,39.66,712.00,384.00,south
29,5.60,92.61,42.93,740.00,420.00,south
30,5.80,93.58,47.81,764.00,464.00,south
31,6.00,95.59,51.85,812.00,400.00,south
32,6.20,97.39,55.76,760.00,428.00,south
33,6.40,98.04,59.50,792.00,392.00,south
34,6.60,99.46,63.90,888.00,520.00,south
35,6.80,100.02,66.74,904.00,416.00,south
36,7.00,102.17,69.61,940.00,564.00,south
37,7.20,104.91,72.40,904.00,564.00,south
38,7.40,107.42,75.09,972.00,524.00,south
39,7.60,111.87,77.60,904.00,668.00,south
40,7.80,114.83,79.41,988.00,540.00,south
41,8.00,117.66,81.22,1032.00,540.00,south
42,8.20,121.05,82.99,964.00,572.00,south
43,8.40,123.92,84.15,988.00,552.00,east
44,8.60,127.86,83.67,968.00,580.00,east
45,8.80,132.09,82.24,1048.00,632.00,east
46,9.00,137.01,78.73,1004.00,620.00,east
47,9.20,142.89,74.53,1004.00,640.00,east
48,9.40,148.82,68.77,980.00,608.00,east
49,9.60,154.45,62.52,912.00,548.00,east
50,9.80,161.13,54.18,880.00,624.00,east
51,10.00,166.97,46.76,872.00,480.00,east
52,10.20,174.00,36.13,792.00,560.00,east
53,10.40,180.97,26.20,852.00,412.00,east
54,10.60,188.62,15.47,736.00,492.00,east
55,10.80,195.84,5.74,708.00,468.00,e ext
56,11.00,202.57,-3.66,692.00,336.00,e ext
57,11.20,204.84,-6.60,672.00,252.00,e ext
58,11.40,202.75,-4.57,688.00,336.00,e ext
59,11.60,205.46,-9.26,552.00,504.00,e ext
60,11.80,206.96,-12.01,636.00,380.00,e ext
61,12.00,208.73,-15.51,680.00,468.00,e ext
62,12.20,209.60,-18.41,592.00,640.00,s ext
63,12.40,210.40,-21.00,592.00,528.00,s ext
64,12.60,208.45,-20.30,600.00,512.00,s ext
65,12.80,207.44,-20.15,548.00,460.00,s ext
66,13.00,206.34,-19.92,592.00,476.00,s ext
67,13.20,202.47,-17.69,660.00,548.00,s ext
68,13.40,196.91,-13.87,692.00,536.00,s ext
69,13.60,189.58,-9.17,648.00,564.00,s ext
70,13.80,181.81,-4.84,680.00,520.00,s ext
71,14.00,174.06,-2.73,676.00,652.00,s ext
72,14.20,166.88,-1.93,660.00,616.00,s ext
73,14.40,161.29,-1.81,648.00,492.00,s ext
74,14.60,156.16,0.38,468.00,340.00,s ext
75,14.80,151.94,2.94,432.00,244.00,s ext
76,15.00,150.24,3.58,436.00,172.00,s ext
77,15.20,145.83,4.21,492.00,296.00,s ext
78,15.40,143.40,5.95,552.00,276.00,s ext
79,15.60,139.96,7.01,564.00,364.00,s ext
80,15.80,133.61,7.76,504.00,420.00,s ext
81,16.00,125.26,8.58,556.00,452.00,s ext
82,16.20,118.05,9.75,600.00,388.00,s ext
83,16.40,109.24,9.68,568.00,504.00,s ext
84,16.60,101.56,11.12,568.00,472.00,s ext
85,16.80,95.82,12.19,348.00,348.00,s ext
86,17.00,90.37,11.03,376.00,316.00,s ext
87,17.20,86.73,8.80,280.00,248.00,s ext
88,17.40,88.48,10.94,388.00,236.00,s ext
89,17.60,90.27,12.04,352.00,196.00,s ext
90,17.80,93.97,12.16,472.00,352.00,s ext
91,18.00,99.50,12.19,540.00,396.00,s ext
92,18.20,105.25,10.97,504.00,300.00,s ext
93,18.40,112.94,9.35,472.00,480.00,s ext
94,18.60,119.43,10.57,416.00,496.00,s ext
95,18.80,127.30,11.16,392.00,464.00,s ext
96,19.00,129.68,12.59,500.00,268.00,s ext
97,19.20,135.20,13.10,536.00,364.00,s ext
98,19.40,137.58,16.09,572.00,396.00,south
99,19.60,140.28,17.88,576.00,324.00,south
100,19.80,142.17,22.32,628.00,508.00,south
101,20.00,146.27,22.30,676.00,464.00,south
102,20.20,150.12,22.15,716.00,448.00,south
103,20.40,155.79,20.05,832.00,556.00,south
104,20.60,164.68,14.94,736.00,552.00,south
105,20.80,172.25,10.02,752.00,456.00,south
106,21.00,183.23,0.82,708.00,500.00,south
107,21.20,192.10,-6.83,680.00,444.00,s ext
108,21.40,202.46,-16.79,580.00,428.00,s ext
109,21.60,207.79,-22.10,600.00,236.00,s ext
