Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00080.trk
Object,0
Samples,56
treatment,2,
cage,41,
mark,1,
id,73,
trial,2,
date,2009-07-30 10:05:43.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,102.69,14.13,216.00,216.00,s ext
2,0.20,104.48,14.06,312.00,168.00,s ext
3,0.40,111.09,9.53,316.00,268.00,s ext
4,0.60,120.29,8.41,388.00,416.00,s ext
5,0.80,124.78,9.67,432.00,428.00,s ext
6,1.00,133.61,10.68,448.00,472.00,s ext
7,1.20,137.84,13.27,400.00,368.00,s ext
8,1.40,140.28,17.88,424.00,360.00,south
9,1.60,140.65,21.20,520.00,336.00,south
10,1.80,138.94,26.02,424.00,416.00,south
11,2.00,136.02,31.18,524.00,372.00,south
12,2.20,131.12,38.48,492.00,392.00,south
13,2.40,128.75,43.19,592.00,348.00,south
14,2.60,126.57,47.74,560.00,336.00,south
15,2.80,125.15,52.74,608.00,432.00,south
16,3.00,125.12,56.51,656.00,376.00,south
17,3.20,124.19,60.48,528.00,520.00,south
18,3.40,121.82,62.56,508.00,324.00,south
19,3.60,117.88,64.86,656.00,364.00,south
20,3.80,113.48,66.27,712.00,376.00,south
21,4.00,107.64,66.78,720.00,472.00,south
22,4.20,100.78,67.48,752.00,600.00,south
23,4.40,93.95,66.82,772.00,580.00,south
24,4.60,86.22,66.62,752.00,596.00,south
25,4.80,80.61,67.53,724.00,620.00,south
26,5.00,76.47,69.73,696.00,596.00,south
27,5.20,74.41,73.20,652.00,620.00,south
28,5.40,73.95,77.42,684.00,552.00,south
29,5.60,74.87,83.04,724.00,512.00,west
30,5.80,76.69,88.43,740.00,488.00,west
31,6.00,77.46,94.18,728.00,508.00,west
32,6.20,79.09,99.43,776.00,512.00,west
33,6.40,81.08,103.88,844.00,564.00,west
34,6.60,83.94,108.83,876.00,664.00,west
35,6.80,86.48,111.55,932.00,624.00,west
36,7.00,90.93,114.25,824.00,676.00,north
37,7.20,95.26,115.14,916.00,588.00,north
38,7.40,100.89,116.95,852.00,704.00,north
39,7.60,105.46,118.28,872.00,588.00,north
40,7.80,110.83,120.66,920.00,720.00,north
41,8.00,115.68,120.81,924.00,628.00,north
42,8.20,121.78,120.39,868.00,736.00,east
43,8.40,126.31,118.82,880.00,652.00,east
44,8.60,130.79,117.04,876.00,644.00,east
45,8.80,133.98,115.22,916.00,520.00,east
46,9.00,137.24,113.12,732.00,504.00,reveral larger
47,9.20,140.60,110.69,764.00,552.00,platform reversal
48,9.40,143.39,108.67,736.00,492.00,platform reversal
49,9.60,144.83,107.04,732.00,348.00,platform reversal
50,9.80,145.53,107.26,672.00,220.00,platform reversal
51,10.00,145.53,107.26,692.00,212.00,platform reversal
52,10.20,146.22,108.55,684.00,216.00,platform reversal
53,10.40,146.95,107.70,668.00,312.00,platform reversal
54,10.60,147.69,106.82,628.00,328.00,platform reversal
55,10.80,147.78,104.59,652.00,320.00,platform reversal
56,11.00,147.14,103.30,692.00,280.00,platform reversal
