Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0005\data\track_00022.trk
Object,0
Samples,104
treatment,4,
cage,33,
mark,2,
id,103,
trial,1,
date,2009-07-29 10:31:32.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,1.33,199.02,276.00,552.00,n ext
2,0.20,-6.05,205.69,296.00,324.00,n ext
3,0.40,-11.14,210.54,432.00,248.00,n ext
4,0.60,-21.63,220.86,352.00,312.00,n ext
5,0.80,-18.49,217.42,352.00,304.00,n ext
6,1.00,-11.84,210.63,528.00,440.00,n ext
7,1.20,-10.12,208.44,456.00,328.00,n ext
8,1.40,-9.57,207.29,484.00,332.00,w ext
9,1.60,-6.49,203.36,524.00,264.00,w ext
10,1.80,-1.96,197.07,560.00,292.00,w ext
11,2.00,0.61,193.79,612.00,284.00,w ext
12,2.20,2.29,190.65,636.00,384.00,w ext
13,2.40,2.90,188.20,696.00,420.00,w ext
14,2.60,3.48,185.54,748.00,340.00,w ext
15,2.80,3.05,183.39,764.00,392.00,w ext
16,3.00,1.47,182.72,804.00,368.00,w ext
17,3.20,0.84,181.12,808.00,300.00,w ext
18,3.40,1.12,178.68,820.00,308.00,w ext
19,3.60,4.32,171.71,736.00,484.00,w ext
20,3.80,5.38,167.08,712.00,376.00,w ext
21,4.00,8.09,161.39,748.00,284.00,w ext
22,4.20,11.31,152.39,744.00,348.00,w ext
23,4.40,16.80,137.68,692.00,476.00,w ext
24,4.60,19.54,128.71,716.00,408.00,w ext
25,4.80,21.33,118.10,708.00,456.00,w ext
26,5.00,21.27,109.05,640.00,348.00,w ext
27,5.20,21.16,103.54,716.00,260.00,w ext
28,5.40,21.85,96.50,636.00,312.00,w ext
29,5.60,22.16,91.28,664.00,268.00,w ext
30,5.80,23.17,84.87,720.00,312.00,w ext
31,6.00,25.53,78.11,716.00,388.00,west
32,6.20,26.78,72.91,688.00,364.00,west
33,6.40,28.86,70.16,732.00,404.00,west
34,6.60,30.39,69.92,672.00,340.00,west
35,6.80,33.60,70.92,676.00,324.00,west
36,7.00,36.95,73.21,704.00,324.00,west
37,7.20,40.86,74.65,768.00,464.00,west
38,7.40,44.51,74.88,828.00,476.00,west
39,7.60,46.51,74.17,804.00,344.00,west
40,7.80,48.82,71.99,792.00,492.00,west
41,8.00,50.97,72.54,824.00,216.00,west
42,8.20,53.42,71.68,840.00,496.00,west
43,8.40,55.06,70.44,872.00,472.00,west
44,8.60,56.68,69.31,852.00,404.00,west
45,8.80,57.48,67.75,880.00,356.00,west
46,9.00,58.26,66.27,832.00,368.00,west
47,9.20,57.66,64.60,848.00,408.00,west
48,9.40,57.57,62.66,856.00,296.00,west
49,9.60,57.78,61.58,924.00,260.00,west
50,9.80,57.30,58.89,848.00,316.00,south
51,10.00,56.21,56.45,800.00,320.00,south
52,10.20,54.66,53.19,864.00,368.00,south
53,10.40,53.84,51.55,816.00,240.00,south
54,10.60,50.64,46.75,824.00,352.00,south
55,10.80,48.27,42.57,756.00,404.00,south
56,11.00,45.62,39.28,776.00,300.00,south
57,11.20,42.28,35.06,760.00,320.00,south
58,11.40,39.33,31.61,668.00,340.00,south
59,11.60,37.53,28.98,736.00,412.00,south
60,11.80,37.02,27.22,764.00,308.00,south
61,12.00,37.92,26.33,708.00,312.00,south
62,12.20,39.76,25.37,724.00,392.00,south
63,12.40,40.41,23.52,724.00,312.00,south
64,12.60,43.27,23.25,732.00,384.00,south
65,12.80,46.36,22.85,672.00,316.00,south
66,13.00,49.27,21.40,700.00,468.00,south
67,13.20,53.65,22.41,580.00,296.00,south
68,13.40,59.99,24.64,644.00,352.00,south
69,13.60,68.00,27.82,632.00,372.00,south
70,13.80,75.85,31.34,696.00,456.00,south
71,14.00,84.67,34.58,736.00,456.00,south
72,14.20,93.02,36.31,768.00,448.00,south
73,14.40,102.22,38.26,788.00,572.00,south
74,14.60,110.83,39.46,788.00,488.00,south
75,14.80,119.25,39.07,804.00,544.00,south
76,15.00,128.08,38.61,792.00,564.00,south
77,15.20,136.91,36.43,824.00,592.00,south
78,15.40,144.28,34.05,804.00,556.00,south
79,15.60,151.42,31.17,768.00,500.00,south
80,15.80,157.24,28.51,716.00,508.00,south
81,16.00,161.24,28.05,740.00,488.00,south
82,16.20,163.89,28.30,764.00,472.00,south
83,16.40,165.50,29.95,752.00,500.00,south
84,16.60,167.76,30.49,708.00,396.00,south
85,16.80,167.12,33.21,756.00,296.00,south
86,17.00,166.61,36.78,664.00,484.00,east
87,17.20,164.55,42.47,728.00,400.00,east
88,17.40,161.90,48.75,680.00,400.00,east
89,17.60,158.38,57.63,724.00,508.00,east
90,17.80,155.49,66.40,784.00,476.00,east
91,18.00,152.85,76.30,800.00,584.00,east
92,18.20,151.60,83.60,656.00,440.00,east
93,18.40,150.54,88.46,720.00,328.00,reveral larger
94,18.60,149.00,93.18,692.00,388.00,reveral larger
95,18.80,147.53,98.83,820.00,440.00,platform reversal
96,19.00,146.61,100.93,844.00,336.00,platform reversal
97,19.20,146.52,102.03,808.00,156.00,platform reversal
98,19.40,146.44,103.13,852.00,188.00,platform reversal
99,19.60,147.08,104.41,792.00,284.00,platform reversal
100,19.80,147.02,105.51,848.00,304.00,platform reversal
101,20.00,148.40,107.04,920.00,256.00,platform reversal
102,20.20,148.38,108.16,936.00,208.00,platform reversal
103,20.40,148.40,107.04,836.00,252.00,platform reversal
104,20.60,147.69,106.82,840.00,252.00,platform reversal
