Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00031.trk,,,,,,,
Object,0,,,,,,,
Samples,113,,,,,,,
id,93,,,,,,,
trial,3,,,,,,,
date,37:04.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,155.14,117.23,432,480,east,-,101.45
2,0.2,147.82,111.48,456,560,east,9.31,94.05
3,0.4,139.37,106.95,444,588,east,9.59,85.77
4,0.6,130.53,103.55,464,612,east,9.47,77.26
5,0.8,121.92,100.42,488,672,east,9.16,69.19
6,1,114.19,99.56,492,612,east,7.78,61.74
7,1.2,108.61,100.81,512,668,east,5.72,56.03
8,1.4,102.32,104.05,520,592,east,7.08,49.25
9,1.6,97.38,109.33,504,584,north,7.23,43.72
10,1.8,93.11,113.97,540,492,north,6.31,39.36
11,2,87.36,119.35,540,584,north,7.87,34.05
12,2.2,82.3,122.82,472,516,west,6.13,29.79
13,2.4,77.23,125.03,516,500,west,5.54,25.59
14,2.6,69.98,126.1,476,536,west,7.33,19.54
15,2.8,64.15,126.53,464,404,west,5.84,14.87
16,3,57.55,126.42,460,444,west,6.6,9.89
17,3.2,50.12,126.51,444,488,west,7.43,6.18
18,3.4,42.59,125.11,428,480,west,7.66,4.22
19,3.6,34.9,121.97,392,492,west,8.31,6.42
20,3.8,28.56,120.15,440,440,west,6.59,11.16
21,4,22.06,118.2,416,464,west,6.79,17.13
22,4.2,15.38,117.03,376,400,w ext,6.78,23.58
23,4.4,9.39,116.68,328,344,w ext,6,29.53
24,4.6,4.11,115.16,300,260,w ext,5.5,34.76
25,4.8,0.49,113.36,232,292,w ext,4.04,38.38
26,5,1.17,107.94,172,324,w ext,5.47,38.07
27,5.2,1.82,102.56,188,272,w ext,5.42,38.4
28,5.4,6.1,98.35,208,380,w ext,6,35.54
29,5.6,10.22,92.33,328,456,w ext,7.3,34.58
30,5.8,15.17,86.7,392,456,west,7.5,33.71
31,6,20.81,79.59,408,456,west,9.08,35.09
32,6.2,25.69,75.61,424,392,west,6.29,35.63
33,6.4,32.19,72.18,392,456,west,7.35,36.11
34,6.6,38.71,71.63,404,468,west,6.55,35.04
35,6.8,45.98,72.96,412,456,west,7.39,33.04
36,7,52.39,77.27,444,504,west,7.72,29.15
37,7.2,57.88,83.48,472,532,west,8.29,24.43
38,7.4,62.44,90.71,508,524,west,8.55,20.31
39,7.6,66.86,96.82,512,508,west,7.55,18.79
40,7.8,71.88,104.1,508,620,west,8.84,19.54
41,8,76.1,110.41,548,544,west,7.6,22.41
42,8.2,81,115.92,500,584,west,7.37,27.33
43,8.4,86.64,120.03,524,568,north,6.98,33.45
44,8.6,93.75,122.88,488,548,north,7.66,40.99
45,8.8,100.2,125.19,540,532,north,6.85,47.78
46,9,108.87,126.46,548,592,north,8.77,56.53
47,9.2,116.95,128.67,508,608,north,8.38,64.89
48,9.4,123.77,132.51,544,524,north,7.82,72.37
49,9.6,131.55,136.87,476,564,north,8.92,80.98
50,9.8,140.62,144.43,428,576,east,11.81,91.84
51,10,149.18,150.95,412,528,east,10.76,102.07
52,10.2,157.19,157.02,392,444,east,10.05,111.72
53,10.4,166.59,165.09,328,472,east,12.38,123.49
54,10.6,172.81,172.47,300,380,e ext,9.65,132.21
55,10.8,176.85,181.24,304,332,e ext,9.65,139.75
56,11,180.88,189.32,256,256,e ext,9.04,147.2
57,11.2,183.67,194.93,184,200,e ext,6.26,152.45
58,11.4,185.43,194.84,148,164,e ext,1.76,153.91
59,11.6,188.74,193.48,84,224,e ext,3.58,156.08
60,11.8,187.64,187.63,108,168,e ext,5.95,152.28
61,12,186.58,181.87,140,208,e ext,5.86,148.7
62,12.2,187.07,174.8,236,280,e ext,7.08,146.14
63,12.4,186.63,167.33,264,284,e ext,7.49,142.88
64,12.6,186.23,159.9,236,260,e ext,7.43,140
65,12.8,184.96,152.21,284,264,e ext,7.79,136.55
66,13,184.17,141.68,312,372,e ext,10.57,133.34
67,13.2,182.03,132.96,356,356,e ext,8.97,129.69
68,13.4,179.88,123.43,376,460,e ext,9.77,126.49
69,13.6,177.65,112.11,432,464,east,11.54,123.87
70,13.8,176.31,100.06,408,576,east,12.12,123.16
71,14,176.04,89.04,376,456,e ext,11.03,124.48
72,14.2,174.49,80.18,368,408,e ext,9,124.81
73,14.4,171.68,73.7,336,336,e ext,7.06,123.85
74,14.6,168.31,68.56,268,356,east,6.14,122.3
75,14.8,164.41,65.7,316,280,east,4.84,119.69
76,15,158.53,65.33,352,316,east,5.9,114.4
77,15.2,152.76,64.95,372,388,east,5.78,109.28
78,15.4,146.39,64.7,380,416,east,6.37,103.64
79,15.6,139.42,63.7,456,516,east,7.04,97.91
80,15.8,133.23,63.26,448,472,east,6.2,92.74
81,16,127.77,65.64,476,444,east,5.96,86.83
82,16.2,122.31,69.28,504,500,south,6.56,80.28
83,16.4,117.53,72.59,540,492,south,5.82,74.48
84,16.6,110.67,77.19,616,628,south,8.26,66.23
85,16.8,104.46,82.15,616,656,south,7.95,58.38
86,17,96.12,86.16,588,724,south,9.25,49.15
87,17.2,88.41,87.94,588,648,south,7.91,41.63
88,17.4,79.91,88.91,536,644,west,8.56,33.99
89,17.6,72.71,89.19,524,540,west,7.2,28.18
90,17.8,65.4,89.43,524,584,west,7.31,23.05
91,18,57.16,86.5,452,592,west,8.74,21.35
92,18.2,51,83.51,480,468,west,6.85,22.76
93,18.4,43.84,79.33,508,460,west,8.29,26.73
94,18.6,38.92,76.02,420,448,west,5.93,30.7
95,18.8,34.86,76.24,332,488,west,4.06,31.44
96,19,34.16,78.79,408,268,west,2.65,29.21
97,19.2,32.67,82.13,372,292,west,3.67,26.64
98,19.4,32.87,87.48,400,284,west,5.35,21.77
99,19.6,33.88,93.7,412,332,west,6.3,16
100,19.8,35.57,97.23,368,276,west,3.92,12.15
101,20,38.81,100.7,400,328,west,4.75,7.45
102,20.2,42.76,104.02,428,340,west,5.16,2.55
103,20.4,45.08,105.62,380,240,west,2.82,0.55
104,20.6,45.85,108,436,256,platform,2.51,0
105,20.8,45.84,110.4,504,284,platform,2.39,0
