Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00032.trk,,,,,,,
Object,0,,,,,,,
Samples,247,,,,,,,
id,93,,,,,,,
trial,4,,,,,,,
date,38:42.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,86.49,11.19,144,420,s ext,-,102.17
2,0.2,90.33,12.8,76,116,s ext,4.16,102.15
3,0.4,84.99,11.81,164,232,s ext,5.43,101.05
4,0.6,85.03,12.75,232,108,s ext,0.94,100.18
5,0.8,85.13,15.55,260,236,s ext,2.8,97.62
6,1,86,18.45,320,244,s ext,3.03,95.25
7,1.2,85.36,21.93,312,224,south,3.53,91.8
8,1.4,84.75,26.23,460,284,south,4.34,87.62
9,1.6,83.47,32.89,512,420,south,6.79,81.02
10,1.8,82.9,38.67,508,388,south,5.81,75.56
11,2,83.03,43.62,520,436,south,4.95,71.22
12,2.2,83.86,47.77,452,364,south,4.23,68.02
13,2.4,84.64,50.26,444,328,south,2.61,66.3
14,2.6,84.68,52.61,352,228,south,2.36,64.34
15,2.8,85.43,54.26,300,180,south,1.81,63.39
16,3,86.2,57.42,308,272,south,3.25,61.18
17,3.2,85.52,61.14,440,284,south,3.78,57.76
18,3.4,84.84,64.81,548,364,south,3.73,54.41
19,3.6,83.46,70.58,528,484,south,5.93,49.06
20,3.8,81.34,77.64,536,528,south,7.37,42.42
21,4,81.35,84.06,548,548,south,6.42,38.07
22,4.2,80.61,90.35,544,500,west,6.33,33.79
23,4.4,80.57,95.93,572,420,west,5.57,30.81
24,4.6,80.51,102.15,532,480,west,6.22,28.34
25,4.8,80.45,106.28,520,388,west,4.13,27.35
26,5,81.82,109.73,528,456,west,3.71,28.17
27,5.2,82.49,112.48,488,416,west,2.83,28.72
28,5.4,82.4,117.29,516,628,west,4.81,28.85
29,5.6,80.16,122.16,588,416,west,5.36,27.55
30,5.8,77.9,127.11,520,444,west,5.45,27.02
31,6,75.64,130.74,484,356,west,4.28,26.82
32,6.2,70.45,134.68,448,492,west,6.52,24.86
33,6.4,65.28,136.66,464,400,west,5.53,22.72
34,6.6,60.07,138.82,460,404,west,5.64,21.42
35,6.8,56.34,140.16,400,300,west,3.97,21.03
36,7,50.34,142.04,384,416,west,6.29,21.28
37,7.2,46.64,141.22,400,288,west,3.79,20.08
38,7.4,40.68,139.27,356,420,west,6.27,18.5
39,7.6,36.98,135.08,380,360,west,5.58,15.51
40,7.8,34.77,130.46,380,296,west,5.13,12.6
41,8,33.29,125.6,376,300,west,5.08,9.82
42,8.2,33.34,119.6,364,396,west,6,6.48
43,8.4,33.36,113.59,388,296,west,6.01,5.51
44,8.6,34.91,106.66,416,356,west,7.11,6.04
45,8.8,36.44,101.52,400,312,west,5.36,8.16
46,9,36.37,97.26,424,336,west,4.26,11.66
47,9.2,37.12,94.73,352,296,west,2.64,13.37
48,9.4,40.17,89,368,464,west,6.49,17.77
49,9.6,42.48,86.7,384,256,west,3.27,19.55
50,9.8,46.38,85.44,408,288,west,4.1,20.56
51,10,50.22,83.42,428,284,west,4.34,22.74
52,10.2,54.81,82.36,464,356,west,4.71,24.62
53,10.4,59.34,80.55,404,372,west,4.87,27.68
54,10.6,62.3,77.83,428,424,west,4.02,31.34
55,10.8,63.75,74.95,436,352,west,3.22,34.56
56,11,64.42,71.19,480,388,west,3.82,38.27
57,11.2,64.28,65.7,488,360,south,5.49,43.32
58,11.4,63.36,60.77,468,372,south,5.02,47.7
59,11.6,61.6,54.7,480,396,south,6.31,53.09
60,11.8,59.02,49.06,512,376,south,6.2,58.1
61,12,56.4,44.05,448,304,south,5.65,62.58
62,12.2,53,40.38,348,476,south,5,65.84
63,12.4,52.24,41.03,300,336,south,0.99,65.14
64,12.6,51.48,41.67,340,240,south,1,64.44
65,12.8,50.95,45.91,380,232,south,4.28,60.17
66,13,51.22,50.35,416,292,south,4.44,55.77
67,13.2,51.6,57.3,416,400,west,6.96,48.86
68,13.4,52.74,65.1,448,440,west,7.88,41.23
69,13.6,53.07,74.15,440,496,west,9.05,32.34
70,13.8,54.03,81.48,464,424,west,7.39,25.32
71,14,54.94,90.18,456,520,west,8.75,17.13
72,14.2,56.49,97.93,448,472,west,7.91,10.99
73,14.4,59.44,104.75,416,488,west,7.43,8.19
74,14.6,61.56,112.09,404,492,west,7.64,7.8
75,14.8,61.43,118.69,472,476,west,6.6,8.58
76,15,60.5,126.12,460,508,west,7.49,11.74
77,15.2,60.32,132.07,432,444,west,5.95,16.07
78,15.4,61.63,136.36,456,408,west,4.49,20.28
79,15.6,65.09,141.86,432,424,west,6.5,26.75
80,15.8,68.59,146.64,464,424,north,5.91,32.66
81,16,72.12,150.73,484,412,north,5.41,38.05
82,16.2,76.4,156.38,456,468,north,7.09,45.14
83,16.4,80.03,161.52,404,460,north,6.29,51.43
84,16.6,85.27,166.84,376,444,north,7.47,58.84
85,16.8,90.66,171.72,360,400,north,7.28,66
86,17,97,176.25,364,388,north,7.79,73.45
87,17.2,102.73,181.17,372,408,north,7.55,80.88
88,17.4,109.52,187.63,284,416,north,9.38,90.19
89,17.6,113.94,192.26,248,260,n ext,6.39,96.57
90,17.8,117.03,200.53,136,296,n ext,8.83,104.92
91,18,118.93,203,160,160,n ext,3.11,108.03
92,18.2,123.52,206.43,92,188,n ext,5.73,113.59
93,18.4,127.11,207.72,108,120,n ext,3.82,116.89
94,18.6,129.83,208.77,108,104,n ext,2.91,119.45
95,18.8,134.29,209.61,120,148,n ext,4.54,123.04
96,19,136.69,207.69,192,208,n ext,3.07,123.28
97,19.2,140.13,207.26,128,184,n ext,3.47,125.38
98,19.4,142.38,204.38,168,200,n ext,3.66,124.99
99,19.6,146.05,199.31,216,288,n ext,6.26,124.32
100,19.8,147.21,195.07,208,240,n ext,4.4,122.5
101,20,148.1,188.87,256,288,n ext,6.25,119.42
102,20.2,149.11,183.75,304,336,north,5.23,117.31
103,20.4,151.89,179.41,292,332,north,5.15,117.28
104,20.6,155.94,178.38,336,340,north,4.18,120.16
105,20.8,161.05,178.75,324,348,n ext,5.12,124.74
106,21,168.04,180.03,284,392,n ext,7.11,131.44
107,21.2,175.15,181.42,260,336,e ext,7.24,138.34
108,21.4,180.65,183.08,224,252,e ext,5.75,143.97
109,21.6,185.82,182.54,152,272,e ext,5.2,148.32
110,21.8,186.16,179.59,208,160,e ext,2.97,147.33
111,22,189.19,176.83,244,220,e ext,4.1,148.91
112,22.2,189.33,172.67,236,208,e ext,4.16,147.38
113,22.4,187.37,166.59,244,240,e ext,6.39,143.32
114,22.6,184.93,162.5,228,160,e ext,4.77,139.61
115,22.8,183.82,161.04,204,112,e ext,1.83,138.08
116,23,181.62,158.18,220,128,e ext,3.61,135.09
117,23.2,176.6,153.41,300,296,e ext,6.92,128.86
118,23.4,171.74,148.9,360,284,east,6.63,122.92
119,23.6,165.18,143.21,412,380,east,8.69,115.14
120,23.8,158.77,137.03,444,416,east,8.9,107.53
121,24,151.73,130.32,428,528,east,9.72,99.35
122,24.2,143.61,125.58,440,564,east,9.4,90.62
123,24.4,135.03,121.23,496,616,east,9.62,81.61
124,24.6,126.04,117.99,496,656,east,9.56,72.41
125,24.8,117.28,115.11,544,624,east,9.23,63.54
126,25,109.39,111.84,568,656,east,8.54,55.62
127,25.2,100.9,108.08,592,752,north,9.28,47.33
128,25.4,91.78,105.12,560,784,west,9.59,38.7
129,25.6,83.34,102.9,580,692,west,8.73,30.87
130,25.8,75.51,102.05,572,632,west,7.88,23.65
131,26,66.82,102.61,488,660,west,8.7,15.55
132,26.2,60.92,105.48,408,536,west,6.57,9.02
133,26.4,57.17,109.25,396,460,west,5.31,3.95
134,26.6,55.6,114.57,400,388,west,5.54,1.97
135,26.8,55.52,119.1,388,276,west,4.53,3.59
136,27,56.19,122.05,364,240,west,3.03,5.81
137,27.2,58.33,124.84,392,316,west,3.52,9.28
138,27.4,60.48,126.86,376,208,west,2.95,12.22
139,27.6,60.41,129.09,336,416,west,2.23,13.77
140,27.8,60.39,129.83,340,132,west,0.74,14.33
141,28,61.08,131.24,328,324,west,1.56,15.86
142,28.2,62.55,131.08,372,196,west,1.48,16.68
143,28.4,63.99,131.66,404,184,west,1.56,18.09
144,28.6,65.41,132.98,460,176,west,1.94,20.02
145,28.8,66.14,132.9,428,240,west,0.74,20.48
146,29,67.6,132.76,400,260,west,1.47,21.46
147,29.2,70.56,131.07,420,300,west,3.41,22.72
148,29.4,72.8,128.77,440,260,west,3.21,23.36
149,29.6,73.6,125.89,416,392,west,2.99,22.61
150,29.8,72.98,121.68,456,328,west,4.25,20.49
151,30,72.33,118.88,496,328,west,2.87,19.23
152,30.2,70.28,113.29,496,464,west,5.95,16.52
153,30.4,68.2,108.35,508,404,west,5.37,14.93
154,30.6,65.36,102.59,548,456,west,6.43,14.32
155,30.8,62.45,95.17,532,480,west,7.96,16.72
156,31,60.19,87.53,528,500,west,7.97,21.74
157,31.2,57.79,78.8,456,544,west,9.05,28.83
158,31.4,56.02,69.81,472,520,west,9.17,37.15
159,31.6,54.85,59.76,416,528,south,10.12,46.83
160,31.8,56.07,52.51,448,472,south,7.34,54.17
161,32,59.55,44.1,448,536,south,9.1,63.07
162,32.2,63.13,38.24,472,536,south,6.87,69.5
163,32.4,66.61,30.52,524,588,south,8.47,77.78
164,32.6,68.64,24.88,520,540,south,5.99,83.73
165,32.8,69.01,17.7,464,496,s ext,7.2,90.82
166,33,66.96,10.41,364,420,s ext,7.56,97.55
167,33.2,64.14,4.52,268,264,s ext,6.53,102.84
168,33.4,63.92,1.47,208,116,s ext,3.06,105.81
169,33.6,65.66,3.14,124,180,s ext,2.41,104.45
170,33.8,68.14,4.07,124,192,s ext,2.65,104
171,34,72.34,7.46,164,264,s ext,5.4,101.54
172,34.2,75.65,10.39,292,272,s ext,4.43,99.51
173,34.4,80.55,15.44,412,376,s ext,7.04,96.13
174,34.6,86.81,20.4,476,496,s ext,7.99,93.77
175,34.8,91.4,24.66,564,456,south,6.25,91.9
176,35,98.06,30.46,520,628,south,8.84,90.2
177,35.2,103.8,34.83,496,520,south,7.21,89.79
178,35.4,108.02,41.28,476,612,south,7.7,87.3
179,35.6,108.7,49.16,468,552,south,7.91,81.92
180,35.8,109.37,56.79,536,516,south,7.66,77.1
181,36,108.65,64.99,564,580,south,8.24,71.32
182,36.2,106.55,75.12,564,720,south,10.34,63.83
183,36.4,103.77,82.85,572,664,south,8.21,57.44
184,36.6,101.65,91.78,584,716,south,9.18,51.74
185,36.8,100.23,99.92,572,660,south,8.27,47.99
186,37,98.79,108.02,596,688,north,8.23,45.23
187,37.2,96.64,116.11,588,672,north,8.37,42.95
188,37.4,93.02,124.24,536,716,north,8.9,40.56
189,37.6,89.36,131.14,536,568,north,7.81,39.13
190,37.8,86.39,136.08,420,468,north,5.76,38.76
191,38,86.33,140.37,360,412,north,4.29,41.01
192,38.2,87.75,144.72,312,344,north,4.57,44.64
193,38.4,89.93,149.15,360,320,north,4.94,49.08
194,38.6,91.41,152.92,336,360,north,4.05,52.64
195,38.8,90.65,156.7,380,324,north,3.86,54.65
196,39,89.12,160.53,408,324,north,4.12,56.35
197,39.2,85.32,162.1,396,444,north,4.12,55.1
198,39.4,80.01,162.3,452,352,north,5.31,52.05
199,39.6,74.8,160.38,416,420,north,5.56,47.51
200,39.8,68.88,158.78,412,420,north,6.13,43.16
201,40,62.96,158.2,396,424,north,5.95,40.24
202,40.2,57.04,157.84,412,440,west,5.93,38.15
203,40.4,50.48,155.45,388,488,west,6.99,34.63
204,40.6,44.67,152.15,380,424,west,6.68,30.98
205,40.8,38.02,149.04,372,464,west,7.34,28.58
206,41,32.74,147.14,376,428,west,5.61,28.26
207,41.2,25.75,146.54,340,436,west,7.02,31.03
208,41.4,19.36,147.58,380,416,w ext,6.48,35.46
209,41.6,12.82,149.71,336,420,w ext,6.88,41.34
210,41.8,7.01,149.67,248,336,w ext,5.81,45.46
211,42,6.2,145.84,168,320,w ext,3.91,43.62
212,42.2,6.22,141.73,184,232,w ext,4.11,41.23
213,42.4,7.06,133.33,208,384,w ext,8.45,36.13
214,42.6,7.87,128.06,304,352,w ext,5.33,33.29
215,42.8,9.46,119.71,348,404,w ext,8.51,29.8
216,43,11.82,110.45,368,380,w ext,9.55,27.19
217,43.2,15.92,104.38,320,416,west,7.33,24.29
218,43.4,21.72,100.53,380,396,west,6.96,20.49
219,43.6,27.49,98.77,388,360,west,6.02,16.55
220,43.8,33.96,97.18,412,416,west,6.67,13.15
221,44,41.1,95.76,444,472,west,7.28,10.97
222,44.2,48.11,95.26,444,528,west,7.02,10.74
223,44.4,56.48,95.65,384,508,west,8.39,12.89
224,44.6,60.97,94.35,392,424,west,4.67,16.46
225,44.8,63.19,92.24,404,340,west,3.07,19.47
226,45,64.66,90.11,364,344,west,2.59,22.06
227,45.2,64.65,87.14,412,288,west,2.97,24.5
228,45.4,63.88,84.08,352,356,west,3.15,26.62
229,45.6,62.39,83.94,360,264,west,1.5,25.95
230,45.8,60.15,84.48,392,272,west,2.3,24.42
231,46,58.67,86.63,452,300,west,2.61,21.83
232,46.2,55.7,91.01,424,332,west,5.29,16.63
233,46.4,54.22,95.55,400,352,west,4.78,11.87
234,46.6,53.48,100.92,444,388,west,5.42,6.85
235,46.8,53.45,107.06,440,420,west,6.14,1.92
236,47,54.17,110.85,380,348,west,3.86,0.75
237,47.2,54.89,112.34,384,212,west,1.66,1.12
238,47.4,53.39,113.17,416,192,platform,1.72,0
239,47.6,51.13,113.28,460,244,platform,2.26,0
240,47.8,48.86,113.4,460,248,platform,2.27,0
241,48,48.87,112.62,452,128,platform,0.78,0
242,48.2,48.87,112.62,456,132,platform,0,0
