Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00055.trk,,,,,,,
Object,0,,,,,,,
Samples,63,,,,,,,
id,113,,,,,,,
trial,3,,,,,,,
date,51:46.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,164.22,166.03,332,348,east,-,121.7
2,0.2,157.85,168.13,348,408,north,6.7,116.86
3,0.4,152.13,168.62,336,372,north,5.74,112.01
4,0.6,149.03,170.12,308,292,north,3.45,110.01
5,0.8,146.67,171,252,296,north,2.52,108.41
6,1,144.31,171.89,244,304,north,2.52,106.85
7,1.2,141.1,172.48,296,356,north,3.27,104.45
8,1.4,137.51,169.48,292,348,north,4.67,99.81
9,1.6,133.83,164.89,392,300,north,5.89,94.26
10,1.8,128.51,158.41,416,432,north,8.39,86.38
11,2,120.26,151.73,424,528,north,10.61,75.93
12,2.2,112.38,146.53,448,552,north,9.44,66.54
13,2.4,105.52,142.7,472,496,north,7.86,58.68
14,2.6,99.54,138.58,492,492,north,7.26,51.49
15,2.8,92.96,134.01,512,516,north,8.01,43.58
16,3,88.65,130.43,508,452,north,5.6,38.2
17,3.2,85.85,124.86,444,488,north,6.23,33.73
18,3.4,85.2,120.72,496,444,north,4.19,32.18
19,3.6,86.72,114.56,552,536,west,6.35,32.98
20,3.8,89.62,109.15,528,480,west,6.14,36
21,4,91.8,103.77,508,452,west,5.8,38.96
22,4.2,93.24,99.06,532,488,south,4.93,41.43
23,4.4,93.29,92.93,552,596,south,6.13,43.57
24,4.6,91.22,88.06,540,532,south,5.29,43.96
25,4.8,88.44,82.38,536,500,south,6.33,44.73
26,5,85.62,75.82,520,520,south,7.13,46.74
27,5.2,82.01,69.7,520,480,south,7.1,48.82
28,5.4,77.56,61.66,496,560,south,9.2,52.87
29,5.6,73.71,54.81,532,492,south,7.86,57.03
30,5.8,70.48,47.7,464,484,south,7.8,62.35
31,6,67.96,42.11,428,340,south,6.13,66.89
32,6.2,65.36,36.28,480,380,south,6.39,71.89
33,6.4,61.81,29.01,520,448,south,8.09,78.32
34,6.6,58.1,21.3,472,456,s ext,8.55,85.35
35,6.8,54.31,14.13,368,384,s ext,8.11,92.11
36,7,50.45,7.58,304,312,s ext,7.6,98.45
37,7.2,48.71,6.79,256,280,s ext,1.91,99.2
38,7.4,48.9,8.86,248,248,s ext,2.08,97.14
39,7.6,45.98,13.44,228,420,s ext,5.43,92.55
40,7.8,44.71,17.75,340,312,s ext,4.5,88.26
41,8,43.6,24.03,380,360,s ext,6.37,82.01
42,8.2,40.83,30.52,400,372,s ext,7.06,75.64
43,8.4,38.13,37.98,404,404,south,7.94,68.43
44,8.6,37.1,46.02,404,368,west,8.11,60.57
45,8.8,36.87,54.23,396,432,west,8.21,52.49
46,9,36.63,63.21,436,432,west,8.99,43.7
47,9.2,37.89,71.48,416,460,west,8.36,35.36
48,9.4,40.67,79.73,436,412,west,8.7,26.72
49,9.6,43.32,88.44,440,492,west,9.1,17.71
50,9.8,46.57,96,376,440,west,8.23,10
51,10,48.15,102.42,384,384,west,6.61,3.65
52,10.2,49.68,104.78,340,244,west,2.81,1.62
53,10.4,48.92,106.35,336,140,platform,1.75,0
54,10.6,48.14,108.73,420,244,platform,2.5,0
55,10.8,47.38,109.54,376,164,platform,1.12,0
56,11,47.38,108.75,412,124,platform,0.79,0
57,11.2,47.38,109.54,420,112,platform,0.79,0
58,11.4,48.13,110.3,416,180,platform,1.07,0
59,11.6,48.14,109.52,392,80,platform,0.79,0
60,11.8,48.89,110.27,444,148,platform,1.07,0
61,12,48.89,111.06,456,68,platform,0.78,0
62,12.2,48.12,111.88,444,220,platform,1.12,0
63,12.4,48.1,113.45,492,216,platform,1.57,0
