Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00043.trk,,,,,,,
Object,0,,,,,,,
Samples,116,,,,,,,
id,95,,,,,,,
trial,3,,,,,,,
date,07:08.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,176.35,157.25,184,152,e ext,-,129.79
2,0.2,172.04,156.68,268,236,east,4.35,125.53
3,0.4,165.89,154.53,256,300,east,6.51,119.01
4,0.6,159.99,153.47,296,352,east,5.99,113.09
5,0.8,155.75,152.1,336,304,east,4.46,108.64
6,1,149.09,150.07,368,384,east,6.97,101.68
7,1.2,143.45,149.3,380,340,east,5.69,96.12
8,1.4,136.28,148.23,380,440,north,7.25,89.04
9,1.6,130.01,147.53,384,412,north,6.31,82.96
10,1.8,123.04,146.83,384,456,north,7,76.28
11,2,116.2,147.12,392,432,north,6.85,70.21
12,2.2,109.4,147.62,416,496,north,6.82,64.44
13,2.4,102.65,149.11,416,488,north,6.91,59.47
14,2.6,96.65,149.39,388,420,north,6.01,54.6
15,2.8,92.91,149.96,352,316,north,3.78,51.92
16,3,89.17,151.38,368,368,north,4,49.94
17,3.2,84.69,152.15,388,332,north,4.55,47.21
18,3.4,79.44,153.88,492,384,north,5.52,45.01
19,3.6,73.44,155.89,460,440,north,6.33,43.02
20,3.8,68.19,157.33,388,376,north,5.44,41.55
21,4,66.7,157.55,196,248,north,1.51,41.09
22,4.2,59.22,158.94,312,364,north,7.61,39.81
23,4.4,56.25,158.81,292,220,west,2.97,38.9
24,4.6,53.33,157.93,320,260,west,3.06,37.45
25,4.8,52.73,154.89,388,204,west,3.09,34.36
26,5,51.42,151.24,400,324,west,3.88,30.55
27,5.2,52.49,143.95,384,384,west,7.37,23.56
28,5.4,54.2,138.23,384,360,west,5.97,18.53
29,5.6,57.39,131.68,356,428,west,7.28,13.98
30,5.8,60.48,126.86,360,348,west,5.73,12.22
31,6,65.75,121.34,368,376,west,7.64,13.57
32,6.2,70.92,117.52,392,448,west,6.42,17.54
33,6.4,75.29,115.3,424,360,west,4.9,21.58
34,6.6,78.88,114.56,456,424,west,3.67,25.14
35,6.8,82.44,115.23,476,444,west,3.62,28.72
36,7,83.84,116.6,536,380,west,1.96,30.21
37,7.2,85.23,118.66,548,388,west,2.49,31.84
38,7.4,86.61,122.1,536,396,north,3.7,33.85
39,7.6,86.52,127.64,484,396,north,5.54,35.21
40,7.8,86.46,131.84,496,308,north,4.2,36.78
41,8,85.67,136.08,432,384,north,4.32,38.14
42,8.2,84.14,140.41,464,448,north,4.58,39.2
43,8.4,81.9,142.64,380,428,north,3.16,38.75
44,8.6,78.18,145.01,420,472,north,4.41,37.56
45,8.8,74.52,144.54,400,380,north,3.68,34.7
46,9,71.63,143.33,440,328,north,3.14,31.9
47,9.2,68.09,140.02,412,452,west,4.85,27.1
48,9.4,65.36,134.45,428,384,west,6.21,21.06
49,9.6,64.06,129.46,428,376,west,5.16,16.61
50,9.8,63.56,121.48,456,484,west,7.99,11.67
51,10,63.74,113.48,424,504,west,8,9.98
52,10.2,65.33,105.48,440,464,west,8.15,12.92
53,10.4,66.13,97.52,412,492,west,8,17.78
54,10.6,68.34,90.36,424,508,west,7.5,24.25
55,10.8,70.51,82.48,480,504,west,8.17,31.67
56,11,71.89,73.74,464,544,south,8.85,39.67
57,11.2,73.98,66.48,460,524,south,7.55,46.89
58,11.4,76,57.56,508,568,south,9.15,55.62
59,11.6,77.29,49.88,536,548,south,7.78,63.02
60,11.8,77.04,41.7,524,548,south,8.19,70.35
61,12,76.76,34.07,584,500,south,7.64,77.32
62,12.2,75.73,27.75,536,424,south,6.4,82.92
63,12.4,74.7,22.14,512,336,south,5.71,87.96
64,12.6,73.78,19.15,476,228,s ext,3.12,90.57
65,12.8,72.84,16.11,396,272,s ext,3.18,93.26
66,13,72.68,13.26,368,236,s ext,2.85,95.98
67,13.2,71.71,10.12,284,380,s ext,3.29,98.8
68,13.4,70.78,7.9,304,156,s ext,2.4,100.76
69,13.6,71.65,9.15,280,144,s ext,1.52,99.74
70,13.8,76.04,17.96,140,308,s ext,9.84,92.35
71,14,76.92,20.01,112,92,s ext,2.23,90.64
72,14.2,76.92,20.01,80,56,s ext,0,90.64
73,14.4,79.77,15.25,128,208,s ext,5.55,96.06
74,14.6,82.17,17.66,284,220,s ext,3.4,94.59
75,14.8,84.54,19.97,392,308,s ext,3.31,93.29
76,15,86.95,24.87,408,376,south,5.46,89.76
77,15.2,88.61,31.18,440,368,south,6.53,84.83
78,15.4,90.24,38.92,504,464,south,7.91,78.88
79,15.6,91.8,46.35,544,496,south,7.59,73.5
80,15.8,93.32,55.03,512,544,south,8.81,67.34
81,16,94.07,64.06,508,572,south,9.07,61.03
82,16.2,94.77,72.79,516,584,south,8.76,55.6
83,16.4,94.06,80.53,484,616,south,7.77,50.41
84,16.6,92.63,86.73,528,508,south,6.36,45.85
85,16.8,89.08,92.79,520,560,south,7.02,39.81
86,17,84.8,98.82,544,520,west,7.4,33.48
87,17.2,79.77,104.21,516,508,west,7.37,27.09
88,17.4,74.66,110.42,476,552,west,8.04,20.98
89,17.6,69.47,117.57,456,500,west,8.84,16.14
90,17.8,64.21,124.34,436,492,west,8.57,13.74
91,18,60.32,132.07,448,460,west,8.65,16.07
92,18.2,57.14,138.51,472,440,west,7.18,19.8
93,18.4,53.92,145.22,400,384,west,7.44,25.14
94,18.6,50.67,151.42,392,392,west,7,30.63
95,18.8,49.01,155.03,336,296,west,3.98,34.06
96,19,46.49,160.61,276,308,west,6.12,39.45
97,19.2,46.4,162.28,304,244,west,1.67,41.12
98,19.4,47.16,162.05,128,264,west,0.79,40.91
99,19.6,40.3,164.27,88,216,west,7.21,43.39
100,19.8,39.62,162.82,124,76,west,1.6,42.01
101,20,38.95,161.36,244,176,west,1.61,40.63
102,20.2,37.63,157.57,312,260,west,4.01,37.05
103,20.4,37.18,150.96,332,308,west,6.63,30.62
104,20.6,37.52,142.48,308,352,west,8.48,22.3
105,20.8,38.53,134.77,320,380,west,7.77,14.64
106,21,40.28,125.42,304,376,west,9.52,5.45
107,21.2,42.7,118.63,312,336,platform,7.21,0
108,21.4,42.72,116.2,396,268,platform,2.43,0
109,21.6,43.49,116.14,364,160,platform,0.77,0
110,21.8,44.26,116.08,344,100,platform,0.77,0
111,22,44.25,116.89,352,104,platform,0.8,0
112,22.2,44.26,116.08,324,124,platform,0.8,0
113,22.4,44.26,116.08,320,68,platform,0,0
114,22.6,44.26,116.08,344,80,platform,0,0
115,22.8,43.49,116.14,356,124,platform,0.77,0
116,23,44.27,115.28,380,144,platform,1.16,0
