Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00037.trk,,,,,,,
Object,0,,,,,,,
Samples,129,,,,,,,
id,118,,,,,,,
trial,1,,,,,,,
date,06:42.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,176.29,151.34,340,220,east,127.97,-
2,0.2,173.34,148.45,328,244,east,124.35,4.13
3,0.4,171.45,146.91,372,180,east,122.12,2.44
4,0.6,168.86,146.13,328,308,east,119.42,2.71
5,0.8,167.14,145.62,348,260,east,117.63,1.79
6,1,163.01,145.33,356,248,east,113.56,4.14
7,1.2,159.04,145.99,412,256,east,109.91,4.03
8,1.4,154.98,145.71,384,284,east,105.94,4.07
9,1.6,152.71,146.81,392,280,east,104.08,2.52
10,1.8,149.61,147.65,416,296,east,101.39,3.21
11,2,144.09,147.81,420,420,east,96.21,5.53
12,2.2,139.18,145.7,432,356,north,90.88,5.34
13,2.4,131.11,141.46,456,528,north,81.88,9.12
14,2.6,124,137.06,500,564,north,73.78,8.36
15,2.8,117.05,131.6,564,544,north,65.63,8.84
16,3,108.86,125.75,584,700,north,56.37,10.07
17,3.2,101.62,119.73,608,640,north,48.22,9.42
18,3.4,94.53,114.01,608,688,north,40.77,9.11
19,3.6,87.51,108.43,600,656,west,33.97,8.96
20,3.8,81.2,103.54,612,644,west,28.64,7.99
21,4,74.83,97.82,592,636,west,24.88,8.56
22,4.2,69.07,91.13,548,604,west,24.21,8.83
23,4.4,63.88,84.08,540,584,west,26.62,8.75
24,4.6,60.02,76.76,516,568,west,31.47,8.28
25,4.8,58.28,68.6,488,628,west,38.8,8.34
26,5,60.37,62.58,488,544,south,45.15,6.38
27,5.2,63.99,56.87,544,552,south,51.62,6.76
28,5.4,69.16,53.11,524,524,south,56.82,6.39
29,5.6,75.02,48.65,516,528,south,63.17,7.36
30,5.8,80.13,45.56,572,448,south,68.16,5.97
31,6,85.94,42.44,584,492,south,73.67,6.59
32,6.2,91.71,39.9,604,484,south,78.82,6.3
33,6.4,97.42,37.1,588,536,south,84.31,6.37
34,6.6,103.11,36.48,516,480,south,88.05,5.72
35,6.8,110.12,35.47,512,572,south,93.1,7.08
36,7,115.66,34.98,472,464,south,97.05,5.56
37,7.2,119.76,36.07,448,392,south,99.02,4.25
38,7.4,124.52,37.7,468,452,south,101.21,5.02
39,7.6,128.56,40.14,472,468,south,102.51,4.72
40,7.8,132.58,44.12,512,432,south,103.03,5.66
41,8,137.99,47.66,480,456,east,105.23,6.46
42,8.2,142.76,51.35,448,424,east,107.15,6.03
43,8.4,146.22,53.75,432,408,east,108.78,4.21
44,8.6,150.43,55.98,392,408,east,111.28,4.76
45,8.8,153.28,57.79,380,308,east,112.91,3.38
46,9,156.91,60.33,336,372,east,115.01,4.43
47,9.2,159.97,64.97,420,388,east,115.87,5.56
48,9.4,161.76,71.9,464,484,east,115,7.16
49,9.6,163.82,81.71,428,468,east,114.09,10.02
50,9.8,165.93,89.85,420,400,east,114.38,8.41
51,10,168.26,99.14,416,436,east,115.26,9.58
52,10.2,170.08,109.61,416,464,east,116.34,10.62
53,10.4,171.03,118.26,404,436,east,117.37,8.7
54,10.6,170.66,128.65,412,456,east,117.83,10.4
55,10.8,169.64,139.76,388,488,east,118.73,11.15
56,11,169.27,149.08,364,424,east,120.59,9.33
57,11.2,168.95,158.42,296,428,east,123.2,9.35
58,11.4,169.27,166.16,272,344,east,126.38,7.74
59,11.6,170.07,171.28,260,292,e ext,129.22,5.19
60,11.8,173.85,178.83,200,268,e ext,135.97,8.44
61,12,176.46,184.05,204,212,e ext,140.75,5.84
62,12.2,178.76,187.21,196,192,e ext,144.3,3.9
63,12.4,182.27,192.1,192,180,e ext,149.79,6.02
64,12.6,184.44,194.31,168,128,e ext,152.79,3.1
65,12.8,183.67,194.93,132,92,e ext,152.45,0.99
66,13,-,-,-,-,-,-,-
67,13.2,187.09,198.92,64,-,e ext,157.45,-
68,13.4,-,-,-,-,-,-,-
69,13.6,187.75,192.95,64,-,e ext,154.95,-
70,13.8,187.86,188.8,136,176,e ext,153.02,4.15
71,14,187.97,184.65,148,212,e ext,151.2,4.15
72,14.2,187.89,179.37,176,244,e ext,148.79,5.29
73,14.4,187.07,174.8,208,176,e ext,146.14,4.64
74,14.6,184.75,166.55,208,232,e ext,140.85,8.58
75,14.8,182.15,161.42,280,208,e ext,136.64,5.74
76,15,179.63,156.45,284,220,e ext,132.66,5.57
77,15.2,175.25,150.02,256,300,east,126.61,7.78
78,15.4,172.18,146.17,256,224,east,122.64,4.93
79,15.6,169.31,143.44,252,244,east,119.21,3.96
80,15.8,165.53,139.62,248,228,east,114.68,5.37
81,16,161.02,135.79,204,268,east,109.48,5.92
82,16.2,157.74,135.03,256,244,east,106.12,3.37
83,16.4,154.59,135.19,352,280,east,103.06,3.16
84,16.6,148.52,137.22,388,420,east,97.54,6.4
85,16.8,142.47,139.15,504,476,east,92.13,6.35
86,17,135.01,142.3,484,580,north,85.85,8.1
87,17.2,126.72,144.46,484,568,north,78.76,8.57
88,17.4,117.62,145.08,476,624,north,70.61,9.12
89,17.6,108.57,145.27,496,628,north,62.58,9.05
90,17.8,98.85,144.35,484,652,north,53.7,9.77
91,18,89.98,141.82,496,612,north,44.87,9.22
92,18.2,81.24,139.05,464,592,north,36.05,9.17
93,18.4,73.32,135.9,484,572,north,27.84,8.53
94,18.6,64.7,132.32,484,624,west,19.05,9.34
95,18.8,56.74,128.75,488,556,west,11.27,8.72
96,19,50.14,125.73,448,544,west,5.42,7.26
97,19.2,42.62,123.49,472,496,west,2.64,7.85
98,19.4,36.48,120.1,496,464,west,4.06,7.01
99,19.6,30.97,117.26,484,412,west,8.25,6.2
100,19.8,26.93,114.08,444,352,west,11.93,5.13
101,20,22.78,109.81,452,440,west,16.44,5.96
102,20.2,20.18,105.24,464,340,west,19.97,5.26
103,20.4,18.25,97.62,408,456,west,24.98,7.87
104,20.6,17.96,90.85,428,356,west,28.92,6.77
105,20.8,19.3,83.24,424,404,west,33.17,7.73
106,21,20.7,77.65,436,260,west,36.72,5.77
107,21.2,22.14,73.09,416,324,west,39.64,4.78
108,21.4,21.89,69.19,396,308,west,43.1,3.91
109,21.6,20.81,66.04,380,400,west,46.37,3.33
110,21.8,19.04,65.64,416,348,west,47.6,1.81
111,22,17.49,68.25,344,256,w ext,46.23,3.04
112,22.2,16.89,72.1,376,200,w ext,43.45,3.89
113,22.4,18.09,77.23,420,276,west,38.6,5.28
114,22.6,20.16,83.34,428,328,west,32.53,6.45
115,22.8,22.96,88.39,436,336,west,26.9,5.76
116,23,26.55,95.11,472,372,west,19.61,7.62
117,23.2,30.82,101.49,476,388,west,12.25,7.68
118,23.4,35.71,107.49,516,456,west,4.93,7.74
119,23.6,38.87,111.55,448,404,west,0.39,5.15
120,23.8,41.2,113.06,488,328,platform,0,2.78
121,24,43.52,112.92,512,224,platform,0,2.32
122,24.2,44.3,112.07,476,204,platform,0,1.15
123,24.4,45.06,112.03,516,224,platform,0,0.77
124,24.6,46.6,111.16,512,164,platform,0,1.77
125,24.8,46.6,111.16,516,100,platform,0,0
126,25,46.6,111.16,460,104,platform,0,0
127,25.2,47.37,110.33,472,52,platform,0,1.13
128,25.4,47.37,110.33,508,92,platform,0,0
129,25.6,47.37,110.33,516,176,platform,0,0
