Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00010.trk,,,,,,
Object,0,,,,,,
Samples,405,,,,,,
id,87,,,,,,
trial,2,,,,,,
date,47:25.0,yyyy-MM-dd HH:mm:ss,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0,145.29,186.73,160,236,n ext,115.89
2,0.2,146.45,182.62,240,216,north,114.47
3,0.4,146.38,175.35,288,296,north,110.44
4,0.6,144.74,168.53,292,324,north,105.5
5,0.8,139.2,162.34,316,352,north,97.64
6,1,132.4,157.82,348,400,north,89.51
7,1.2,124.45,156.6,416,444,north,81.96
8,1.4,114.32,156.07,404,572,north,73.05
9,1.6,105.13,157.79,400,516,north,66.39
10,1.8,95.99,160.8,416,568,north,61.34
11,2,87.58,165.23,400,544,north,58.96
12,2.2,79.08,171.13,316,500,north,58.91
13,2.4,72.01,177.62,300,440,north,61.62
14,2.6,64.91,183.08,192,364,n ext,64.57
15,2.8,59.2,190.54,104,264,n ext,70.59
16,3,-,-,-,-,-,-
17,3.2,51.3,194.83,64,-,n ext,73.89
18,3.4,-,-,-,-,-,-
19,3.6,-,-,-,-,-,-
20,3.8,-,-,-,-,-,-
21,4,44.91,187.47,76,-,n ext,66.3
22,4.2,44.48,182.39,116,168,n ext,61.22
23,4.4,44.09,176.49,172,224,w ext,55.33
24,4.6,42.97,170.09,244,272,west,48.97
25,4.8,42.73,160.95,288,340,west,39.86
26,5,41.66,152.16,348,420,west,31.2
27,5.2,39.76,143.59,356,488,west,22.91
28,5.4,36.25,133.55,380,528,west,14.48
29,5.6,30.93,125.09,372,576,west,11.45
30,5.8,25.33,116.93,384,556,west,13.69
31,6,20.31,110.89,316,404,west,18.71
32,6.2,17.7,107.22,316,288,west,21.91
33,6.4,15.83,101.46,272,260,west,25.35
34,6.6,16.5,96.6,264,248,west,27
35,6.8,18.87,91.88,296,312,west,27.58
36,7,22.96,88.39,280,264,west,26.9
37,7.2,27.88,86.08,320,336,west,25.69
38,7.4,33.63,85.79,336,344,west,22.92
39,7.6,40.14,88.15,308,428,west,18.61
40,7.8,43.37,90.92,284,400,west,15.24
41,8,48.12,96.86,308,408,west,9.15
42,8.2,52.72,103.22,388,376,west,4.51
43,8.4,58.65,109.22,408,492,west,5.39
44,8.6,65.19,114.15,400,464,west,11.44
45,8.8,73.04,119.56,472,552,west,20.04
46,9,80.1,124.94,504,656,west,28.27
47,9.2,86.47,131.13,492,604,north,36.49
48,9.4,91.47,138.25,456,540,north,44.23
49,9.6,97.37,146.46,420,540,north,53.6
50,9.8,101.22,153.51,396,448,north,60.71
51,10,104.43,160.04,380,392,north,67.21
52,10.2,107.01,167.6,384,396,north,74.06
53,10.4,109.77,176.39,312,408,north,82.09
54,10.6,112.71,185.67,316,380,north,90.82
55,10.8,116.69,195.75,232,380,n ext,101.01
56,11,122.55,205.13,92,292,n ext,111.96
57,11.2,-,-,-,-,-,-
58,11.4,132.57,209.88,68,-,n ext,122.09
59,11.6,-,-,-,-,-,-
60,11.8,-,-,-,-,-,-
61,12,143.04,202.74,108,-,n ext,124.35
62,12.2,144.62,194.84,132,224,n ext,120.34
63,12.4,145.66,189.67,188,232,n ext,117.95
64,12.6,149.11,183.75,200,284,north,117.31
65,12.8,153.14,176.27,224,360,north,116.67
66,13,159.01,170.43,216,376,north,118.93
67,13.2,162.45,165.33,304,416,east,119.8
68,13.4,170.72,159.07,236,476,east,125.09
69,13.6,178.15,157.91,324,384,e ext,131.71
70,13.8,185.86,157.69,268,408,e ext,138.97
71,14,196.21,161.57,116,360,e ext,150.01
72,14.2,199.32,163.88,100,120,e ext,153.68
73,14.4,200.3,164.27,116,56,e ext,154.73
74,14.6,200.52,165.48,72,60,e ext,155.32
75,14.8,198.14,162.31,76,100,e ext,152.07
76,15,192.36,154.74,64,140,e ext,144.35
77,15.2,187.37,145.71,168,216,e ext,137.32
78,15.4,181.76,136.97,180,300,e ext,130.07
79,15.6,176.57,129.81,252,296,east,123.84
80,15.8,167.28,120.58,136,388,east,113.72
81,16,161.26,116.18,232,272,east,107.54
82,16.2,154.62,111.18,324,436,east,100.85
83,16.4,147.36,104.92,380,464,platform reversal,93.89
84,16.6,139.78,100.73,476,504,east,86.8
85,16.8,130.29,96.13,508,632,east,78.2
86,17,123.17,91.83,508,648,east,72.2
87,17.2,114.8,85.58,476,664,east,66.24
88,17.4,107.22,80.76,572,648,south,61.47
89,17.6,98.25,76.46,548,672,south,56.17
90,17.8,89.15,73.92,460,632,south,50.62
91,18,79.89,73.89,460,608,south,44.23
92,18.2,70.42,74.31,468,584,south,38.38
93,18.4,59.97,74.41,392,548,west,33.67
94,18.6,50,75.28,340,476,west,30.81
95,18.8,39.69,75.29,380,496,west,31.27
96,19,29.82,74.48,428,496,west,34.79
97,19.2,21.33,73.9,372,456,west,39.4
98,19.4,12.58,73.3,288,404,w ext,45.1
99,19.6,3.72,74.86,120,336,w ext,50.13
100,19.8,4.64,75.02,168,160,w ext,49.34
101,20,1.43,80.99,120,184,w ext,48.09
102,20.2,0.5,80.87,120,56,w ext,48.92
103,20.4,0.5,80.87,116,44,w ext,48.92
104,20.6,1.43,80.99,72,44,w ext,48.09
105,20.8,2.58,84.36,68,116,w ext,45.26
106,21,7.44,90.09,96,164,w ext,38.12
107,21.2,10.22,92.33,168,232,w ext,34.58
108,21.4,14.73,95.55,252,332,west,29.05
109,21.6,20.88,100.52,288,412,west,21.21
110,21.8,27.65,105.97,292,420,west,12.7
111,22,32.55,111.92,372,520,west,6.45
112,22.2,38.03,120.76,368,564,west,3.13
113,22.4,40.96,129.41,380,484,west,8.78
114,22.6,43.02,137.15,400,436,west,16.14
115,22.8,44.2,145.78,316,444,west,24.63
116,23,44.75,150.5,324,312,west,29.33
117,23.2,43.67,157.35,324,360,west,36.21
118,23.4,41.87,162.89,256,324,west,41.86
119,23.6,39.13,171.52,132,276,w ext,50.72
120,23.8,38.04,177.15,120,188,w ext,56.43
121,24,37.04,181.09,112,168,w ext,60.45
122,24.2,36.02,185.1,100,148,w ext,64.55
123,24.4,34.15,190.5,76,144,w ext,70.13
124,24.6,36.36,191.23,76,120,w ext,70.61
125,24.8,41.87,187.84,68,144,n ext,66.76
126,25,-,-,-,-,-,-
127,25.2,51.35,180.78,76,-,n ext,59.9
128,25.4,56.09,176.79,76,144,north,56.51
129,25.6,59.31,172.62,148,200,north,53.03
130,25.8,60.34,166.67,180,272,north,47.53
131,26,59.89,160.38,192,324,north,41.38
132,26.2,58.76,152.78,268,372,west,33.78
133,26.4,56.86,145.43,364,456,west,26.19
134,26.6,54.23,137.45,388,504,west,17.8
135,26.8,49.32,128.16,396,600,west,7.48
136,27,43.41,121.78,412,488,west,0.81
137,27.2,38.85,116.53,368,428,west,0.39
138,27.4,32.55,111.06,320,416,west,6.68
139,27.6,29.3,107.71,276,460,west,10.53
140,27.8,24.34,105.15,284,360,west,16.07
141,28,18.44,103.37,188,328,west,22.21
142,28.2,15.04,103.42,200,228,west,25.42
143,28.4,10.86,107.5,104,208,w ext,28.58
144,28.6,13.51,109.36,156,172,w ext,25.65
