Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00014.trk,,,,,,
Object,0,,,,,,
Samples,137,,,,,,
id,103,,,,,,
trial,2,,,,,,
date,56:10.0,yyyy-MM-dd HH:mm:ss,,,,,
Sample no.,Time,X,Y,Area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,170.59,33.75,196,e ext,-,140.07
2,0.2,170.67,36.79,284,e ext,3.05,138.49
3,0.4,170.83,41.84,244,e ext,5.05,136.01
4,0.6,169.48,45.47,324,e ext,3.87,133.04
5,0.8,168.14,49.01,336,e ext,3.79,130.16
6,1,166.07,52.73,380,e ext,4.25,126.6
7,1.2,163.4,59.36,404,east,7.15,121.28
8,1.4,159.25,65.15,392,east,7.12,115.13
9,1.6,155.83,70.42,372,east,6.28,109.97
10,1.8,152.34,73.7,436,east,4.79,105.54
11,2,148.89,77.64,412,east,5.23,100.97
12,2.2,144.68,79.83,408,east,4.75,96.27
13,2.4,142.56,80.08,452,east,2.14,94.18
14,2.6,140.44,80.31,504,east,2.13,92.1
15,2.8,136.9,79.12,500,east,3.74,89.18
16,3,132.66,75.72,540,east,5.43,86.53
17,3.2,128.49,73.14,580,east,4.9,83.85
18,3.4,124.36,69.07,592,east,5.79,82.15
19,3.6,119.59,64.32,528,south,6.74,80.66
20,3.8,115.52,59.43,620,south,6.36,80.16
21,4,110.75,54.45,584,south,6.9,79.7
22,4.2,106.62,49.22,600,south,6.66,80.44
23,4.4,101.73,43.74,580,south,7.35,81.41
24,4.6,98.15,38.78,584,south,6.11,83.32
25,4.8,94.52,35.24,608,south,5.08,84.28
26,5,90.8,30.63,572,south,5.92,86.35
27,5.2,88.52,27.73,556,south,3.68,87.86
28,5.4,86.2,24.74,536,south,3.79,89.57
29,5.6,83.12,22.37,492,south,3.89,90.53
30,5.8,80.89,23.67,376,south,2.58,88.51
31,6,79.43,25.11,412,south,2.05,86.64
32,6.2,78.77,27.6,488,south,2.58,84.08
33,6.4,77.42,31.64,556,south,4.26,79.83
34,6.6,76.92,38.34,492,south,6.72,73.4
35,6.8,75.61,43.88,524,south,5.69,67.78
36,7,74.34,50.94,540,south,7.17,60.81
37,7.2,73.05,57.84,476,south,7.02,54.01
38,7.4,70.22,63.6,500,south,6.42,47.59
39,7.6,66.64,69.99,480,south,7.32,40.29
40,7.8,63,74.85,508,west,6.08,34.35
41,8,59.32,79.77,512,west,6.14,28.4
42,8.2,54.87,85.5,480,west,7.26,21.58
43,8.4,49.61,92.16,468,west,8.49,14
44,8.6,45.81,97.58,496,west,6.62,8.43
45,8.8,41.19,103.21,440,west,7.29,4
46,9,37.28,105.75,480,west,4.67,4.53
47,9.2,32.52,107.59,412,west,5.1,7.61
48,9.4,29.29,106.82,432,west,3.33,10.86
49,9.6,25.99,105.11,412,west,3.71,14.57
50,9.8,24.32,104.23,400,west,1.89,16.45
51,10,24.23,100.55,400,west,3.68,18.34
52,10.2,24.15,97.78,380,west,2.77,19.86
53,10.4,25.66,93.23,408,west,4.79,21.55
54,10.6,27.95,87.92,440,west,5.79,24.16
55,10.8,31.01,81.92,460,west,6.73,27.55
56,11,34.86,76.24,464,west,6.87,31.44
57,11.2,38.67,70.75,412,west,6.68,35.91
58,11.4,43.26,65.61,456,west,6.89,40.46
59,11.6,47.8,60.64,392,west,6.74,45.35
