Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00061.trk,,,,,,,
Object,0,,,,,,,
Samples,74,,,,,,,
id,114,,,,,,,
trial,1,,,,,,,
date,54:14.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,183.81,166.16,276,248,e ext,139.84,-
2,0.2,178.83,162.15,320,268,e ext,133.76,6.39
3,0.4,172.19,157.69,340,372,east,126.01,7.99
4,0.6,164.76,152.29,372,368,east,117.23,9.19
5,0.8,157.48,146.43,384,412,east,108.53,9.35
6,1,151.2,140.39,356,428,east,100.89,8.71
7,1.2,145.1,133.99,380,408,east,93.53,8.85
8,1.4,140.85,129.14,412,368,east,88.42,6.45
9,1.6,137.5,124.66,508,432,east,84.43,5.6
10,1.8,134.19,119.6,500,392,east,80.65,6.04
11,2,131.73,114.81,520,436,east,77.99,5.39
12,2.2,129.26,107.93,468,516,east,75.62,7.31
13,2.4,127.6,101.26,480,428,east,74.66,6.88
14,2.6,126.04,95.41,568,496,east,74.17,6.05
15,2.8,123.82,88.93,500,524,east,73.63,6.85
16,3,119.61,82.59,556,560,east,71.83,7.61
17,3.2,114.1,77.08,548,568,south,69.27,7.79
18,3.4,109.31,72.94,564,472,south,67.33,6.34
19,3.6,103.82,67.97,584,596,south,65.67,7.4
20,3.8,98.97,62.8,552,504,south,65.4,7.09
21,4,94.75,58.15,576,472,south,65.85,6.28
22,4.2,90.45,53.26,548,468,south,67.04,6.51
23,4.4,87.52,49.05,500,384,south,68.88,5.13
24,4.6,83.86,47.77,516,480,south,68.02,3.88
25,4.8,79.43,47.05,552,468,south,66.51,4.49
26,5,73.54,49.17,504,504,south,62.11,6.26
27,5.2,68.4,52.95,508,444,south,56.71,6.38
28,5.4,62.48,57.35,516,536,south,50.74,7.38
29,5.6,58.08,62.92,480,460,south,44.31,7.09
30,5.8,53.68,69.39,492,500,west,37.14,7.82
31,6,49.26,76.81,472,524,west,29.24,8.64
32,6.2,47.1,83.06,444,412,west,22.92,6.62
33,6.4,44.91,89.4,480,380,west,16.63,6.7
34,6.6,43.4,92.57,496,320,west,13.6,3.52
35,6.8,41.12,96.59,528,360,west,10.15,4.62
36,7,38.03,101.54,500,428,west,7.21,5.83
37,7.2,36.5,107.46,488,428,west,4.26,6.12
38,7.4,35.73,114.27,468,428,west,3.14,6.85
39,7.6,36.46,122.62,492,432,west,5.48,8.38
40,7.8,37.1,130.05,476,424,west,11.05,7.46
41,8,37.68,137.44,428,440,west,17.44,7.41
42,8.2,36.68,144.37,428,456,west,24.34,7
43,8.4,35.71,149.7,416,372,west,29.74,5.42
44,8.6,33.16,155.63,384,352,west,36.14,6.46
45,8.8,30.66,159.99,360,336,west,41.05,5.02
46,9,27.39,163.9,360,296,w ext,45.82,5.09
47,9.2,23.31,168.33,280,288,w ext,51.45,6.03
48,9.4,20.87,170.34,248,208,w ext,54.27,3.16
49,9.6,21.67,169.98,264,168,w ext,53.62,0.88
50,9.8,24.84,168.58,112,208,w ext,51.1,3.47
51,10,25.68,167.31,140,108,w ext,49.61,1.52
52,10.2,21.77,168.08,208,188,w ext,51.85,3.99
53,10.4,21.06,166.53,216,208,w ext,50.75,1.7
54,10.6,21.19,163.69,272,280,w ext,48.16,2.85
55,10.8,20.54,160.23,344,288,w ext,45.43,3.52
56,11,21.52,155.22,356,316,w ext,40.64,5.1
57,11.2,23.3,149.11,348,328,w ext,34.48,6.37
58,11.4,25.01,144.96,340,264,west,30.06,4.48
59,11.6,28.3,139.62,372,296,west,23.79,6.28
60,11.8,30.81,132.93,388,328,west,16.87,7.14
61,12,33.25,128.17,432,324,west,11.66,5.35
62,12.2,36.47,121.78,444,372,west,5,7.16
63,12.4,38.07,117.43,400,300,west,1.28,4.64
64,12.6,38.08,115.76,384,280,west,1.17,1.67
65,12.8,40.42,114.75,328,240,platform,0,2.55
66,13,42.75,113.77,456,240,platform,0,2.52
67,13.2,41.97,114.64,444,188,platform,0,1.16
68,13.4,42.76,112.15,464,180,platform,0,2.61
69,13.6,43.53,112.11,492,116,platform,0,0.77
70,13.8,44.29,112.87,452,264,platform,0,1.08
71,14,44.29,112.87,468,128,platform,0,0
72,14.2,43.52,112.92,480,164,platform,0,0.77
73,14.4,44.29,112.87,480,152,platform,0,0.77
74,14.6,44.28,113.68,444,116,platform,0,0.8
