Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00017.trk,,,,,,,
Object,0,,,,,,,
Samples,130,,,,,,,
id,90,,,,,,,
trial,1,,,,,,,
date,23:27.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,177.33,102.07,356,324,east,123.99,-
2,0.2,172.63,95.2,368,340,east,120.1,8.32
3,0.4,167.31,87.86,404,436,east,116.12,9.07
4,0.6,160.09,82.19,388,440,east,110.36,9.18
5,0.8,153.23,77.86,428,440,east,105.01,8.11
6,1,145.97,75.57,452,448,east,98.91,7.62
7,1.2,137.51,75.14,444,584,east,91.22,8.46
8,1.4,129.92,78.27,484,584,east,83.01,8.21
9,1.6,123.77,84.58,532,592,east,74.97,8.82
10,1.8,118.99,91.87,572,632,east,68.16,8.72
11,2,114.19,99.56,584,660,east,61.74,9.06
12,2.2,110.07,109.11,596,724,east,56.39,10.41
13,2.4,106.61,118.61,564,736,north,53.07,10.1
14,2.6,105.27,127.59,564,672,north,53.24,9.08
15,2.8,104.67,136.8,544,636,north,55.44,9.23
16,3,104.1,146.26,520,592,north,59.17,9.48
17,3.2,105.05,154.68,476,492,north,64.52,8.47
18,3.4,106.87,163.55,460,496,north,71.31,9.05
19,3.6,109.58,172.15,452,496,north,79.02,9.02
20,3.8,114.88,180.92,420,472,north,88.91,10.25
21,4,120.35,188.57,356,440,n ext,98.18,9.4
22,4.2,126,195.87,340,280,n ext,107.35,9.23
23,4.4,134.74,205.88,256,388,n ext,120.63,13.29
24,4.6,134.74,205.88,68,204,n ext,120.63,0
25,4.8,-,-,-,-,-,-,-
26,5,-,-,-,-,-,-,-
27,5.2,158.27,211.38,136,-,n ext,141.45,-
28,5.4,162.22,208.51,84,204,n ext,142.62,4.89
29,5.6,170.65,206.14,224,284,n ext,147.82,8.76
30,5.8,176.9,201.5,208,320,n ext,150.27,7.78
31,6,181.35,196.77,296,312,e ext,151.45,6.49
32,6.2,183.18,187.42,312,336,e ext,148.26,9.52
33,6.4,185.41,180.26,300,316,e ext,146.94,7.5
34,6.6,185.13,168.77,324,360,e ext,142.02,11.5
35,6.8,183.1,156.69,300,344,e ext,136.04,12.24
36,7,179.79,146.5,360,356,e ext,130.11,10.71
37,7.2,175.54,134.49,360,424,east,123.52,12.74
38,7.4,171.73,124.08,420,412,east,118.41,11.09
39,7.6,167.57,115.97,412,384,east,113.84,9.12
40,7.8,161.98,107.28,424,452,east,108.33,10.33
41,8,154.51,100.06,424,480,platform reversal,101.49,10.39
42,8.2,147.52,95.11,492,500,platform reversal,95.32,8.57
43,8.4,140.78,90.54,528,516,east,89.61,8.14
44,8.6,132.85,86.34,540,572,east,83.03,8.97
45,8.8,125.13,82.32,560,612,east,77.04,8.7
46,9,117.53,78.37,600,616,east,71.71,8.56
47,9.2,109.99,75.07,620,604,south,66.75,8.24
48,9.4,101.73,72.98,600,660,south,61.01,8.52
49,9.6,92.67,72.69,588,676,south,54.06,9.06
50,9.8,85.61,73.67,560,652,south,48.25,7.13
51,10,79.19,77.46,556,588,south,41.08,7.46
52,10.2,74.15,82.08,520,516,west,34.28,6.84
53,10.4,69.8,88.27,568,528,west,26.76,7.57
54,10.6,66.14,93.88,552,472,west,20.2,6.7
55,10.8,62.43,101.81,568,544,west,12.3,8.76
56,11,60.12,109.92,516,500,west,6.73,8.43
57,11.2,58.51,117.4,468,480,west,5.4,7.64
58,11.4,57.59,124.92,476,432,west,8.79,7.58
59,11.6,55.16,131.98,468,424,west,13.05,7.47
60,11.8,52.68,139.26,448,460,west,19.07,7.69
61,12,48.67,146.33,432,456,west,25.37,8.13
62,12.2,43.83,154.01,444,460,west,32.87,9.08
63,12.4,39.67,161.96,392,428,west,41.15,8.97
64,12.6,33.83,171.9,332,460,w ext,51.82,11.54
65,12.8,30.27,180.61,260,376,w ext,61.07,9.41
66,13,30.81,183.97,220,272,w ext,64.24,3.4
67,13.2,34.34,187.68,216,276,w ext,67.32,5.13
68,13.4,38.7,190.14,236,268,n ext,69.28,5
69,13.6,41.69,190.6,220,240,n ext,69.52,3.02
