Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00067.trk,,,,,,,
Object,0,,,,,,,
Samples,64,,,,,,,
id,100,,,,,,,
trial,3,,,,,,,
date,05:58.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,127.91,189.16,320,204,n ext,104.03,-
2,0.2,128.52,186.65,304,208,north,102.78,2.58
3,0.4,129.97,184.45,328,184,north,102.44,2.64
4,0.6,130.48,181.07,328,208,north,100.68,3.43
5,0.8,130.99,177.72,348,220,north,99.03,3.39
6,1,130.65,174.13,364,232,north,96.65,3.6
7,1.2,131,169.1,408,276,north,94.13,5.04
8,1.4,130.62,164.77,424,320,north,91.47,4.35
9,1.6,130.33,161.36,400,264,north,89.44,3.42
10,1.8,129.18,156.96,412,292,north,86.26,4.56
11,2,126.43,151.47,420,336,north,81.31,6.14
12,2.2,124.6,147.14,436,288,north,77.83,4.7
13,2.4,122.82,142.94,488,316,north,74.57,4.57
14,2.6,121.89,139.73,508,276,north,72.59,3.34
15,2.8,120.26,137.21,476,312,north,70.25,3
16,3,118.66,134.75,480,308,north,68,2.94
17,3.2,115.57,131.42,504,336,north,64.15,4.54
18,3.4,112.55,128.21,548,404,north,60.48,4.41
19,3.6,110.28,124.45,536,332,north,57.51,4.38
20,3.8,108.07,121.48,532,332,north,54.85,3.7
21,4,106.6,117.91,584,340,north,53,3.86
22,4.2,104.44,114.36,564,348,north,50.69,4.16
23,4.4,103.02,110.88,552,316,north,49.27,3.76
24,4.6,101.61,107.43,548,332,east,48.09,3.73
25,4.8,100.91,106.05,548,392,east,47.56,1.55
26,5,100.92,103.33,592,412,east,48.01,2.72
27,5.2,100.92,101.29,612,340,east,48.39,2.04
28,5.4,103.03,97.95,616,372,east,51.17,3.95
29,5.6,104.42,95.93,608,296,east,53.04,2.45
30,5.8,106.51,93.91,596,300,east,55.62,2.9
31,6,107.9,91.87,592,276,east,57.57,2.47
32,6.2,108.59,90.49,584,456,east,58.68,1.54
33,6.4,108.59,87.72,580,444,south,59.68,2.77
34,6.6,107.9,85.64,564,368,south,59.88,2.19
35,6.8,105.84,82.16,592,372,south,59.59,4.05
36,7,101.71,79.34,580,412,south,57.47,5.01
37,7.2,98.25,76.46,572,376,south,56.17,4.5
38,7.4,94.77,74.22,560,332,south,54.7,4.14
39,7.6,91.27,72.62,556,316,south,53.06,3.85
40,7.8,89.15,71.76,532,296,south,52.11,2.28
41,8,87.02,70.89,604,368,south,51.23,2.3
42,8.2,84.17,70.64,540,408,south,49.48,2.86
43,8.4,79.88,73.16,556,424,south,44.79,4.97
44,8.6,77.02,76.53,560,428,south,40.37,4.42
45,8.8,73.42,81.29,512,440,west,34.41,5.97
46,9,71.25,85.47,544,384,west,29.82,4.71
47,9.2,69.07,88.95,548,348,west,25.77,4.1
48,9.4,67.61,93.23,572,384,west,21.7,4.52
49,9.6,65.4,97.5,560,372,west,17.22,4.81
50,9.8,63.16,101.82,552,400,west,12.92,4.87
51,10,60.92,105.48,536,320,west,9.02,4.29
52,10.2,58.65,109.22,548,308,west,5.39,4.36
53,10.4,57.13,112.25,528,284,west,3.36,3.39
54,10.6,55.6,114.57,464,272,west,1.97,2.78
55,10.8,52.59,116.27,428,380,platform,0,3.46
56,11,50.33,116.42,444,280,platform,0,2.26
57,11.2,49.57,117.25,432,156,platform,0,1.13
58,11.4,49.58,116.48,456,248,platform,0,0.78
59,11.6,48.84,114.97,472,304,platform,0,1.68
60,11.8,48.1,114.23,444,244,platform,0,1.05
61,12,48.1,113.45,420,192,platform,0,0.79
62,12.2,48.86,113.4,416,100,platform,0,0.76
63,12.4,48.86,113.4,408,88,platform,0,0
64,12.6,48.86,113.4,424,128,platform,0,0
