Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00054.trk,,,,,,,
Object,0,,,,,,,
Samples,37,,,,,,,
id,113,,,,,,,
trial,2,,,,,,,
date,40:46.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,83.16,4.76,88,76,s ext,107.09,-
2,0.2,79.96,2.97,160,136,s ext,107.83,3.66
3,0.4,78.42,3.51,272,192,s ext,106.88,1.63
4,0.6,74.47,3.29,356,308,s ext,106.08,3.96
5,0.8,70.72,6.92,332,440,s ext,101.71,5.21
6,1,68.53,10.01,344,292,s ext,98.24,3.79
7,1.2,66.47,14.98,304,288,s ext,92.97,5.38
8,1.4,66.94,22.54,328,320,south,85.65,7.57
9,1.6,67.3,28.95,408,328,south,79.46,6.42
10,1.8,69.15,34.74,416,408,south,74.31,6.08
11,2,71.71,40.51,476,396,south,69.55,6.31
12,2.2,74.94,46.2,488,356,south,65.39,6.54
13,2.4,77.33,51.49,552,416,south,61.61,5.8
14,2.6,78.97,58.79,572,468,south,56.05,7.49
15,2.8,81.99,66.74,544,564,south,51.15,8.5
16,3,84.19,74.28,568,520,south,46.82,7.85
17,3.2,87.03,80.89,600,536,south,44.49,7.2
18,3.4,88.41,87.94,560,584,south,41.63,7.19
19,3.6,87.68,92.74,536,600,south,38.58,4.85
20,3.8,84.11,97.43,604,588,west,33.35,5.89
21,4,79.1,100.73,628,576,west,27.47,6
22,4.2,72.59,104.81,568,644,west,20,7.68
23,4.4,67.46,109.07,548,556,west,14.09,6.67
24,4.6,65.21,112.71,516,480,west,11.45,4.28
25,4.8,61.48,116.49,456,564,west,8.15,5.32
26,5,58.55,115.91,444,404,west,5.2,2.99
27,5.2,54.87,113.85,472,412,west,1.12,4.21
28,5.4,51.89,112.47,496,328,platform,0,3.28
29,5.6,49.65,111.02,484,236,platform,0,2.67
30,5.8,48.88,111.84,508,192,platform,0,1.12
31,6,49.64,111.8,464,196,platform,0,0.76
32,6.2,48.87,112.62,488,264,platform,0,1.12
33,6.4,48.1,113.45,500,196,platform,0,1.13
34,6.6,48.1,114.23,476,112,platform,0,0.79
35,6.8,48.86,113.4,460,144,platform,0,1.13
36,7,48.11,112.66,440,116,platform,0,1.06
37,7.2,48.1,113.45,464,112,platform,0,0.79
