Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00018.trk,,,,,,,
Object,0,,,,,,,
Samples,102,,,,,,,
id,90,,,,,,,
trial,2,,,,,,,
date,26:09.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,-,-,-,-,-,-,-
2,0.2,83.53,13.36,76,-,s ext,99.09,-
3,0.4,73.66,3.03,152,228,s ext,106.15,14.28
4,0.6,72.97,4.76,316,284,s ext,104.31,1.86
5,0.8,70.6,4.94,232,220,s ext,103.62,2.38
6,1,56.71,3.43,136,368,s ext,102.98,13.97
7,1.2,54.31,4.36,276,164,s ext,101.86,2.57
8,1.4,51.9,5.27,396,280,s ext,100.82,2.57
9,1.6,48.03,8.46,384,404,s ext,97.52,5.02
10,1.8,45.01,12.02,404,348,s ext,93.99,4.66
11,2,41.89,14.53,436,328,s ext,91.55,4.01
12,2.2,40.52,17.85,428,328,s ext,88.3,3.59
13,2.4,39.24,22.17,444,272,s ext,84.07,4.51
14,2.6,37.27,28.12,436,336,s ext,78.33,6.27
15,2.8,36.14,34.39,452,344,s ext,72.23,6.37
16,3,35.08,41.59,484,368,west,65.26,7.28
17,3.2,34.9,49.96,448,428,west,57.04,8.37
18,3.4,34.65,58.18,492,420,west,49.04,8.23
19,3.6,35.27,68.29,508,512,west,39.05,10.13
20,3.8,37.32,76.64,500,472,west,30.46,8.59
21,4,40.87,85.69,556,496,west,20.84,9.73
22,4.2,44.2,93.44,536,492,west,12.63,8.44
23,4.4,48.92,101.63,540,540,west,4.61,9.45
24,4.6,54.2,107.81,528,572,west,2.18,8.12
25,4.8,61.56,112.09,544,576,west,7.8,8.52
26,5,66.61,115.54,568,480,west,12.97,6.12
27,5.2,73.05,118.86,636,548,west,19.93,7.24
28,5.4,79.45,122.17,604,560,west,26.86,7.2
29,5.6,86.55,125.55,620,600,north,34.6,7.87
30,5.8,92.98,129.8,612,568,north,42.03,7.7
31,6,100.24,133.62,608,588,north,50.15,8.2
32,6.2,108.38,137.88,592,616,north,59.28,9.19
33,6.4,117.48,142.03,572,628,north,69.28,10
34,6.6,126.1,146.68,540,592,north,79.02,9.79
35,6.8,135.85,152.19,488,588,north,90.16,11.2
36,7,144.27,157.14,448,496,north,99.86,9.77
37,7.2,155.47,162.69,372,548,east,112.37,12.51
38,7.4,166.15,167.74,284,472,east,124.17,11.8
39,7.6,175.63,168.78,340,424,e ext,133.25,9.54
40,7.8,184.19,168.37,348,464,e ext,141,8.57
41,8,191.11,162.83,320,468,e ext,145.56,8.86
42,8.2,195.18,155.72,304,336,e ext,147.34,8.19
43,8.4,197.7,144.37,268,388,e ext,147.13,11.62
44,8.6,198.56,133.34,268,328,e ext,146.11,11.07
45,8.8,198.23,119.6,304,372,e ext,144.59,13.74
46,9,197.15,105.7,288,376,e ext,143.53,13.94
47,9.2,194.81,94.19,328,368,e ext,142.21,11.74
48,9.4,192.66,82.9,328,376,e ext,141.95,11.5
49,9.6,188.98,71.03,272,336,e ext,141.19,12.43
50,9.8,184.81,59.83,292,348,e ext,140.82,11.95
51,10,181.15,52.3,340,312,e ext,140.36,8.37
52,10.2,176.1,43.64,348,432,e ext,139.72,10.03
53,10.4,170.67,36.79,324,392,e ext,138.49,8.74
54,10.6,164.82,31.65,344,412,e ext,136.41,7.79
