Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00030.trk,,,,,,,
Object,0,,,,,,,
Samples,276,,,,,,,
id,93,,,,,,,
trial,2,,,,,,,
date,50:40.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,-,-,-,-,-,-,-
2,0.2,83.25,6.7,116,-,s ext,105.27,-
3,0.4,83.98,5.91,268,240,s ext,106.26,1.08
4,0.6,82.38,4.56,204,168,s ext,107.02,2.1
5,0.8,80.8,4.16,96,204,s ext,106.93,1.62
6,1,-,-,-,-,-,-,-
7,1.2,80.47,13.57,64,-,s ext,97.87,-
8,1.4,82.14,16.74,148,180,s ext,95.44,3.58
9,1.6,83.05,20.57,232,260,s ext,92.18,3.94
10,1.8,83.18,24.16,376,312,south,88.9,3.6
11,2,83.27,26.82,472,384,south,86.48,2.66
12,2.2,82.67,31.03,476,412,south,82.38,4.26
13,2.4,82.03,34.32,480,364,south,79.12,3.35
14,2.6,81.33,35.87,428,396,south,77.41,1.7
15,2.8,79.91,38.12,460,312,south,74.78,2.65
16,3,77.79,41.85,352,500,south,70.51,4.29
17,3.2,77.89,45.15,456,264,south,67.55,3.3
18,3.4,77.29,49.88,480,312,south,63.02,4.77
19,3.6,76.67,54.54,512,352,south,58.6,4.69
20,3.8,76.78,59.24,496,344,south,54.54,4.7
21,4,76.14,64.51,500,444,south,49.71,5.31
22,4.2,73.99,67.24,400,492,south,46.25,3.48
23,4.4,72.52,67.03,460,268,south,45.66,1.49
24,4.6,69.53,65.81,480,316,south,45.31,3.23
25,4.8,66.5,64.53,500,300,south,45.22,3.28
26,5,63.47,63.98,500,512,south,44.68,3.08
27,5.2,61.23,65.15,484,440,south,42.89,2.53
28,5.4,59,67.13,492,304,west,40.4,2.98
29,5.6,56.82,70.75,500,328,west,36.39,4.22
30,5.8,54.64,75.2,484,400,west,31.61,4.95
31,6,54,79.89,468,352,west,26.88,4.73
32,6.2,54.11,85.43,528,356,west,21.47,5.54
33,6.4,53.41,90.06,508,308,west,16.8,4.69
34,6.6,54.22,94.78,480,412,west,12.57,4.78
35,6.8,55.74,97.91,444,428,west,10.62,3.48
36,7,57.98,101,460,304,west,9.4,3.82
37,7.2,61.68,103.28,488,388,west,10.87,4.34
38,7.4,65.34,104.76,500,356,west,13.22,3.95
39,7.6,69.69,105.5,504,332,west,17.02,4.42
40,7.8,74.74,105.53,488,384,west,21.89,5.05
41,8,78.33,104.88,540,396,west,25.54,3.65
42,8.2,81.21,102.85,460,480,west,28.82,3.52
43,8.4,82.65,100.82,524,320,west,30.79,2.49
44,8.6,83.4,97.41,592,476,west,32.71,3.5
45,8.8,82.72,93.93,600,344,west,33.66,3.54
46,9,81.33,89.69,596,436,west,34.75,4.46
47,9.2,79.2,86.76,592,444,west,34.71,3.63
48,9.4,75.6,83.65,560,344,west,34.12,4.75
49,9.6,71.95,79.68,516,396,west,34.78,5.39
50,9.8,67.51,76.96,500,464,west,34.57,5.21
51,10,64.53,76.59,484,456,west,33.43,3
52,10.2,60.78,76.86,524,368,west,31.64,3.76
53,10.4,57.77,78.02,488,292,west,29.57,3.22
54,10.6,54.75,79.19,464,336,west,27.7,3.25
55,10.8,52.49,81.29,428,444,west,25.22,3.08
56,11,51.77,83.6,468,288,west,22.81,2.42
