Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00020.trk,,,,,,,
Object,0,,,,,,,
Samples,142,,,,,,,
id,90,,,,,,,
trial,4,,,,,,,
date,29:54.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,136.83,24.85,308,292,s ext,118.99,-
2,0.2,132.77,26.23,320,316,s ext,115.15,4.29
3,0.4,130.06,27.04,336,288,s ext,112.66,2.83
4,0.6,126.65,28.8,344,392,south,109.03,3.84
5,0.8,123.9,31.13,368,360,south,105.45,3.6
6,1,121.82,35.73,340,300,south,100.69,5.05
7,1.2,120.42,40.08,376,292,south,96.62,4.57
8,1.4,119.01,45.12,396,340,south,92.11,5.23
9,1.6,118.98,49.86,448,308,south,88.9,4.75
10,1.8,118.95,55.3,520,424,south,85.4,5.43
11,2,120.28,62,556,460,south,82.52,6.83
12,2.2,122.31,69.28,532,536,south,80.28,7.56
13,2.4,124.39,76.5,548,512,east,78.69,7.51
14,2.6,127.21,82.94,544,580,east,78.77,7.03
15,2.8,131.5,88.66,484,572,east,81.08,7.15
16,3,136.61,93.79,532,528,east,84.85,7.24
17,3.2,143.3,98.39,488,660,platform reversal,90.62,8.12
18,3.4,149.28,100.03,468,548,platform reversal,96.3,6.2
19,3.6,156.78,100.07,436,464,east,103.74,7.5
20,3.8,164.45,100.08,432,500,east,111.36,7.67
21,4,172.12,98.14,444,460,east,119.2,7.91
22,4.2,181.57,95.87,368,540,e ext,128.86,9.72
23,4.4,188.64,92.3,292,388,e ext,136.36,7.93
24,4.6,193.04,86.29,264,356,e ext,141.69,7.44
25,4.8,192.19,78.38,228,292,e ext,142.44,7.96
26,5,190.5,69.54,184,292,e ext,143.07,9
27,5.2,188.49,65.49,232,240,e ext,142.38,4.52
28,5.4,185.44,57.4,224,352,e ext,142.29,8.64
29,5.6,182.61,50.65,236,348,e ext,142.38,7.32
30,5.8,179.18,44.42,200,308,e ext,142.06,7.11
31,6,175.85,37.38,204,292,e ext,142.6,7.79
32,6.2,172.72,31.59,252,280,e ext,143.03,6.58
33,6.4,169.02,27.38,212,304,e ext,142.29,5.61
34,6.6,164.73,23.7,264,356,e ext,140.96,5.65
35,6.8,161.24,20.7,268,348,e ext,140.04,4.6
36,7,157.14,17.16,292,368,e ext,139.15,5.42
37,7.2,152.44,14,252,400,e ext,137.77,5.67
38,7.4,146.45,10.51,184,380,s ext,135.94,6.93
39,7.6,144.44,10.58,316,276,s ext,134.5,2.01
40,7.8,139.08,10.24,244,432,s ext,131.1,5.37
41,8,133.71,8.67,308,328,s ext,128.79,5.59
42,8.2,128.97,7.49,304,340,s ext,126.75,4.89
43,8.4,122.78,7.31,296,384,s ext,123.21,6.2
44,8.6,116.48,6.63,304,456,s ext,120.24,6.33
45,8.8,110.07,6.37,300,436,s ext,117,6.42
46,9,103.53,5.57,344,404,s ext,114.44,6.59
47,9.2,96.89,6.14,324,428,s ext,110.94,6.67
48,9.4,90.15,7.14,388,416,s ext,107.29,6.81
49,9.6,83.33,8.62,372,464,s ext,103.48,6.98
50,9.8,76.4,9.66,428,376,s ext,100.42,7.01
51,10,70.21,11.53,344,380,s ext,97.1,6.46
52,10.2,60.31,18.39,176,488,s ext,88.54,12.05
53,10.4,58.1,21.3,352,216,s ext,85.35,3.65
54,10.6,55.21,25.79,400,336,south,80.58,5.34
55,10.8,52.57,33.97,372,412,south,72.2,8.6
56,11,50.72,42.31,384,436,south,63.76,8.54
57,11.2,51.27,51.23,428,404,south,54.89,8.93
58,11.4,50.97,60.53,428,464,west,45.59,9.31
59,11.6,51.33,68.95,468,464,west,37.25,8.42
60,11.8,51.63,77.97,488,548,west,28.34,9.02
61,12,52.6,86.85,496,496,west,19.77,8.94
62,12.2,52.7,95.48,472,472,west,11.39,8.62
63,12.4,54.23,103.23,500,484,west,5.34,7.9
64,12.6,54.91,110.82,536,492,west,1.5,7.63
65,12.8,57,118.99,508,524,west,4.83,8.43
66,13,58.29,126.34,492,520,west,10.31,7.46
67,13.2,60.24,134.31,460,512,west,17.8,8.21
68,13.4,60.64,143.26,484,552,west,25.59,8.96
69,13.6,61.77,151.44,472,500,west,33.51,8.26
70,13.8,62.11,160.71,444,564,north,42.35,9.28
71,14,63.22,169.28,400,508,north,50.87,8.64
72,14.2,64.35,178.11,352,416,north,59.64,8.9
73,14.4,65.48,188.15,292,412,n ext,69.6,10.1
74,14.6,67.54,195.74,164,296,n ext,77.47,7.87
75,14.8,70.62,198.84,60,168,n ext,81.3,4.37
76,15,-,-,-,-,-,-,-
77,15.2,-,-,-,-,-,-,-
78,15.4,-,-,-,-,-,-,-
79,15.6,-,-,-,-,-,-,-
80,15.8,-,-,-,-,-,-,-
81,16,-,-,-,-,-,-,-
82,16.2,-,-,-,-,-,-,-
83,16.4,-,-,-,-,-,-,-
84,16.6,-,-,-,-,-,-,-
85,16.8,-,-,-,-,-,-,-
86,17,147.6,210.82,68,-,n ext,133.21,-
87,17.2,151.73,208.92,100,112,n ext,134.94,4.54
88,17.4,154.27,202.32,96,196,n ext,132.54,7.07
89,17.6,155.36,198,240,232,n ext,130.71,4.46
90,17.8,156.77,190.03,296,328,n ext,127.17,8.09
91,18,157.12,180.76,284,356,north,122.41,9.28
92,18.2,156.63,171.3,356,400,north,117.23,9.47
93,18.4,155.97,160.18,288,436,east,111.79,11.14
94,18.6,154.58,149.1,336,424,east,106.56,11.17
95,18.8,151.83,138.84,384,416,east,101.13,10.62
96,19,149.99,128.31,412,508,east,97.31,10.69
97,19.2,146.86,118.74,416,484,east,93.24,10.06
98,19.4,143.9,108.78,420,540,east,90.2,10.39
99,19.6,139.09,101.5,504,524,east,86.01,8.72
100,19.8,132.35,93.87,492,644,east,80.66,10.18
101,20,126.6,88.11,528,564,east,76.52,8.14
102,20.2,118.92,81.9,536,680,east,71.47,9.87
103,20.4,112.04,76.44,552,640,south,67.8,8.78
104,20.6,105.19,71.57,608,656,south,64.65,8.41
105,20.8,96.18,67.09,556,724,south,60.42,10.06
106,21,87.71,65.82,532,720,south,55.44,8.56
107,21.2,79.09,66.41,544,628,south,49.76,8.64
108,21.4,71.06,68.35,524,604,south,43.79,8.26
109,21.6,64.47,73.51,536,588,west,36.17,8.38
110,21.8,57.77,78.02,492,564,west,29.57,8.07
111,22,54.09,84.64,460,512,west,22.23,7.57
112,22.2,52.67,91.58,468,576,west,15.15,7.08
113,22.4,54.98,97.88,436,456,west,10.2,6.72
114,22.6,57.98,101.75,500,408,west,8.86,4.89
115,22.8,61.65,106.22,516,424,west,9.27,5.78
116,23,66.72,109.8,536,444,west,13.21,6.21
117,23.2,72.42,114.66,532,508,west,18.69,7.49
118,23.4,77.38,118.04,580,480,west,23.99,6.01
119,23.6,83.06,120.73,508,600,west,30.09,6.28
120,23.8,86.64,120.03,496,532,north,33.45,3.65
121,24,87.37,118.67,488,448,north,33.96,1.55
122,24.2,86.7,115.92,536,360,west,33.01,2.82
123,24.4,85.33,112.5,584,320,west,31.56,3.69
124,24.6,81.83,109.05,572,404,west,28.26,4.91
125,24.8,78.31,106.26,548,400,west,25.25,4.49
126,25,74.76,104.13,520,380,west,22.27,4.14
127,25.2,69.73,102.65,568,432,west,18.1,5.25
128,25.4,65.37,101.13,580,436,west,15.13,4.61
129,25.6,59.47,100.28,548,512,west,10.96,5.96
130,25.8,54.99,100.94,544,412,west,7.66,4.54
