Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00048.trk,,,,,,
Object,0,,,,,,
Samples,385,,,,,,
id,121,,,,,,
trial,4,,,,,,
date,37:46.0,yyyy-MM-dd HH:mm:ss,,,,,
326,65,134.94,85.45,480,532,east,85.28
327,65.2,135.14,92.3,468,468,east,83.72
328,65.4,135.41,99.9,480,540,east,82.59
329,65.6,137.17,106.84,468,548,east,83.59
330,65.8,139.73,113.21,412,448,east,85.96
331,66,141.54,118.11,400,324,east,87.89
332,66.2,141.95,123.73,416,376,east,88.74
333,66.4,140.72,127.52,384,304,east,88.03
334,66.6,137.96,131.01,404,348,east,85.92
335,66.8,133.58,133.36,368,388,east,82.12
336,67,128.48,136.31,428,404,north,77.88
337,67.2,122.65,139.86,452,536,north,73.35
338,67.4,116.09,144.83,468,576,north,69.12
339,67.6,109.47,149.9,412,584,north,65.66
340,67.8,103.58,156.82,384,628,north,64.57
341,68,98.33,163.34,388,580,north,64.78
342,68.2,94.56,171.1,388,560,north,67.9
343,68.4,92.3,180.14,312,524,north,73.7
344,68.6,91.6,188.79,300,428,n ext,80.5
345,68.8,90.86,195.05,200,332,n ext,85.52
350,69.8,85.16,199.51,108,-,n ext,86.93
351,70,81.91,196.81,212,216,n ext,83.14
352,70.2,78.71,194.26,176,196,n ext,79.56
353,70.4,73.19,191.24,200,296,n ext,74.82
354,70.6,68.54,189.31,216,256,n ext,71.58
355,70.8,61.66,187.27,236,324,n ext,67.84
356,71,55.63,185.45,220,320,n ext,65.01
357,71.2,48.83,185.1,200,332,n ext,64.02
358,71.4,43.42,187.19,140,260,n ext,66.05
359,71.6,40.32,188.52,100,200,n ext,67.53
360,71.8,38.05,188.64,144,148,w ext,67.86
361,72,36.62,187.51,140,172,w ext,66.88
362,72.2,36.02,185.1,192,188,w ext,64.55
363,72.4,36.2,182.34,184,192,w ext,61.79
364,72.6,34.88,179.38,164,172,w ext,59.03
365,72.8,34.33,176.09,212,152,w ext,55.86
366,73,34.55,172.48,188,176,w ext,52.26
367,73.2,34.71,169.79,164,152,w ext,49.59
368,73.4,35.73,165.07,204,192,west,44.76
369,73.6,37.5,160.16,256,244,west,39.62
370,73.8,39.25,155.37,284,260,west,34.65
371,74,41.81,148.83,312,348,west,27.88
372,74.2,42.82,142.86,320,360,west,21.83
373,74.4,45.36,135.1,292,404,west,13.92
374,74.6,46.32,127.79,308,424,west,6.69
375,74.8,47.18,123.74,336,292,west,2.74
376,75,46.47,121.45,424,240,west,0.4
377,75.2,45.75,119.15,416,216,platform,0
378,75.4,45.76,118.35,396,156,platform,0
379,75.6,45.76,118.35,412,72,platform,0
380,75.8,45.75,119.15,388,112,platform,0
381,76,45.75,119.15,392,68,platform,0
382,76.2,45.76,118.35,384,104,platform,0
383,76.4,45.76,118.35,396,84,platform,0
384,76.6,45.76,118.35,396,72,platform,0
385,76.8,45.76,118.35,424,68,platform,0
