Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00068.trk,,,,,,
Object,0,,,,,,
Samples,118,,,,,,
id,100,,,,,,
trial,4,,,,,,
date,37:15.0,yyyy-MM-dd HH:mm:ss,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0,184.98,135.69,196,136,e ext,133.02
2,0.2,182.18,134.02,284,192,e ext,129.99
3,0.4,179.71,134.46,336,340,e ext,127.63
4,0.6,178.27,136.12,376,264,east,126.48
5,0.8,176.82,137.74,372,276,east,125.36
6,1,177.56,142.87,348,248,east,127.12
7,1.2,178.02,145.97,352,172,e ext,128.26
8,1.4,178.17,147.01,312,120,e ext,128.66
9,1.6,178.64,150.14,308,260,e ext,129.91
10,1.8,178.07,151.93,332,152,e ext,129.85
11,2,177.82,155.81,376,228,e ext,130.74
12,2.2,176.35,157.25,276,292,e ext,129.79
13,2.4,176.51,158.3,300,328,e ext,130.28
14,2.6,173.82,157.32,320,228,east,127.42
15,2.8,170.86,154.35,304,312,east,123.66
16,3,168.68,150.77,320,232,east,120.51
17,3.2,167.01,144.65,380,284,east,117.26
18,3.4,164.34,136.57,376,364,east,112.89
19,3.6,161.61,126.96,448,424,east,108.64
20,3.8,157.41,116.63,432,472,east,103.7
21,4,153.51,106.85,488,544,platform reversal,99.89
22,4.2,149.18,98.38,452,500,platform reversal,96.43
23,4.4,145.85,91.1,456,444,east,94.45
24,4.6,143.49,86.41,484,332,east,93.23
25,4.8,141.92,82.55,496,316,east,92.81
26,5,140.4,78.73,488,304,east,92.59
27,5.2,138.22,75.84,504,304,east,91.61
28,5.4,136.79,73.67,528,200,east,91.14
29,5.6,134.68,71.62,552,368,east,90.08
30,5.8,130.52,68.33,540,420,east,87.88
31,6,125.04,65.23,560,492,south,84.73
32,6.2,118.92,61.38,592,560,south,81.74
33,6.4,111.42,57.44,564,652,south,78.22
34,6.6,103.84,53.88,596,648,south,75.15
35,6.8,96.11,49.04,688,716,south,73.79
36,7,86.7,44.16,668,804,south,72.57
37,7.2,78.43,38.66,668,728,south,73.7
38,7.4,69.81,32.31,628,688,south,76.82
39,7.6,62.5,27.44,556,568,south,79.99
40,7.8,56.59,22.6,432,476,s ext,83.89
41,8,49.62,16.97,364,404,s ext,89.04
42,8.2,44.14,11.62,276,400,s ext,94.41
43,8.4,43.35,12.24,260,200,s ext,93.79
44,8.6,40.49,8.89,116,192,s ext,97.25
45,8.8,45.57,18.13,176,260,s ext,87.87
46,9,40.52,17.85,96,264,s ext,88.3
47,9.2,40.9,21.92,192,176,s ext,84.22
48,9.4,39.62,26.2,328,224,s ext,80.03
49,9.6,39.61,35.71,380,420,south,70.55
50,9.8,38.73,45.64,376,468,west,60.75
51,10,38.49,53.79,388,364,west,52.69
52,10.2,38.24,62.7,368,388,west,43.91
53,10.4,38.67,70.75,412,372,west,35.91
54,10.6,39.83,78.75,412,416,west,27.84
55,10.8,42.44,85.02,372,360,west,21.21
56,11,45.71,90.28,388,384,west,15.73
57,11.2,50.41,95.37,452,408,west,11.03
58,11.4,56.48,102.48,472,556,west,7.29
59,11.6,62.35,109.14,500,580,west,9.03
60,11.8,69.53,114.73,524,608,west,15.8
61,12,76.63,119.45,520,612,west,23.55
62,12.2,83.71,124.19,520,592,north,31.49
63,12.4,92.26,129.78,516,692,north,41.34
64,12.6,100.24,134.33,512,644,north,50.41
65,12.8,108.43,140.07,456,592,north,60.18
66,13,117.66,145.84,460,612,north,70.97
67,13.2,127.27,152.46,400,572,north,82.5
68,13.4,137.29,159.22,436,556,north,94.49
69,13.6,146.12,166.4,392,476,north,105.66
70,13.8,156.02,172.88,336,496,north,117.45
71,14,166.21,179.18,332,412,n ext,129.42
72,14.2,171.76,181.77,264,308,e ext,135.53
73,14.4,178.37,184.99,272,256,e ext,142.88
74,14.6,181.25,186.44,256,200,e ext,146.09
75,14.8,184.71,186.14,268,284,e ext,148.99
