Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00018.trk,,,,,,
Object,0,,,,,,
Samples,179,,,,,,
id,90,,,,,,
trial,2,,,,,,
date,12:20.0,yyyy-MM-dd HH:mm:ss,,,,,
124,24.6,163.78,179.98,356,416,n ext,127.71
125,24.8,169.39,177.74,304,404,e ext,131.52
126,25,175.76,174.76,284,404,e ext,135.85
127,25.2,181.38,172.26,372,344,e ext,139.91
128,25.4,186.82,168.45,292,360,e ext,143.47
129,25.6,191.51,165.12,292,320,e ext,146.7
130,25.8,198.78,155.88,156,408,e ext,150.85
131,26,198.7,150.27,192,244,e ext,149.38
132,26.2,198.43,143.46,204,260,e ext,147.67
133,26.4,197.46,131.97,212,296,e ext,144.84
134,26.6,196.21,123.86,320,252,e ext,142.81
135,26.8,194.41,111.27,360,376,e ext,140.65
136,27,191.94,98.84,336,440,e ext,138.83
137,27.2,188.76,85.65,304,432,e ext,137.6
138,27.4,185.07,73,280,448,e ext,136.88
139,27.6,180.93,61.04,316,436,e ext,136.77
140,27.8,177.2,50.6,364,504,e ext,137.51
141,28,173.01,40.84,324,464,e ext,138.39
142,28.2,167.64,30.18,296,524,e ext,139.57
143,28.4,163.32,21.5,216,440,e ext,141.18
144,28.6,157.14,17.16,152,368,e ext,139.15
145,28.8,152.43,14.97,176,304,e ext,137.1
146,29,145.7,15.62,240,360,s ext,131.79
147,29.2,139.64,16.51,272,344,s ext,126.89
148,29.4,133.58,17.03,368,400,s ext,122.38
149,29.6,125.41,18.59,408,456,s ext,115.86
150,29.8,117.13,19.34,420,508,s ext,110.15
151,30,108.7,21.05,444,512,s ext,103.93
152,30.2,98.65,20.97,512,604,s ext,98.62
153,30.4,90.59,21.9,624,568,south,94
154,30.6,82.39,23.11,676,676,south,89.58
155,30.8,74.06,24.65,656,692,south,85.36
156,31,67.2,27.14,624,608,south,81.21
157,31.2,59.5,30.04,524,644,south,76.91
158,31.4,49.25,32.79,400,628,south,73.22
159,31.6,39.44,33.76,372,492,south,72.5
160,31.8,33.7,35.36,332,368,w ext,71.63
161,32,28.95,39.36,360,412,w ext,68.66
162,32.2,27,46.44,352,440,west,62.25
163,32.4,27.57,53.36,404,348,west,55.44
164,32.6,29.08,62.29,428,392,west,46.47
165,32.8,32.19,72.18,424,428,west,36.11
166,33,35.91,81.67,488,528,west,25.93
167,33.2,39.43,91.47,424,576,west,15.53
168,33.4,44.29,100.78,428,612,west,5.37
169,33.6,48.15,105.58,424,404,west,0.79
170,33.8,49.67,107.9,440,288,platform,0
171,34,48.89,110.27,488,296,platform,0
172,34.2,48.89,110.27,512,136,platform,0
173,34.4,48.12,111.88,500,180,platform,0
174,34.6,48.1,114.23,556,192,platform,0
175,34.8,48.09,115.02,556,128,platform,0
176,35,47.32,115.86,564,128,platform,0
177,35.2,48.09,115.02,520,204,platform,0
178,35.4,48.1,113.45,496,256,platform,0
179,35.6,48.86,113.4,504,240,platform,0
