Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00021.trk
Object,0
Samples,450
treatment,3,
cage,36,
mark,1,
id,56,
date,2009-07-29 13:14:27.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,111.25,14.58,544.00,836.00,s ext
2,0.20,117.64,10.82,608.00,424.00,s ext
3,0.40,123.00,9.99,684.00,468.00,s ext
4,0.60,128.85,7.86,680.00,356.00,s ext
5,0.80,139.01,3.39,660.00,308.00,s ext
6,1.00,144.42,1.80,700.00,280.00,s ext
7,1.20,151.59,-0.62,600.00,300.00,s ext
8,1.40,150.81,0.60,580.00,212.00,s ext
9,1.60,151.79,1.17,612.00,304.00,s ext
10,1.80,150.40,5.34,572.00,488.00,s ext
11,2.00,150.60,8.80,612.00,424.00,s ext
12,2.20,148.44,15.65,640.00,548.00,south
13,2.40,142.89,22.87,700.00,452.00,south
14,2.60,136.02,31.18,788.00,560.00,south
15,2.80,129.26,38.26,836.00,496.00,south
16,3.00,121.03,45.24,896.00,756.00,south
17,3.20,113.22,49.80,948.00,628.00,south
18,3.40,104.97,53.61,892.00,640.00,south
19,3.60,96.26,57.16,972.00,680.00,south
20,3.80,90.26,59.30,996.00,632.00,south
21,4.00,83.74,60.65,1016.00,628.00,south
22,4.20,76.73,61.05,968.00,672.00,south
23,4.40,71.96,61.61,976.00,600.00,south
24,4.60,68.63,63.08,964.00,620.00,south
25,4.80,66.42,64.93,932.00,728.00,south
26,5.00,65.90,69.58,952.00,740.00,south
27,5.20,66.04,74.86,940.00,708.00,west
28,5.40,66.15,81.97,976.00,820.00,west
29,5.60,66.21,88.94,1012.00,748.00,west
30,5.80,65.58,96.20,996.00,688.00,platform larger
31,6.00,64.30,102.93,976.00,692.00,platform
32,6.20,61.47,110.89,968.00,856.00,platform larger
33,6.40,57.90,116.63,964.00,740.00,platform larger
34,6.60,52.37,123.16,904.00,772.00,west
35,6.80,46.13,130.63,916.00,708.00,west
36,7.00,39.86,138.86,908.00,680.00,west
37,7.20,31.22,149.81,900.00,624.00,west
38,7.40,20.43,162.82,848.00,724.00,west
39,7.60,7.98,178.76,788.00,692.00,w ext
40,7.80,-2.88,192.31,660.00,600.00,w ext
41,8.00,-4.89,194.01,712.00,572.00,w ext
42,8.20,-5.90,194.86,716.00,444.00,w ext
43,8.40,-5.40,192.79,728.00,388.00,w ext
44,8.60,-1.59,186.04,704.00,384.00,w ext
45,8.80,1.79,180.44,736.00,288.00,w ext
46,9.00,7.98,169.46,732.00,372.00,w ext
47,9.20,15.16,157.88,784.00,428.00,w ext
48,9.40,20.77,148.69,824.00,448.00,west
49,9.60,27.43,139.56,824.00,504.00,west
50,9.80,33.43,131.30,792.00,488.00,west
51,10.00,40.00,122.46,872.00,616.00,west
52,10.20,45.78,114.73,892.00,612.00,west
53,10.40,51.07,106.89,916.00,696.00,platform larger
54,10.60,54.19,99.77,876.00,688.00,platform
55,10.80,57.40,91.62,956.00,736.00,platform larger
56,11.00,59.14,85.00,924.00,640.00,west
57,11.20,59.42,77.69,968.00,700.00,west
58,11.40,58.82,69.97,900.00,740.00,west
59,11.60,56.70,62.09,884.00,696.00,west
60,11.80,52.99,53.72,840.00,676.00,south
61,12.00,46.90,44.66,784.00,640.00,south
62,12.20,39.80,35.19,784.00,608.00,south
63,12.40,32.33,26.18,732.00,564.00,south
64,12.60,25.37,17.79,768.00,588.00,south
65,12.80,17.74,9.12,684.00,572.00,s ext
66,13.00,16.14,5.56,748.00,576.00,s ext
67,13.20,17.26,4.04,696.00,572.00,s ext
68,13.40,21.98,5.33,704.00,392.00,s ext
69,13.60,28.18,6.31,704.00,512.00,s ext
70,13.80,40.12,11.17,676.00,428.00,s ext
71,14.00,49.91,13.41,648.00,396.00,s ext
72,14.20,62.23,17.17,692.00,460.00,s ext
73,14.40,74.19,18.92,756.00,504.00,s ext
74,14.60,86.21,18.63,756.00,536.00,s ext
75,14.80,100.29,17.18,744.00,572.00,s ext
76,15.00,113.34,13.37,720.00,552.00,s ext
77,15.20,127.06,8.23,796.00,548.00,s ext
78,15.40,138.37,4.55,692.00,472.00,s ext
79,15.60,150.81,0.60,680.00,468.00,s ext
80,15.80,155.26,-0.16,684.00,396.00,s ext
81,16.00,161.97,0.45,664.00,556.00,s ext
82,16.20,162.92,4.88,676.00,580.00,s ext
83,16.40,164.83,8.44,704.00,548.00,south
84,16.60,164.31,14.48,732.00,644.00,south
85,16.80,162.17,21.31,780.00,656.00,south
86,17.00,159.14,29.41,776.00,620.00,south
87,17.20,154.34,38.79,828.00,620.00,south
88,17.40,151.00,47.50,844.00,728.00,south
89,17.60,145.51,59.21,868.00,752.00,south
90,17.80,142.06,68.38,880.00,668.00,east
91,18.00,139.07,78.28,888.00,672.00,east
92,18.20,137.50,88.82,920.00,744.00,east
93,18.40,136.42,99.19,920.00,768.00,reveral larger
94,18.60,135.83,108.23,968.00,768.00,reveral larger
95,18.80,136.00,115.21,956.00,612.00,east
96,19.00,136.95,123.67,980.00,752.00,east
97,19.20,138.47,131.09,940.00,624.00,east
98,19.40,140.57,138.35,956.00,672.00,east
99,19.60,142.89,144.73,936.00,620.00,north
100,19.80,146.58,151.73,848.00,648.00,north
