Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00013.trk
Object,0
Samples,450
treatment,3,
cage,31,
mark,1,
id,51,
date,2009-07-29 11:33:51.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,96.32,9.13,684.00,392.00,s ext
2,0.20,99.11,14.21,428.00,632.00,s ext
3,0.40,98.92,15.21,544.00,156.00,s ext
4,0.60,95.51,14.20,520.00,232.00,s ext
5,0.80,88.33,12.94,592.00,344.00,s ext
6,1.00,79.10,14.04,592.00,560.00,s ext
7,1.20,75.59,15.45,596.00,348.00,s ext
8,1.40,67.07,16.60,660.00,408.00,s ext
9,1.60,60.75,17.62,692.00,384.00,s ext
10,1.80,58.18,19.33,664.00,308.00,s ext
11,2.00,54.18,20.36,596.00,444.00,south
12,2.20,53.65,22.41,692.00,328.00,south
13,2.40,53.99,26.14,720.00,348.00,south
14,2.60,53.01,29.14,692.00,436.00,south
15,2.80,55.02,33.31,732.00,320.00,south
16,3.00,56.08,37.58,732.00,424.00,south
17,3.20,59.58,42.96,832.00,476.00,south
18,3.40,61.69,47.63,780.00,460.00,south
19,3.60,65.02,53.48,812.00,496.00,south
20,3.80,68.94,59.61,840.00,524.00,south
21,4.00,71.50,65.08,852.00,460.00,south
22,4.20,74.53,70.76,884.00,552.00,south
23,4.40,76.51,76.61,924.00,568.00,south
24,4.60,78.00,81.65,916.00,568.00,south
25,4.80,79.92,88.16,952.00,628.00,west
26,5.00,81.29,93.83,992.00,632.00,west
27,5.20,82.19,100.01,1044.00,684.00,west
28,5.40,82.71,105.42,1056.00,668.00,west
29,5.60,82.73,111.41,1032.00,712.00,west
30,5.80,82.75,116.03,1200.00,648.00,west
31,6.00,82.27,123.24,1068.00,796.00,north
32,6.20,81.69,129.79,1056.00,788.00,north
33,6.40,82.26,136.85,960.00,808.00,north
34,6.60,82.23,142.13,1000.00,664.00,north
35,6.80,84.75,148.64,920.00,832.00,north
36,7.00,87.36,154.85,892.00,700.00,north
37,7.20,92.19,161.45,872.00,724.00,north
38,7.40,97.63,166.27,768.00,576.00,north
39,7.60,105.59,171.74,912.00,608.00,north
40,7.80,114.85,177.97,792.00,624.00,n ext
41,8.00,127.33,183.85,820.00,540.00,n ext
42,8.20,137.08,188.90,744.00,444.00,n ext
43,8.40,147.08,192.88,692.00,460.00,n ext
44,8.60,152.74,194.19,668.00,504.00,n ext
45,8.80,161.89,196.55,732.00,640.00,n ext
46,9.00,167.81,196.77,732.00,480.00,n ext
47,9.20,173.20,197.29,768.00,460.00,n ext
48,9.40,173.89,195.06,712.00,416.00,n ext
49,9.60,172.42,190.29,712.00,640.00,n ext
50,9.80,167.27,184.20,744.00,520.00,north
51,10.00,159.12,175.63,800.00,584.00,north
52,10.20,150.99,167.56,828.00,628.00,north
53,10.40,141.72,159.52,864.00,708.00,north
54,10.60,133.49,152.40,916.00,644.00,north
55,10.80,125.04,145.01,984.00,732.00,north
56,11.00,117.75,138.60,1028.00,740.00,north
57,11.20,111.46,132.38,1028.00,792.00,north
58,11.40,107.64,127.17,1000.00,772.00,north
59,11.60,103.79,120.98,1116.00,844.00,north
60,11.80,100.41,115.69,1056.00,804.00,north
61,12.00,97.45,109.99,1104.00,832.00,north
62,12.20,94.52,104.89,1068.00,812.00,west
63,12.40,91.51,99.65,1116.00,840.00,west
64,12.60,88.86,93.67,1164.00,864.00,west
65,12.80,86.38,87.50,1108.00,800.00,south
66,13.00,83.32,80.99,1084.00,800.00,south
67,13.20,79.78,75.39,984.00,692.00,south
68,13.40,75.48,68.70,964.00,660.00,south
69,13.60,70.59,62.21,972.00,624.00,south
70,13.80,64.62,54.47,932.00,656.00,south
71,14.00,56.90,46.26,900.00,656.00,south
72,14.20,46.76,36.46,848.00,692.00,south
73,14.40,35.68,26.33,800.00,616.00,south
74,14.60,26.79,18.81,812.00,468.00,south
75,14.80,16.40,9.60,720.00,484.00,south
76,15.00,9.43,3.83,672.00,336.00,s ext
77,15.20,3.18,-1.30,684.00,476.00,s ext
78,15.40,0.44,-3.23,708.00,376.00,s ext
79,15.60,-1.17,-4.13,676.00,496.00,s ext
80,15.80,-3.09,-5.34,712.00,444.00,s ext
81,16.00,-4.79,-6.53,728.00,464.00,s ext
82,16.20,-4.17,-5.18,688.00,520.00,s ext
83,16.40,-2.39,-2.18,704.00,584.00,w ext
