Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00035.trk
Object,0
Samples,450
treatment,2,
cage,53,
mark,1,
id,63,
date,2009-07-30 11:37:59.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,108.61,17.78,556.00,692.00,s ext
2,0.20,110.00,18.64,528.00,228.00,s ext
3,0.40,108.61,17.78,396.00,332.00,s ext
4,0.60,105.47,17.00,356.00,336.00,s ext
5,0.80,99.73,20.11,452.00,384.00,s ext
6,1.00,97.73,22.03,576.00,276.00,south
7,1.20,89.20,26.33,632.00,464.00,south
8,1.40,83.08,30.95,692.00,508.00,south
9,1.60,76.37,34.70,784.00,596.00,south
10,1.80,72.09,39.00,776.00,608.00,south
11,2.00,68.59,42.87,776.00,560.00,south
12,2.20,65.20,47.43,768.00,720.00,south
13,2.40,63.99,52.96,924.00,764.00,south
14,2.60,62.92,57.67,912.00,732.00,south
15,2.80,60.94,62.98,960.00,936.00,south
16,3.00,59.64,68.46,908.00,836.00,west
17,3.20,58.09,74.60,892.00,808.00,west
18,3.40,55.51,83.20,864.00,876.00,west
19,3.60,52.38,93.82,996.00,980.00,platform larger
20,3.80,48.56,104.13,952.00,796.00,platform larger
21,4.00,43.27,115.94,984.00,800.00,west
22,4.20,37.64,125.31,880.00,768.00,west
23,4.40,32.12,132.92,820.00,828.00,west
24,4.60,25.60,138.70,772.00,712.00,west
25,4.80,21.47,139.81,780.00,680.00,west
26,5.00,20.76,135.27,760.00,508.00,w ext
27,5.20,20.87,126.89,776.00,528.00,w ext
28,5.40,22.53,116.43,780.00,508.00,w ext
29,5.60,26.40,103.23,780.00,512.00,west
30,5.80,28.91,94.12,808.00,500.00,west
31,6.00,32.37,83.52,864.00,720.00,west
32,6.20,36.62,76.63,880.00,720.00,west
33,6.40,42.30,74.49,820.00,700.00,west
34,6.60,46.30,73.08,872.00,628.00,west
35,6.80,53.91,76.95,856.00,816.00,west
36,7.00,60.16,82.11,900.00,796.00,west
37,7.20,66.21,88.94,912.00,740.00,west
38,7.40,70.96,94.52,960.00,712.00,west
39,7.60,76.38,101.05,1032.00,848.00,west
40,7.80,80.01,106.50,1064.00,832.00,west
41,8.00,83.66,112.75,1044.00,868.00,west
42,8.20,86.07,117.91,1044.00,768.00,north
43,8.40,87.84,122.93,1032.00,836.00,north
44,8.60,89.01,127.94,992.00,840.00,north
45,8.80,87.94,135.03,1028.00,764.00,north
46,9.00,87.23,140.98,996.00,664.00,north
47,9.20,87.51,147.06,920.00,724.00,north
48,9.40,88.64,151.92,872.00,624.00,north
49,9.60,90.67,155.48,872.00,640.00,north
50,9.80,94.85,157.73,752.00,632.00,north
51,10.00,99.59,159.47,816.00,584.00,north
52,10.20,106.35,159.45,828.00,500.00,north
53,10.40,113.11,158.45,840.00,564.00,north
54,10.60,118.16,156.16,848.00,664.00,north
55,10.80,119.07,152.38,868.00,540.00,north
56,11.00,119.56,146.70,840.00,620.00,north
57,11.20,119.92,141.82,1008.00,584.00,north
58,11.40,120.82,136.04,1064.00,808.00,north
59,11.60,120.65,129.30,944.00,840.00,north
60,11.80,119.95,122.87,984.00,728.00,north
61,12.00,119.52,115.74,1040.00,824.00,east
62,12.20,118.25,108.83,1024.00,760.00,east
63,12.40,116.79,102.54,1128.00,824.00,east
64,12.60,113.97,95.59,1056.00,888.00,east
65,12.80,111.26,89.58,1016.00,832.00,south
66,13.00,109.17,83.70,1000.00,888.00,south
67,13.20,107.60,77.77,984.00,864.00,south
68,13.40,107.52,70.99,884.00,820.00,south
69,13.60,108.83,65.29,928.00,612.00,south
70,13.80,108.51,59.48,844.00,652.00,south
71,14.00,107.69,55.01,884.00,728.00,south
72,14.20,102.22,51.33,888.00,764.00,south
73,14.40,95.77,49.55,868.00,596.00,south
74,14.60,87.77,48.62,848.00,564.00,south
75,14.80,78.57,47.41,928.00,560.00,south
76,15.00,69.34,45.19,836.00,636.00,south
77,15.20,61.26,42.51,848.00,620.00,south
78,15.40,51.84,36.62,812.00,612.00,south
79,15.60,41.77,29.74,752.00,548.00,south
80,15.80,33.14,22.76,776.00,552.00,south
81,16.00,27.51,18.05,688.00,448.00,south
82,16.20,23.13,13.31,664.00,544.00,south
83,16.40,20.11,9.53,768.00,464.00,s ext
84,16.60,21.05,8.81,652.00,332.00,s ext
85,16.80,25.47,10.04,700.00,416.00,s ext
86,17.00,32.48,12.83,720.00,396.00,s ext
87,17.20,41.87,16.81,672.00,456.00,south
88,17.40,52.06,21.80,684.00,460.00,south
89,17.60,60.58,26.37,732.00,472.00,south
90,17.80,69.07,32.06,708.00,400.00,south
91,18.00,75.56,37.66,772.00,504.00,south
92,18.20,81.48,43.64,804.00,552.00,south
93,18.40,85.58,49.74,828.00,560.00,south
94,18.60,88.05,54.61,872.00,572.00,south
95,18.80,88.38,60.36,828.00,668.00,south
96,19.00,86.78,63.43,908.00,608.00,south
97,19.20,83.61,65.91,980.00,560.00,south
98,19.40,79.04,67.60,948.00,648.00,south
99,19.60,74.83,69.03,964.00,632.00,south
100,19.80,70.08,69.91,980.00,728.00,south
101,20.00,65.90,69.58,928.00,644.00,south
102,20.20,60.73,67.83,972.00,572.00,west
103,20.40,57.73,66.58,900.00,416.00,west
104,20.60,53.04,64.08,872.00,516.00,west
105,20.80,48.78,61.00,868.00,404.00,west
106,21.00,44.01,56.63,844.00,472.00,west
107,21.20,38.11,51.06,812.00,544.00,west
108,21.40,32.80,44.37,736.00,540.00,west
109,21.60,28.11,38.14,736.00,424.00,west
110,21.80,23.48,31.41,732.00,452.00,west
111,22.00,19.57,25.55,712.00,516.00,west
112,22.20,17.31,21.97,780.00,484.00,west
113,22.40,18.83,21.93,780.00,440.00,west
114,22.60,20.44,22.05,660.00,448.00,west
115,22.80,24.87,25.45,660.00,408.00,south
116,23.00,30.74,30.59,724.00,472.00,south
117,23.20,38.20,37.15,688.00,500.00,south
118,23.40,46.34,44.77,704.00,544.00,south
119,23.60,51.85,50.21,800.00,544.00,south
120,23.80,57.14,57.06,804.00,588.00,south
121,24.00,60.39,63.24,808.00,596.00,south
122,24.20,62.10,68.01,896.00,504.00,west
123,24.40,62.98,73.16,876.00,492.00,west
124,24.60,62.80,78.04,920.00,524.00,west
125,24.80,63.14,84.39,900.00,596.00,west
126,25.00,62.94,91.87,948.00,688.00,platform larger
127,25.20,61.94,99.70,920.00,676.00,platform
128,25.40,58.70,107.81,872.00,688.00,platform
129,25.60,54.44,116.82,928.00,672.00,platform larger
130,25.80,49.83,124.61,924.00,564.00,west
131,26.00,43.63,133.42,836.00,704.00,west
132,26.20,38.48,140.43,792.00,508.00,west
133,26.40,33.47,146.70,788.00,556.00,west
134,26.60,26.42,155.36,784.00,524.00,west
135,26.80,22.19,160.77,720.00,488.00,west
136,27.00,17.61,168.38,636.00,468.00,west
137,27.20,15.56,172.36,648.00,340.00,west
138,27.40,15.28,174.90,544.00,432.00,west
139,27.60,16.99,175.05,640.00,408.00,west
140,27.80,20.67,173.62,668.00,444.00,west
141,28.00,28.37,168.19,776.00,540.00,west
142,28.20,36.02,163.22,732.00,508.00,north
143,28.40,42.69,159.29,812.00,464.00,north
144,28.60,50.10,154.79,900.00,568.00,north
145,28.80,58.31,150.50,856.00,612.00,north
146,29.00,66.38,146.96,928.00,616.00,north
147,29.20,73.86,143.62,964.00,660.00,north
148,29.40,81.44,140.24,900.00,648.00,north
149,29.60,88.00,136.98,920.00,644.00,north
150,29.80,94.08,134.29,1032.00,584.00,north
151,30.00,99.73,132.10,1024.00,624.00,north
152,30.20,106.54,131.24,1000.00,688.00,north
153,30.40,112.26,130.14,948.00,732.00,north
154,30.60,118.65,131.59,1044.00,664.00,north
155,30.80,125.22,134.26,960.00,660.00,north
156,31.00,131.99,137.60,1000.00,664.00,north
157,31.20,139.88,142.20,996.00,644.00,north
158,31.40,148.08,147.74,908.00,696.00,east
159,31.60,156.19,153.34,936.00,684.00,east
160,31.80,164.02,158.75,944.00,744.00,east
161,32.00,171.96,164.78,832.00,688.00,east
162,32.20,176.94,168.27,808.00,464.00,east
163,32.40,179.28,168.43,792.00,504.00,east
164,32.60,181.63,168.39,768.00,568.00,east
165,32.80,179.38,160.73,784.00,520.00,east
166,33.00,176.27,150.38,740.00,460.00,east
167,33.20,172.76,137.62,804.00,544.00,east
168,33.40,168.68,123.83,844.00,624.00,east
169,33.60,165.04,110.31,844.00,560.00,east
170,33.80,161.85,97.50,792.00,700.00,east
171,34.00,159.05,85.81,796.00,612.00,east
172,34.20,157.99,75.25,828.00,632.00,east
173,34.40,158.50,65.30,816.00,628.00,east
174,34.60,159.94,56.88,760.00,608.00,east
175,34.80,159.62,51.01,784.00,568.00,east
176,35.00,156.64,49.97,808.00,544.00,east
177,35.20,152.12,50.84,852.00,676.00,south
178,35.40,145.78,52.65,872.00,660.00,south
179,35.60,138.71,55.26,896.00,664.00,south
180,35.80,132.78,56.20,912.00,664.00,south
181,36.00,126.55,56.84,1012.00,668.00,south
182,36.20,118.71,55.82,912.00,796.00,south
183,36.40,110.71,54.76,884.00,724.00,south
184,36.60,102.09,52.11,928.00,700.00,south
185,36.80,92.39,48.47,848.00,720.00,south
186,37.00,80.23,43.36,916.00,756.00,south
187,37.20,68.13,37.77,840.00,692.00,south
188,37.40,54.84,30.60,808.00,712.00,south
189,37.60,40.26,21.69,720.00,616.00,south
190,37.80,24.30,10.86,664.00,632.00,s ext
191,38.00,16.21,4.74,620.00,364.00,s ext
192,38.20,13.67,3.47,576.00,340.00,s ext
193,38.40,16.94,6.53,604.00,404.00,s ext
194,38.60,22.54,10.70,388.00,248.00,s ext
195,38.80,10.47,2.71,568.00,428.00,s ext
196,39.00,5.10,-0.49,684.00,500.00,s ext
197,39.20,4.14,-0.26,696.00,492.00,s ext
198,39.40,0.85,-1.93,664.00,504.00,s ext
199,39.60,-1.46,-3.34,672.00,496.00,s ext
