Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00039.trk
Object,0
Samples,450
treatment,4,
cage,54,
mark,1,
id,64,
date,2009-07-30 12:17:56.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,111.99,17.48,508.00,324.00,s ext
2,0.20,112.65,15.44,544.00,404.00,s ext
3,0.40,119.43,10.57,496.00,440.00,s ext
4,0.60,122.54,11.07,632.00,392.00,s ext
5,0.80,136.51,7.98,624.00,552.00,s ext
6,1.00,146.11,5.98,676.00,468.00,s ext
7,1.20,159.45,2.45,640.00,540.00,s ext
8,1.40,170.96,-0.96,684.00,588.00,s ext
9,1.60,178.88,-2.90,652.00,592.00,s ext
10,1.80,183.55,-2.35,712.00,684.00,s ext
11,2.00,184.78,0.75,724.00,668.00,south
12,2.20,181.93,7.60,676.00,640.00,south
13,2.40,176.94,16.53,700.00,632.00,south
14,2.60,170.59,28.39,680.00,716.00,south
15,2.80,163.57,42.22,748.00,684.00,east
16,3.00,157.18,56.20,828.00,776.00,east
17,3.20,151.18,71.11,812.00,784.00,east
18,3.40,146.65,84.07,860.00,760.00,east
19,3.60,141.89,99.01,872.00,972.00,platform reversal
20,3.80,139.22,109.28,900.00,844.00,platform reversal
21,4.00,136.90,118.09,984.00,860.00,east
22,4.20,133.70,124.24,984.00,920.00,east
23,4.40,129.73,128.35,1016.00,880.00,east
24,4.60,123.79,130.59,988.00,924.00,north
25,4.80,118.03,133.19,1052.00,928.00,north
26,5.00,111.44,136.10,1028.00,952.00,north
27,5.20,102.70,140.17,1024.00,972.00,north
28,5.40,91.96,146.24,1012.00,932.00,north
29,5.60,79.18,153.47,872.00,980.00,north
30,5.80,63.88,162.99,932.00,940.00,north
31,6.00,46.53,174.29,888.00,908.00,north
32,6.20,27.86,187.78,840.00,816.00,north
33,6.40,7.19,202.26,708.00,732.00,n ext
34,6.60,-6.23,212.14,664.00,580.00,n ext
35,6.80,-12.33,215.52,628.00,644.00,n ext
36,7.00,-13.15,214.73,664.00,532.00,n ext
37,7.20,-9.32,209.69,652.00,524.00,n ext
38,7.40,-1.52,200.05,692.00,608.00,n ext
39,7.60,8.80,187.39,628.00,584.00,west
40,7.80,18.74,175.05,724.00,608.00,west
41,8.00,-,-,-,-,-
42,8.20,39.82,149.07,820.00,820.00,west
43,8.40,50.98,136.56,832.00,804.00,west
44,8.60,58.78,128.23,952.00,680.00,west
45,8.80,65.90,120.25,988.00,852.00,west
46,9.00,71.56,112.71,988.00,808.00,west
47,9.20,75.36,107.54,1012.00,720.00,west
48,9.40,78.79,102.17,1060.00,712.00,west
49,9.60,82.36,98.05,1028.00,1016.00,west
50,9.80,84.96,96.62,1088.00,804.00,west
51,10.00,88.73,96.11,1016.00,816.00,west
52,10.20,92.34,97.36,1020.00,756.00,west
53,10.40,95.77,99.68,1060.00,776.00,west
54,10.60,98.56,101.85,1152.00,676.00,west
55,10.80,101.72,105.82,1192.00,856.00,north
56,11.00,104.86,111.03,1004.00,820.00,north
57,11.20,107.63,116.32,1128.00,820.00,north
58,11.40,112.22,123.45,1072.00,944.00,north
59,11.60,116.15,129.50,1084.00,796.00,north
60,11.80,122.68,137.39,968.00,876.00,north
61,12.00,130.89,147.03,1008.00,952.00,north
62,12.20,140.23,158.15,896.00,880.00,north
63,12.40,150.43,169.88,888.00,856.00,north
64,12.60,161.20,181.93,816.00,792.00,north
65,12.80,170.36,193.00,800.00,712.00,n ext
66,13.00,179.40,202.94,692.00,612.00,n ext
67,13.20,180.02,203.83,644.00,168.00,n ext
68,13.40,179.40,202.94,508.00,176.00,n ext
69,13.60,176.85,200.97,472.00,260.00,n ext
70,13.80,178.06,202.73,392.00,200.00,n ext
71,14.00,176.68,202.55,384.00,320.00,n ext
72,14.20,171.29,200.35,492.00,444.00,n ext
73,14.40,161.05,194.84,576.00,524.00,n ext
74,14.60,147.15,187.69,688.00,448.00,n ext
75,14.80,133.93,180.93,708.00,532.00,n ext
76,15.00,121.73,173.77,752.00,604.00,north
77,15.20,112.54,167.23,824.00,632.00,north
78,15.40,104.89,160.00,872.00,768.00,north
79,15.60,96.26,153.38,932.00,796.00,north
80,15.80,88.55,147.01,916.00,936.00,north
81,16.00,80.56,143.69,972.00,888.00,north
82,16.20,73.36,140.45,940.00,880.00,north
83,16.40,68.13,137.24,968.00,852.00,north
84,16.60,63.87,134.41,976.00,800.00,north
85,16.80,59.64,130.44,968.00,864.00,west
86,17.00,56.56,124.35,964.00,868.00,west
87,17.20,53.74,116.86,996.00,872.00,platform larger
88,17.40,50.71,104.55,928.00,908.00,platform larger
89,17.60,47.94,94.46,900.00,724.00,platform larger
90,17.80,43.83,80.94,952.00,692.00,west
91,18.00,39.78,68.56,816.00,672.00,west
92,18.20,35.64,55.86,868.00,684.00,west
93,18.40,31.92,44.89,748.00,800.00,west
94,18.60,30.80,38.41,760.00,660.00,west
95,18.80,33.40,37.72,676.00,668.00,west
96,19.00,37.38,39.24,712.00,708.00,south
97,19.20,45.76,45.86,700.00,684.00,south
98,19.40,53.27,51.71,760.00,652.00,south
99,19.60,61.41,59.12,800.00,720.00,south
100,19.80,68.74,65.55,788.00,660.00,south
101,20.00,74.18,69.37,868.00,560.00,south
102,20.20,78.91,70.69,932.00,664.00,south
103,20.40,82.73,70.76,928.00,636.00,south
104,20.60,85.59,68.41,892.00,572.00,south
105,20.80,87.85,65.69,984.00,636.00,south
106,21.00,89.41,61.94,972.00,564.00,south
107,21.20,90.22,57.87,900.00,504.00,south
108,21.40,89.01,51.83,880.00,548.00,south
