Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00019.trk
Object,0
Samples,450
treatment,2,
cage,37,
mark,1,
id,57,
date,2009-07-29 12:49:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,97.31,14.22,344.00,364.00,s ext
2,0.20,95.22,16.19,516.00,308.00,s ext
3,0.40,91.48,18.02,536.00,428.00,s ext
4,0.60,86.15,20.52,648.00,312.00,s ext
5,0.80,81.24,24.55,696.00,416.00,south
6,1.00,76.99,29.07,728.00,504.00,south
7,1.20,74.81,33.54,684.00,444.00,south
8,1.40,74.55,38.93,788.00,568.00,south
9,1.60,74.68,44.87,760.00,580.00,south
10,1.80,77.53,52.74,784.00,672.00,south
11,2.00,79.62,58.12,888.00,576.00,south
12,2.20,83.31,63.86,904.00,624.00,south
13,2.40,87.38,70.18,968.00,672.00,south
14,2.60,90.06,75.95,924.00,620.00,south
15,2.80,92.32,80.84,972.00,568.00,south
16,3.00,94.88,86.88,1020.00,784.00,south
17,3.20,97.10,92.10,980.00,744.00,south
18,3.40,100.28,97.33,1044.00,744.00,south
19,3.60,102.73,102.41,1052.00,800.00,east
20,3.80,106.44,107.72,1048.00,836.00,east
21,4.00,109.79,113.17,1072.00,808.00,north
22,4.20,113.59,118.36,1048.00,792.00,north
23,4.40,117.22,123.77,1076.00,724.00,north
24,4.60,121.52,130.26,996.00,728.00,north
25,4.80,126.65,137.32,968.00,636.00,north
26,5.00,131.80,144.56,936.00,656.00,north
27,5.20,137.57,151.64,884.00,556.00,north
28,5.40,143.07,158.62,888.00,604.00,north
29,5.60,149.30,166.03,796.00,564.00,north
30,5.80,152.27,169.89,828.00,680.00,north
31,6.00,154.46,173.80,868.00,640.00,north
32,6.20,153.34,175.32,820.00,584.00,north
33,6.40,148.62,174.56,816.00,524.00,north
34,6.60,140.05,171.23,824.00,504.00,north
35,6.80,131.29,167.83,840.00,536.00,north
36,7.00,121.18,163.26,840.00,576.00,north
37,7.20,113.11,158.45,820.00,620.00,north
38,7.40,106.08,152.91,852.00,656.00,north
39,7.60,100.06,147.98,872.00,636.00,north
40,7.80,96.50,141.59,920.00,696.00,north
41,8.00,94.36,136.23,1008.00,728.00,north
42,8.20,91.22,130.43,996.00,804.00,north
43,8.40,90.26,124.14,1008.00,804.00,north
44,8.60,88.87,117.28,964.00,852.00,north
45,8.80,87.73,111.61,1060.00,792.00,west
46,9.00,85.88,105.11,1084.00,864.00,west
47,9.20,84.71,99.79,1068.00,688.00,west
48,9.40,83.79,95.08,1028.00,776.00,west
49,9.60,83.20,89.79,956.00,696.00,west
50,9.80,83.04,85.93,1036.00,576.00,south
51,10.00,82.61,80.76,1012.00,624.00,south
52,10.20,81.09,74.61,1000.00,676.00,south
53,10.40,78.49,68.65,900.00,628.00,south
54,10.60,75.23,61.74,912.00,636.00,south
55,10.80,71.38,54.50,892.00,684.00,south
56,11.00,67.17,47.64,856.00,604.00,south
57,11.20,62.71,41.23,852.00,620.00,south
58,11.40,57.73,34.51,792.00,508.00,south
59,11.60,55.50,29.53,744.00,584.00,south
60,11.80,53.60,25.28,780.00,556.00,south
61,12.00,56.49,22.69,732.00,560.00,south
62,12.20,60.43,21.63,712.00,492.00,south
63,12.40,67.99,21.18,664.00,544.00,south
64,12.60,76.09,21.06,712.00,480.00,south
65,12.80,86.11,22.38,656.00,448.00,south
66,13.00,92.59,23.78,668.00,324.00,south
67,13.20,101.84,25.77,712.00,436.00,south
68,13.40,109.03,27.25,756.00,476.00,south
69,13.60,115.46,29.27,772.00,496.00,south
70,13.80,119.24,33.10,788.00,512.00,south
71,14.00,122.49,36.72,804.00,536.00,south
72,14.20,124.45,42.02,772.00,552.00,south
73,14.40,125.54,48.04,788.00,632.00,south
74,14.60,126.67,53.05,804.00,528.00,south
75,14.80,126.28,59.14,844.00,656.00,south
76,15.00,125.56,66.00,872.00,724.00,south
77,15.20,124.69,73.58,932.00,772.00,south
78,15.40,123.92,81.90,952.00,764.00,south
79,15.60,123.23,89.45,980.00,724.00,east
80,15.80,122.58,96.16,1040.00,708.00,east
81,16.00,121.72,103.35,968.00,736.00,east
82,16.20,121.42,108.92,1012.00,732.00,east
83,16.40,120.11,113.30,1048.00,788.00,east
84,16.60,118.23,116.62,1060.00,700.00,east
85,16.80,116.31,119.15,1044.00,656.00,north
86,17.00,112.92,120.61,1056.00,756.00,north
87,17.20,110.81,121.86,1036.00,668.00,north
88,17.40,106.62,120.90,1048.00,764.00,north
89,17.60,101.88,119.48,1076.00,836.00,north
90,17.80,98.17,117.22,1100.00,696.00,north
91,18.00,94.86,113.91,1088.00,740.00,north
92,18.20,92.55,109.49,1020.00,836.00,west
93,18.40,90.12,105.58,1112.00,708.00,west
94,18.60,88.29,101.01,1092.00,700.00,west
95,18.80,86.85,96.37,1072.00,708.00,west
96,19.00,85.76,91.73,1064.00,616.00,west
97,19.20,85.01,85.88,1056.00,736.00,south
98,19.40,83.96,80.57,1024.00,608.00,south
99,19.60,82.71,75.79,992.00,656.00,south
100,19.80,81.91,70.50,940.00,564.00,south
101,20.00,81.09,65.77,940.00,560.00,south
102,20.20,78.28,60.31,932.00,480.00,south
103,20.40,75.93,54.25,932.00,608.00,south
104,20.60,73.49,48.70,772.00,552.00,south
105,20.80,71.26,44.49,812.00,416.00,south
106,21.00,71.20,40.20,840.00,492.00,south
107,21.20,70.35,37.00,844.00,548.00,south
108,21.40,72.13,33.67,828.00,488.00,south
109,21.60,75.85,31.34,764.00,608.00,south
110,21.80,81.59,30.72,716.00,504.00,south
111,22.00,87.53,30.64,808.00,516.00,south
112,22.20,94.83,32.06,744.00,456.00,south
113,22.40,101.69,33.93,756.00,492.00,south
114,22.60,107.92,36.28,804.00,448.00,south
115,22.80,113.35,39.16,792.00,588.00,south
116,23.00,117.53,43.51,828.00,612.00,south
117,23.20,119.62,48.71,812.00,680.00,south
118,23.40,119.34,54.18,772.00,608.00,south
119,23.60,118.72,60.30,856.00,628.00,south
120,23.80,117.09,67.17,880.00,680.00,south
121,24.00,114.25,73.94,904.00,712.00,south
122,24.20,111.54,78.97,936.00,680.00,south
123,24.40,108.51,83.70,1000.00,736.00,south
124,24.60,105.26,87.44,1032.00,768.00,south
125,24.80,101.76,89.64,1036.00,852.00,south
126,25.00,99.18,89.96,1036.00,704.00,south
127,25.20,96.07,88.91,1048.00,684.00,south
128,25.40,92.27,86.40,1052.00,732.00,south
129,25.60,88.20,82.39,1016.00,764.00,south
130,25.80,84.28,76.92,976.00,712.00,south
131,26.00,80.52,71.28,936.00,632.00,south
132,26.20,75.96,64.54,908.00,708.00,south
133,26.40,70.56,57.29,872.00,676.00,south
134,26.60,64.53,50.22,868.00,612.00,south
135,26.80,57.58,42.57,796.00,584.00,south
136,27.00,51.39,35.80,808.00,500.00,south
137,27.20,46.39,30.22,716.00,500.00,south
138,27.40,41.51,25.26,736.00,436.00,south
139,27.60,38.74,20.88,640.00,488.00,south
140,27.80,37.50,17.25,740.00,508.00,south
141,28.00,37.45,15.37,700.00,440.00,s ext
142,28.20,39.18,14.24,724.00,456.00,s ext
143,28.40,43.30,14.66,708.00,432.00,s ext
144,28.60,49.31,15.54,664.00,388.00,s ext
145,28.80,54.47,17.34,660.00,364.00,s ext
146,29.00,62.96,19.90,708.00,376.00,south
147,29.20,69.66,21.56,660.00,408.00,south
148,29.40,78.16,25.84,708.00,400.00,south
149,29.60,86.03,27.83,720.00,380.00,south
150,29.80,92.04,30.13,736.00,416.00,south
151,30.00,97.60,33.03,780.00,396.00,south
152,30.20,102.91,34.78,728.00,532.00,south
153,30.40,104.84,38.18,748.00,508.00,south
154,30.60,104.10,41.60,800.00,428.00,south
155,30.80,103.41,44.93,844.00,524.00,south
156,31.00,101.92,46.57,812.00,536.00,south
157,31.20,97.14,47.27,884.00,520.00,south
158,31.40,93.62,47.02,848.00,356.00,south
159,31.60,88.86,44.91,852.00,460.00,south
160,31.80,83.70,40.95,844.00,456.00,south
161,32.00,79.38,36.94,804.00,480.00,south
162,32.20,76.11,33.03,816.00,420.00,south
163,32.40,74.09,29.31,760.00,504.00,south
164,32.60,73.38,24.94,708.00,428.00,south
165,32.80,74.52,21.67,740.00,392.00,south
166,33.00,77.50,17.61,644.00,384.00,s ext
167,33.20,79.17,15.96,588.00,184.00,s ext
168,33.40,80.94,15.23,660.00,168.00,s ext
169,33.60,80.96,16.19,616.00,156.00,s ext
170,33.80,82.74,16.38,628.00,212.00,s ext
171,34.00,84.54,15.60,644.00,224.00,s ext
172,34.20,88.18,14.91,636.00,344.00,s ext
173,34.40,93.70,14.17,668.00,456.00,s ext
174,34.60,101.34,12.15,652.00,384.00,s ext
175,34.80,108.93,10.73,580.00,296.00,s ext
176,35.00,116.62,8.92,552.00,388.00,s ext
