Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00023.trk
Object,0
Samples,450
treatment,4,
cage,44,
mark,1,
id,76,
date,2009-07-29 13:39:05.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,82.86,8.51,572.00,1048.00,s ext
2,0.20,79.14,15.01,472.00,740.00,s ext
3,0.40,70.88,19.19,468.00,548.00,s ext
4,0.60,64.19,24.35,480.00,524.00,south
5,0.80,59.16,29.56,552.00,592.00,south
6,1.00,55.28,35.96,540.00,740.00,south
7,1.20,52.52,40.97,620.00,752.00,south
8,1.40,51.09,47.58,568.00,908.00,south
9,1.60,48.61,51.14,580.00,764.00,south
10,1.80,45.12,52.43,656.00,636.00,west
11,2.00,41.34,53.11,584.00,616.00,west
12,2.20,39.80,56.87,656.00,528.00,west
13,2.40,40.89,64.53,608.00,592.00,west
14,2.60,43.44,77.37,636.00,676.00,west
15,2.80,47.26,91.86,616.00,636.00,west
16,3.00,48.56,104.13,676.00,636.00,platform larger
17,3.20,48.67,114.77,568.00,588.00,west
18,3.40,51.34,120.19,596.00,612.00,west
19,3.60,57.31,122.37,592.00,780.00,west
20,3.80,64.22,121.31,660.00,764.00,west
21,4.00,72.35,116.50,700.00,792.00,west
22,4.20,79.13,110.61,844.00,952.00,west
23,4.40,84.33,102.98,784.00,1084.00,west
24,4.60,86.15,97.50,824.00,808.00,west
25,4.80,84.49,90.14,836.00,812.00,west
26,5.00,80.79,82.66,776.00,756.00,south
27,5.20,76.10,74.55,680.00,688.00,south
28,5.40,70.66,67.12,676.00,604.00,south
29,5.60,64.47,59.69,600.00,532.00,south
30,5.80,58.75,54.66,640.00,504.00,south
31,6.00,53.84,51.55,628.00,540.00,south
32,6.20,50.64,51.52,600.00,436.00,south
33,6.40,49.84,54.86,628.00,548.00,west
34,6.60,50.29,60.11,600.00,524.00,west
35,6.80,51.48,65.08,572.00,396.00,west
36,7.00,53.18,70.73,556.00,368.00,west
37,7.20,55.83,76.41,604.00,440.00,west
38,7.40,56.18,78.28,540.00,272.00,west
39,7.60,58.22,82.81,440.00,436.00,west
40,7.80,59.22,85.92,452.00,188.00,west
41,8.00,60.06,88.07,472.00,460.00,platform larger
42,8.20,62.26,92.50,456.00,480.00,platform larger
43,8.40,63.60,94.73,604.00,364.00,platform larger
44,8.60,65.58,96.20,568.00,364.00,platform larger
45,8.80,69.43,98.87,692.00,540.00,west
46,9.00,73.29,99.72,784.00,604.00,west
47,9.20,81.02,99.12,856.00,968.00,west
48,9.40,86.81,96.99,852.00,940.00,west
49,9.60,93.92,92.80,788.00,1088.00,south
50,9.80,98.77,87.46,828.00,880.00,south
51,10.00,103.35,82.25,780.00,816.00,south
52,10.20,106.89,77.78,696.00,588.00,south
53,10.40,110.38,74.97,696.00,536.00,south
54,10.60,115.20,73.13,684.00,588.00,south
55,10.80,121.15,72.15,548.00,592.00,south
56,11.00,123.25,73.90,580.00,584.00,south
57,11.20,121.95,77.79,624.00,508.00,south
58,11.40,117.94,82.59,756.00,524.00,south
59,11.60,113.69,86.94,792.00,612.00,south
60,11.80,109.17,90.80,796.00,612.00,south
61,12.00,104.41,93.58,764.00,720.00,south
62,12.20,99.27,95.40,816.00,724.00,south
63,12.40,93.70,95.78,820.00,764.00,south
64,12.60,86.88,95.75,828.00,800.00,west
65,12.80,81.23,95.81,800.00,708.00,west
66,13.00,74.88,94.17,760.00,744.00,west
67,13.20,68.98,91.55,692.00,796.00,west
68,13.40,64.15,88.10,672.00,580.00,west
69,13.60,60.48,84.78,656.00,360.00,west
70,13.80,56.75,82.05,616.00,408.00,west
71,14.00,50.90,79.76,660.00,556.00,west
72,14.20,45.80,78.80,628.00,504.00,west
73,14.40,41.84,76.38,568.00,532.00,west
74,14.60,38.21,71.76,552.00,488.00,west
75,14.80,34.40,63.49,568.00,488.00,west
76,15.00,33.74,56.02,536.00,440.00,west
77,15.20,34.40,50.72,624.00,528.00,west
78,15.40,36.65,47.81,624.00,544.00,west
79,15.60,40.35,47.38,588.00,556.00,west
80,15.80,45.19,49.08,628.00,496.00,west
81,16.00,50.64,51.52,620.00,536.00,south
82,16.20,56.97,55.25,552.00,532.00,south
83,16.40,63.24,60.18,608.00,504.00,south
84,16.60,69.82,66.70,592.00,576.00,south
85,16.80,75.03,72.85,540.00,548.00,south
86,17.00,76.88,78.66,588.00,568.00,south
87,17.20,77.02,84.54,660.00,560.00,west
88,17.40,76.76,89.82,720.00,580.00,west
89,17.60,75.53,94.35,668.00,484.00,west
90,17.80,74.69,98.51,784.00,412.00,west
91,18.00,74.22,102.92,712.00,440.00,west
92,18.20,73.75,105.89,628.00,364.00,west
93,18.40,72.15,110.40,608.00,468.00,west
94,18.60,70.69,113.51,636.00,484.00,west
95,18.80,69.32,115.92,660.00,392.00,west
96,19.00,68.51,118.36,608.00,300.00,west
