Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00010.trk
Object,0
Samples,450
treatment,1,
cage,30,
mark,2,
id,100,
date,2009-07-29 10:51:28.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,99.91,19.14,616.00,328.00,s ext
2,0.20,98.21,19.15,700.00,180.00,s ext
3,0.40,97.31,14.22,512.00,444.00,s ext
4,0.60,101.56,11.12,520.00,496.00,s ext
5,0.80,104.99,12.01,640.00,464.00,s ext
6,1.00,114.41,10.21,680.00,464.00,s ext
7,1.20,125.75,7.48,692.00,596.00,s ext
8,1.40,132.99,5.93,644.00,448.00,s ext
9,1.60,143.72,2.98,576.00,452.00,s ext
10,1.80,154.33,-0.71,684.00,436.00,s ext
11,2.00,160.46,-2.32,648.00,308.00,s ext
12,2.20,166.39,-4.17,656.00,432.00,s ext
13,2.40,170.47,-5.38,688.00,280.00,s ext
14,2.60,171.77,-4.48,632.00,304.00,s ext
15,2.80,171.96,-2.28,688.00,456.00,s ext
16,3.00,170.05,2.53,680.00,416.00,s ext
17,3.20,168.10,7.27,692.00,428.00,south
18,3.40,164.81,12.77,680.00,356.00,south
19,3.60,161.29,17.69,732.00,348.00,south
20,3.80,156.74,23.17,808.00,428.00,south
21,4.00,153.24,27.28,792.00,312.00,south
22,4.20,148.09,32.93,904.00,440.00,south
23,4.40,145.01,36.69,872.00,376.00,south
24,4.60,141.05,40.79,868.00,364.00,south
25,4.80,138.32,44.24,868.00,408.00,south
26,5.00,135.27,47.01,808.00,532.00,south
27,5.20,134.27,48.91,836.00,316.00,south
28,5.40,131.91,53.55,892.00,424.00,south
29,5.60,131.04,56.84,912.00,388.00,south
30,5.80,128.99,61.26,932.00,484.00,south
31,6.00,126.69,64.94,900.00,480.00,south
32,6.20,124.90,67.64,964.00,392.00,south
33,6.40,121.42,71.37,1012.00,464.00,south
34,6.60,117.74,76.29,992.00,540.00,south
35,6.80,113.96,80.17,1036.00,532.00,south
36,7.00,111.44,82.33,972.00,512.00,south
37,7.20,109.57,85.00,1060.00,472.00,south
38,7.40,107.71,88.19,1056.00,508.00,south
39,7.60,105.97,91.24,1068.00,524.00,south
40,7.80,104.33,94.18,1148.00,592.00,south
41,8.00,103.36,97.11,1076.00,472.00,south
42,8.20,102.87,101.24,1108.00,584.00,south
43,8.40,102.53,104.16,1216.00,596.00,east
44,8.60,101.44,108.14,1048.00,688.00,north
45,8.80,101.07,111.04,1168.00,568.00,north
46,9.00,98.67,114.29,1112.00,792.00,north
47,9.20,96.20,117.03,1212.00,708.00,north
48,9.40,91.67,119.20,1128.00,796.00,north
49,9.60,86.19,121.72,1088.00,760.00,north
50,9.80,80.62,124.05,1120.00,688.00,north
51,10.00,74.76,126.88,1076.00,660.00,north
52,10.20,67.85,130.45,948.00,752.00,north
53,10.40,61.96,132.08,972.00,592.00,west
54,10.60,54.76,135.20,916.00,680.00,west
55,10.80,50.01,136.06,1008.00,604.00,west
56,11.00,43.72,137.44,980.00,732.00,west
57,11.20,38.12,138.43,900.00,632.00,west
58,11.40,31.64,139.51,876.00,624.00,west
59,11.60,26.62,139.80,888.00,588.00,west
60,11.80,20.84,141.50,832.00,608.00,west
61,12.00,14.90,143.14,764.00,604.00,w ext
62,12.20,11.61,145.72,800.00,356.00,w ext
63,12.40,14.04,143.37,724.00,228.00,w ext
64,12.60,17.04,139.31,716.00,376.00,w ext
65,12.80,16.41,141.11,728.00,396.00,w ext
66,13.00,15.08,138.01,748.00,372.00,w ext
67,13.20,13.66,134.66,748.00,456.00,w ext
68,13.40,13.54,129.08,700.00,424.00,w ext
