Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00038.trk
Object,0
Samples,450
treatment,3,
cage,52,
mark,2,
id,95,
date,2009-07-30 12:07:33.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,109.50,14.74,596.00,240.00,s ext
2,0.20,102.93,13.11,644.00,384.00,s ext
3,0.40,93.84,13.17,552.00,588.00,s ext
4,0.60,84.60,13.65,708.00,484.00,s ext
5,0.80,69.77,11.65,732.00,632.00,s ext
6,1.00,55.19,10.07,748.00,600.00,s ext
7,1.20,41.38,7.95,772.00,680.00,s ext
8,1.40,28.75,5.32,728.00,732.00,s ext
9,1.60,18.76,2.39,740.00,668.00,s ext
10,1.80,8.58,-1.64,700.00,720.00,s ext
11,2.00,2.02,-4.34,744.00,700.00,s ext
12,2.20,-2.59,-6.46,756.00,772.00,s ext
13,2.40,-3.68,-6.17,796.00,760.00,s ext
14,2.60,-5.56,-7.10,736.00,772.00,s ext
15,2.80,-3.10,-3.30,764.00,772.00,w ext
16,3.00,-1.62,-0.01,844.00,792.00,w ext
17,3.20,2.77,8.44,784.00,788.00,w ext
18,3.40,6.35,18.18,744.00,800.00,w ext
19,3.60,10.51,32.12,768.00,840.00,w ext
20,3.80,13.08,45.13,820.00,836.00,w ext
21,4.00,15.51,61.68,756.00,784.00,w ext
22,4.20,16.03,79.13,752.00,732.00,w ext
23,4.40,15.72,94.08,760.00,648.00,w ext
24,4.60,14.63,111.55,776.00,704.00,w ext
25,4.80,13.17,127.17,728.00,704.00,w ext
26,5.00,10.33,142.53,844.00,708.00,w ext
27,5.20,7.06,157.27,800.00,692.00,w ext
28,5.40,4.43,168.99,820.00,676.00,w ext
29,5.60,-1.07,182.50,848.00,748.00,w ext
30,5.80,-5.40,192.79,784.00,640.00,w ext
31,6.00,-11.74,204.26,772.00,660.00,w ext
32,6.20,-15.49,211.78,756.00,856.00,w ext
33,6.40,-17.52,215.72,772.00,704.00,w ext
34,6.60,-18.44,218.22,804.00,752.00,n ext
35,6.80,-17.04,217.91,752.00,668.00,n ext
36,7.00,-12.21,214.90,760.00,784.00,n ext
37,7.20,-6.32,211.85,828.00,740.00,n ext
38,7.40,1.91,207.42,764.00,656.00,n ext
39,7.60,10.97,203.51,776.00,596.00,n ext
40,7.80,21.55,200.64,756.00,716.00,n ext
41,8.00,31.90,197.82,764.00,592.00,n ext
42,8.20,45.66,194.19,692.00,608.00,n ext
43,8.40,55.03,191.91,652.00,512.00,n ext
44,8.60,63.26,189.48,744.00,452.00,n ext
45,8.80,71.39,187.46,664.00,384.00,n ext
46,9.00,81.32,182.18,704.00,512.00,n ext
47,9.20,89.01,176.74,800.00,512.00,n ext
48,9.40,94.82,170.15,776.00,672.00,north
49,9.60,96.91,163.88,840.00,568.00,north
50,9.80,98.69,157.91,916.00,668.00,north
51,10.00,98.24,150.63,952.00,844.00,north
52,10.20,95.92,143.59,1020.00,868.00,north
53,10.40,93.06,137.52,1032.00,916.00,north
54,10.60,89.99,131.72,1076.00,980.00,north
55,10.80,86.50,126.78,1112.00,924.00,north
56,11.00,82.27,123.24,1188.00,988.00,north
57,11.20,77.28,119.00,1148.00,1096.00,west
58,11.40,72.35,116.50,1096.00,916.00,west
59,11.60,67.84,114.39,1136.00,888.00,west
60,11.80,63.45,113.65,1148.00,916.00,platform larger
61,12.00,57.50,115.68,1048.00,796.00,platform larger
62,12.20,52.72,117.96,1076.00,684.00,platform larger
63,12.40,48.83,119.33,1112.00,620.00,west
64,12.60,43.66,124.49,1036.00,684.00,west
65,12.80,40.08,128.69,1064.00,532.00,west
66,13.00,36.51,134.36,1036.00,492.00,west
67,13.20,31.64,139.51,1012.00,568.00,west
68,13.40,26.46,145.13,924.00,480.00,west
69,13.60,20.88,149.98,880.00,604.00,west
70,13.80,17.49,151.41,900.00,628.00,w ext
71,14.00,15.55,149.27,884.00,576.00,w ext
72,14.20,14.22,144.98,864.00,452.00,w ext
73,14.40,15.39,134.44,804.00,500.00,w ext
74,14.60,17.56,123.39,808.00,452.00,w ext
75,14.80,19.83,112.47,776.00,472.00,w ext
76,15.00,22.21,102.03,800.00,536.00,w ext
77,15.20,26.49,91.48,820.00,572.00,west
78,15.40,29.92,83.67,848.00,612.00,west
79,15.60,33.81,80.13,852.00,540.00,west
80,15.80,39.87,78.63,896.00,796.00,west
81,16.00,45.01,78.33,876.00,692.00,west
82,16.20,50.28,80.38,888.00,700.00,west
83,16.40,55.61,84.17,976.00,728.00,west
84,16.60,60.85,90.18,924.00,828.00,platform larger
85,16.80,64.27,94.94,1008.00,748.00,platform larger
86,17.00,67.15,101.71,1032.00,784.00,platform larger
87,17.20,68.17,107.76,1028.00,700.00,platform larger
88,17.40,67.59,115.21,1016.00,788.00,west
89,17.60,65.94,121.86,1128.00,664.00,west
90,17.80,63.68,128.58,1012.00,708.00,west
91,18.00,60.82,135.40,980.00,648.00,west
92,18.20,59.56,138.71,1080.00,644.00,north
93,18.40,58.44,142.61,952.00,648.00,north
94,18.60,60.66,143.09,940.00,572.00,north
95,18.80,62.65,143.01,920.00,572.00,north
96,19.00,67.55,139.41,992.00,632.00,north
97,19.20,70.11,137.35,944.00,416.00,north
98,19.40,74.15,132.38,988.00,604.00,north
99,19.60,76.67,128.57,1112.00,556.00,north
100,19.80,79.08,122.90,1076.00,604.00,north
101,20.00,80.81,118.08,1156.00,600.00,west
102,20.20,83.36,111.43,1168.00,820.00,west
103,20.40,84.44,106.25,1172.00,740.00,west
104,20.60,84.71,99.79,1212.00,792.00,west
105,20.80,85.10,93.46,1212.00,888.00,west
106,21.00,84.43,87.60,1132.00,816.00,south
107,21.20,82.54,80.11,1132.00,904.00,south
108,21.40,79.30,72.71,1060.00,880.00,south
109,21.60,74.38,64.52,1028.00,824.00,south
110,21.80,69.83,57.58,984.00,716.00,south
111,22.00,63.12,48.93,896.00,832.00,south
112,22.20,54.77,38.75,876.00,836.00,south
113,22.40,45.38,28.52,792.00,692.00,south
114,22.60,32.93,16.53,764.00,716.00,south
115,22.80,22.39,7.17,644.00,568.00,s ext
116,23.00,19.95,5.19,688.00,172.00,s ext
117,23.20,23.81,9.06,604.00,332.00,s ext
118,23.40,26.84,11.90,600.00,380.00,s ext
119,23.60,25.91,11.86,556.00,252.00,s ext
120,23.80,20.30,7.86,584.00,476.00,s ext
121,24.00,19.72,6.06,700.00,508.00,s ext
122,24.20,23.39,7.23,724.00,560.00,s ext
123,24.40,29.42,8.20,744.00,572.00,s ext
124,24.60,36.56,9.63,700.00,540.00,s ext
125,24.80,45.09,9.33,756.00,512.00,s ext
126,25.00,55.19,10.07,676.00,600.00,s ext
127,25.20,69.64,10.68,652.00,600.00,s ext
128,25.40,84.66,11.68,704.00,492.00,s ext
129,25.60,99.50,12.19,728.00,672.00,s ext
130,25.80,109.81,13.71,684.00,540.00,s ext
131,26.00,125.57,11.51,788.00,632.00,s ext
132,26.20,138.68,9.28,740.00,528.00,s ext
133,26.40,153.72,4.04,756.00,608.00,s ext
134,26.60,164.32,0.15,752.00,524.00,s ext
135,26.80,177.19,-6.77,740.00,564.00,s ext
136,27.00,185.16,-11.68,736.00,420.00,s ext
137,27.20,190.62,-14.07,692.00,468.00,s ext
138,27.40,191.24,-13.30,692.00,408.00,s ext
139,27.60,190.30,-11.44,640.00,428.00,s ext
140,27.80,187.22,-6.24,632.00,584.00,s ext
141,28.00,183.05,0.37,616.00,504.00,south
142,28.20,179.05,6.95,744.00,464.00,south
143,28.40,173.11,15.72,808.00,560.00,south
144,28.60,167.81,24.83,852.00,580.00,south
145,28.80,160.55,37.01,836.00,800.00,south
146,29.00,156.09,47.73,848.00,748.00,east
147,29.20,151.72,58.89,924.00,748.00,east
148,29.40,149.55,68.51,884.00,800.00,east
149,29.60,149.61,78.09,860.00,776.00,east
150,29.80,150.10,90.86,904.00,828.00,reveral larger
151,30.00,151.69,100.81,948.00,676.00,reveral larger
152,30.20,154.24,112.67,912.00,780.00,reveral larger
153,30.40,156.38,123.17,840.00,752.00,east
154,30.60,157.27,133.37,888.00,776.00,east
155,30.80,157.01,140.57,984.00,760.00,east
156,31.00,155.94,145.29,972.00,724.00,east
157,31.20,152.82,146.98,964.00,688.00,east
158,31.40,149.20,147.37,1012.00,736.00,east
159,31.60,143.20,145.52,968.00,684.00,north
160,31.80,136.97,143.93,1040.00,776.00,north
161,32.00,128.74,142.47,1068.00,860.00,north
162,32.20,121.74,141.87,1012.00,720.00,north
163,32.40,113.30,141.01,1064.00,780.00,north
164,32.60,105.31,142.54,1100.00,860.00,north
165,32.80,96.74,144.30,1068.00,816.00,north
166,33.00,89.32,147.67,988.00,792.00,north
167,33.20,79.90,154.08,972.00,856.00,north
168,33.40,70.10,161.47,964.00,768.00,north
169,33.60,61.38,169.31,872.00,668.00,north
170,33.80,52.13,177.04,928.00,632.00,north
171,34.00,40.79,186.62,840.00,688.00,n ext
172,34.20,30.37,193.48,724.00,564.00,n ext
173,34.40,20.95,198.37,728.00,604.00,n ext
174,34.60,15.06,200.18,852.00,444.00,n ext
175,34.80,10.50,200.68,768.00,484.00,n ext
176,35.00,7.89,200.04,784.00,560.00,n ext
177,35.20,8.58,197.08,828.00,564.00,n ext
178,35.40,12.10,191.31,764.00,608.00,north
179,35.60,16.84,184.36,816.00,628.00,north
180,35.80,21.34,177.13,972.00,668.00,north
181,36.00,24.55,170.21,888.00,796.00,west
182,36.20,26.54,163.25,916.00,692.00,west
183,36.40,27.34,156.78,948.00,704.00,west
184,36.60,28.57,148.97,928.00,700.00,west
185,36.80,27.62,140.83,892.00,748.00,west
186,37.00,26.52,134.13,888.00,604.00,west
187,37.20,22.38,130.13,828.00,596.00,west
188,37.40,19.19,126.98,852.00,560.00,w ext
189,37.60,17.96,125.22,792.00,268.00,w ext
190,37.80,19.26,123.41,768.00,248.00,w ext
191,38.00,21.37,121.65,740.00,444.00,w ext
192,38.20,20.85,116.26,760.00,580.00,w ext
193,38.40,20.68,112.60,780.00,492.00,w ext
194,38.60,23.90,102.52,776.00,556.00,w ext
195,38.80,27.05,96.69,832.00,448.00,west
196,39.00,31.52,92.05,772.00,508.00,west
197,39.20,36.46,89.81,796.00,608.00,west
198,39.40,42.71,91.20,804.00,736.00,west
199,39.60,47.23,93.02,948.00,664.00,west
200,39.80,51.58,95.72,932.00,544.00,platform larger
201,40.00,54.98,98.91,1000.00,548.00,platform
202,40.20,58.13,102.73,892.00,636.00,platform
203,40.40,59.89,105.02,940.00,432.00,platform
204,40.60,61.21,109.00,988.00,480.00,platform
205,40.80,61.92,111.83,1016.00,348.00,platform larger
206,41.00,62.53,114.56,960.00,520.00,platform larger
207,41.20,64.01,116.26,932.00,532.00,west
208,41.40,65.74,116.98,984.00,356.00,west
209,41.60,68.40,116.78,1032.00,464.00,west
210,41.80,72.60,115.74,1112.00,576.00,west
211,42.00,76.07,114.85,1068.00,500.00,west
212,42.20,80.32,113.38,1064.00,636.00,west
213,42.40,83.03,112.73,1140.00,460.00,west
214,42.60,87.10,111.58,1144.00,652.00,west
215,42.80,90.22,111.75,1088.00,704.00,north
216,43.00,93.84,112.62,1092.00,676.00,north
217,43.20,96.76,114.08,1112.00,548.00,north
218,43.40,99.31,114.36,1096.00,736.00,north
219,43.60,102.58,114.22,1080.00,680.00,north
220,43.80,104.62,113.36,1180.00,532.00,north
221,44.00,106.78,110.77,1096.00,596.00,north
222,44.20,108.27,108.03,1080.00,728.00,east
223,44.40,108.48,105.65,1140.00,820.00,east
224,44.60,107.59,102.47,1124.00,624.00,east
225,44.80,104.94,99.10,1108.00,712.00,south
226,45.00,101.55,96.89,1196.00,632.00,south
227,45.20,97.56,93.97,1132.00,800.00,south
228,45.40,92.11,91.26,1116.00,832.00,south
229,45.60,87.69,88.45,1148.00,808.00,south
230,45.80,81.79,86.82,1076.00,912.00,west
231,46.00,76.54,86.35,1136.00,732.00,west
232,46.20,71.85,85.23,1056.00,736.00,west
233,46.40,68.72,86.85,1052.00,708.00,west
234,46.60,64.84,88.38,1040.00,652.00,west
235,46.80,62.23,90.73,984.00,592.00,platform larger
236,47.00,59.48,94.28,960.00,752.00,platform
237,47.20,58.61,97.88,888.00,576.00,platform
238,47.40,58.81,102.87,960.00,568.00,platform
239,47.60,58.51,108.79,988.00,516.00,platform
240,47.80,58.73,113.70,920.00,500.00,platform larger
241,48.00,59.66,117.46,1008.00,504.00,west
242,48.20,59.75,121.10,876.00,580.00,west
243,48.40,61.12,122.64,1000.00,524.00,west
244,48.60,63.88,122.18,988.00,564.00,west
245,48.80,66.26,121.01,984.00,628.00,west
246,49.00,68.23,119.17,1040.00,448.00,west
247,49.20,70.63,115.85,1052.00,484.00,west
248,49.40,73.05,111.95,1072.00,556.00,west
249,49.60,75.36,107.54,1036.00,548.00,west
250,49.80,76.11,103.20,1080.00,532.00,west
251,50.00,76.05,97.36,1068.00,652.00,west
252,50.20,75.52,91.50,1036.00,760.00,west
253,50.40,72.97,83.61,988.00,760.00,west
254,50.60,69.80,76.79,976.00,732.00,west
255,50.80,65.67,68.82,992.00,736.00,south
256,51.00,60.32,61.40,936.00,768.00,south
257,51.20,54.89,55.01,928.00,744.00,south
258,51.40,47.75,48.36,916.00,748.00,south
259,51.60,40.61,42.85,864.00,660.00,south
260,51.80,36.54,40.46,932.00,596.00,west
261,52.00,33.56,38.85,760.00,700.00,west
262,52.20,33.86,41.20,752.00,480.00,west
263,52.40,36.59,46.51,744.00,496.00,west
264,52.60,39.96,52.62,756.00,428.00,west
265,52.80,45.90,61.71,812.00,512.00,west
266,53.00,50.50,68.14,844.00,472.00,west
267,53.20,56.40,75.94,860.00,664.00,west
268,53.40,60.33,78.98,932.00,544.00,west
269,53.60,63.26,80.53,996.00,424.00,west
270,53.80,67.68,83.42,920.00,628.00,west
271,54.00,72.06,87.44,1008.00,616.00,west
272,54.20,76.17,91.71,1076.00,684.00,west
273,54.40,79.91,96.85,1112.00,764.00,west
274,54.60,84.42,102.34,1116.00,828.00,west
275,54.80,88.71,106.67,1156.00,904.00,west
276,55.00,94.28,110.25,1092.00,976.00,north
277,55.20,100.12,113.28,1092.00,864.00,north
278,55.40,105.67,115.93,1140.00,864.00,north
279,55.60,113.61,120.80,1132.00,1040.00,north
280,55.80,121.09,127.02,1088.00,972.00,north
281,56.00,130.57,135.04,1024.00,1032.00,north
282,56.20,140.75,144.50,988.00,908.00,north
283,56.40,152.05,156.15,968.00,820.00,north
284,56.60,166.00,170.94,884.00,924.00,north
285,56.80,180.76,187.04,816.00,772.00,north
286,57.00,194.93,201.86,804.00,676.00,n ext
287,57.20,210.48,217.89,744.00,652.00,n ext
288,57.40,219.30,226.76,684.00,500.00,n ext
289,57.60,219.17,226.76,660.00,448.00,n ext
290,57.80,214.25,222.39,720.00,596.00,n ext
291,58.00,203.93,214.28,744.00,624.00,n ext
292,58.20,195.76,208.80,756.00,508.00,n ext
293,58.40,179.23,198.32,772.00,664.00,n ext
294,58.60,166.63,192.60,792.00,572.00,n ext
295,58.80,154.56,187.31,784.00,520.00,n ext
296,59.00,139.00,181.83,844.00,660.00,n ext
297,59.20,126.97,178.97,856.00,484.00,n ext
298,59.40,115.06,175.56,808.00,608.00,north
299,59.60,107.04,172.72,740.00,596.00,north
300,59.80,99.93,168.80,788.00,632.00,north
301,60.00,94.10,163.78,824.00,684.00,north
302,60.20,92.85,156.21,892.00,740.00,north
303,60.40,92.59,150.43,912.00,676.00,north
304,60.60,90.95,143.52,984.00,840.00,north
305,60.80,88.98,138.90,1092.00,756.00,north
306,61.00,87.07,133.14,1100.00,816.00,north
307,61.20,84.51,128.20,1116.00,880.00,north
308,61.40,82.02,123.92,1192.00,828.00,north
309,61.60,79.50,118.16,1068.00,900.00,west
310,61.80,75.85,113.42,1052.00,912.00,west
311,62.00,73.31,108.14,1060.00,824.00,west
312,62.20,69.28,100.46,1048.00,916.00,platform larger
313,62.40,65.64,94.51,1068.00,764.00,platform larger
314,62.60,59.22,85.92,952.00,892.00,west
315,62.80,52.73,78.02,1000.00,768.00,west
316,63.00,44.79,69.22,880.00,776.00,west
317,63.20,38.00,61.36,888.00,624.00,west
318,63.40,30.17,51.11,916.00,692.00,west
319,63.60,22.45,40.43,856.00,700.00,west
320,63.80,11.84,24.18,732.00,756.00,w ext
321,64.00,6.96,15.69,728.00,524.00,w ext
322,64.20,3.96,9.78,696.00,472.00,w ext
323,64.40,0.96,4.07,708.00,476.00,w ext
324,64.60,-1.32,0.08,752.00,436.00,w ext
325,64.80,-3.42,-3.48,700.00,484.00,w ext
326,65.00,-5.23,-6.41,760.00,508.00,s ext
327,65.20,-6.25,-8.02,716.00,484.00,s ext
328,65.40,-4.73,-7.30,688.00,636.00,s ext
329,65.60,-2.14,-5.69,732.00,564.00,s ext
330,65.80,2.53,-2.83,764.00,600.00,s ext
331,66.00,8.63,-0.07,716.00,616.00,s ext
332,66.20,15.71,2.10,692.00,656.00,s ext
333,66.40,21.64,3.46,696.00,468.00,s ext
334,66.60,29.99,5.24,620.00,500.00,s ext
335,66.80,38.63,8.36,680.00,468.00,s ext
336,67.00,46.93,9.98,712.00,560.00,s ext
337,67.20,59.19,12.04,748.00,540.00,s ext
338,67.40,71.86,13.90,732.00,544.00,s ext
339,67.60,86.33,15.75,692.00,608.00,s ext
340,67.80,100.49,16.19,696.00,508.00,s ext
341,68.00,114.37,15.25,740.00,516.00,s ext
342,68.20,125.09,12.59,664.00,516.00,s ext
343,68.40,135.90,9.11,732.00,580.00,s ext
344,68.60,146.83,4.80,744.00,508.00,s ext
345,68.80,155.34,1.61,692.00,508.00,s ext
346,69.00,162.09,-1.31,724.00,432.00,s ext
347,69.20,168.80,-4.53,680.00,404.00,s ext
348,69.40,174.42,-6.70,668.00,364.00,s ext
349,69.60,178.26,-8.13,640.00,340.00,s ext
350,69.80,178.21,-5.93,656.00,528.00,s ext
351,70.00,177.41,-1.96,648.00,576.00,s ext
352,70.20,175.04,2.93,656.00,424.00,south
353,70.40,171.36,8.66,632.00,504.00,south
354,70.60,163.59,18.37,704.00,536.00,south
355,70.80,156.27,26.99,744.00,544.00,south
356,71.00,146.24,38.28,832.00,624.00,south
357,71.20,138.66,46.33,808.00,616.00,south
358,71.40,131.89,52.06,900.00,620.00,south
359,71.60,123.49,58.45,912.00,716.00,south
360,71.80,117.00,62.84,944.00,592.00,south
361,72.00,110.60,68.00,936.00,696.00,south
362,72.20,104.13,72.39,960.00,792.00,south
363,72.40,100.40,77.53,980.00,708.00,south
364,72.60,96.47,82.18,1004.00,760.00,south
365,72.80,92.25,87.01,1068.00,848.00,south
366,73.00,89.59,90.74,1048.00,700.00,south
367,73.20,86.88,95.75,1100.00,820.00,west
368,73.40,84.03,100.33,1156.00,760.00,west
369,73.60,82.31,104.03,1104.00,676.00,west
370,73.80,80.22,108.59,1076.00,756.00,west
371,74.00,79.24,112.69,1044.00,632.00,west
372,74.20,77.76,117.58,1060.00,664.00,west
373,74.40,77.57,121.72,1092.00,536.00,west
374,74.60,77.22,125.81,1048.00,644.00,north
375,74.80,77.82,129.04,1064.00,648.00,north
376,75.00,79.21,132.09,1040.00,656.00,north
377,75.20,83.01,133.51,1056.00,632.00,north
378,75.40,88.53,135.64,1072.00,776.00,north
379,75.60,92.62,138.83,1036.00,804.00,north
380,75.80,96.12,142.92,1016.00,836.00,north
381,76.00,97.70,148.49,940.00,676.00,north
382,76.20,98.24,154.94,884.00,792.00,north
383,76.40,95.40,159.99,872.00,772.00,north
384,76.60,87.12,163.84,872.00,680.00,north
385,76.80,79.80,165.13,840.00,528.00,north
386,77.00,71.00,167.15,816.00,664.00,north
387,77.20,63.94,165.78,852.00,660.00,north
388,77.40,60.83,163.20,836.00,680.00,north
389,77.60,61.31,157.72,888.00,684.00,north
390,77.80,63.61,151.10,940.00,764.00,north
391,78.00,66.65,144.27,1016.00,660.00,north
392,78.20,68.13,137.24,984.00,784.00,north
393,78.40,68.59,130.27,1028.00,900.00,north
394,78.60,68.01,123.07,1032.00,876.00,west
395,78.80,65.45,117.84,1020.00,836.00,west
396,79.00,61.68,112.75,1052.00,832.00,platform larger
397,79.20,55.96,107.52,1000.00,876.00,platform
398,79.40,50.00,104.41,1008.00,704.00,platform larger
399,79.60,44.58,99.48,992.00,704.00,west
400,79.80,38.01,91.87,940.00,788.00,west
401,80.00,33.19,83.97,860.00,712.00,west
402,80.20,27.65,73.49,776.00,820.00,west
403,80.40,24.89,64.54,708.00,644.00,west
404,80.60,25.25,58.40,692.00,440.00,west
405,80.80,26.59,54.90,728.00,420.00,west
406,81.00,29.19,52.07,752.00,496.00,west
407,81.20,33.90,52.68,728.00,648.00,west
408,81.40,39.39,55.76,724.00,620.00,west
409,81.60,45.90,61.71,768.00,628.00,west
410,81.80,52.66,68.84,796.00,636.00,west
411,82.00,58.30,75.49,916.00,680.00,west
412,82.20,63.04,83.54,944.00,780.00,west
413,82.40,66.31,91.40,960.00,792.00,west
414,82.60,67.41,99.22,968.00,744.00,platform larger
415,82.80,66.53,105.90,980.00,604.00,platform larger
416,83.00,65.02,112.75,1044.00,696.00,platform larger
417,83.20,62.14,119.90,1044.00,720.00,west
418,83.40,56.63,128.78,1004.00,720.00,west
419,83.60,52.27,135.25,936.00,580.00,west
420,83.80,48.10,141.86,868.00,492.00,west
421,84.00,43.92,146.99,844.00,536.00,west
422,84.20,41.09,151.52,916.00,424.00,west
423,84.40,38.03,156.14,800.00,436.00,west
424,84.60,33.87,162.05,936.00,488.00,west
425,84.80,26.44,171.29,892.00,492.00,north
426,85.00,19.19,179.74,884.00,520.00,north
427,85.20,12.29,188.26,836.00,528.00,north
428,85.40,3.45,198.34,788.00,536.00,n ext
429,85.60,-3.59,206.88,736.00,604.00,n ext
430,85.80,-6.47,210.98,768.00,600.00,n ext
431,86.00,-3.15,209.97,700.00,588.00,n ext
432,86.20,3.77,206.71,720.00,644.00,n ext
433,86.40,13.07,202.94,756.00,652.00,n ext
434,86.60,24.41,198.71,708.00,688.00,n ext
435,86.80,35.53,196.53,768.00,636.00,n ext
436,87.00,52.36,193.35,724.00,764.00,n ext
437,87.20,63.14,192.14,712.00,588.00,n ext
438,87.40,80.81,190.29,644.00,692.00,n ext
439,87.60,98.85,190.30,720.00,612.00,n ext
440,87.80,115.34,191.03,764.00,652.00,n ext
441,88.00,133.88,193.84,732.00,800.00,n ext
442,88.20,150.13,197.04,712.00,700.00,n ext
443,88.40,163.57,200.03,772.00,732.00,n ext
444,88.60,174.92,204.01,672.00,572.00,n ext
445,88.80,179.27,204.52,716.00,556.00,n ext
446,89.00,189.73,208.14,680.00,724.00,n ext
447,89.20,190.09,205.46,632.00,776.00,n ext
448,89.40,187.40,200.62,668.00,636.00,n ext
449,89.60,183.70,194.79,728.00,556.00,n ext
450,89.80,178.48,187.65,800.00,640.00,north
